f_star_c,k_star,log10_sigma_c,k_sigma,f_gas_c,k_gas,RHI_Rd_c,k_HI,omega_c,k_omega,T_c,k_T,drive_power,A0,lambda_seed,lambda_feedback,lambda_reservoir,n_steps,tau_final,mse,rmse,spearman_A_pred_A_inferred,pearson_A_pred_A_inferred,prediction_min,prediction_max,prediction_std,rank_score,UGC07125_A_pred_m18
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,8.0,0.0,10.0,80,1.0,0.16133136362504757,0.4016607568895019,0.2605147192793308,0.22606895935762697,5.57237189565538e-07,0.9747281073218802,0.3166590154070435,0.1092284197691814,0.044531405265469184
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,1.0,1.0,0.5,80,1.0,0.1527729676410908,0.3908618267893282,0.21742109830136536,0.1632960897354999,0.030278987398172547,0.7072875705110763,0.19516760143680215,0.10928874798081772,0.05075243958178969
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,1.0,3.0,0.5,80,1.0,0.14466931330706234,0.3803541945437993,0.1761253263985078,0.15177613019103953,0.01225283479368069,0.8948401971420904,0.2549151563037166,0.10944424802736077,0.1487363727327591
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,4.0,10.0,10.0,80,1.0,0.16240940171515866,0.4030004984055959,0.2637544980694997,0.24350135773883805,7.181371563261398e-05,0.9946123757277907,0.3314452564472824,0.10965850210125871,0.07863761720594827
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,4.0,10.0,10.0,80,1.0,0.1625012627093724,0.4031144536101036,0.2637636242069368,0.24286498526889216,7.06652480189869e-05,0.9944835296982336,0.33137624563571216,0.10974853786798505,0.07861511617456339
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,2.0,0.0,0.5,80,1.0,0.15170833622037014,0.3894975432789919,0.20931708825722448,0.1651604547732013,0.012111595815410608,0.815232929378361,0.2492794625636959,0.10984491856892524,0.046749394391347746
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,4.0,10.0,10.0,80,1.0,0.16255964447598673,0.40318686049521346,0.2628692627381014,0.24244743593905105,6.997615650181614e-05,0.9943904893200766,0.3313271864633953,0.10998579192836644,0.07860138268846302
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,1.0,1.0,6.0,80,1.0,0.16167917914493615,0.40209349552676943,0.25679125520499574,0.21985889226297278,0.00012669935776969443,0.6875437665967881,0.18419732419282722,0.11032092810393701,0.029834504103238575
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,4.0,6.0,10.0,80,1.0,0.16314574637292178,0.4039130430834362,0.2636449844202545,0.22835369515627546,1.1044284493297316e-05,0.9858473284756434,0.32345241965498955,0.11041674948887087,0.052977018998274436
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,4.0,6.0,10.0,80,1.0,0.16321981827909052,0.4040047255652965,0.2636449844202545,0.22761194049159594,9.897095355223077e-06,0.984864106445953,0.32321338362890534,0.1104908213950396,0.052963978052421604
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,2.0,0.0,10.0,80,1.0,0.1629366424687102,0.4036541124139703,0.2621026671933854,0.2226171483601526,6.6690679930115845e-06,0.7735293802074417,0.21214425832357994,0.11051610903003312,0.025264507020005614
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,2.0,0.0,1.5,80,1.0,0.1560571216744509,0.39504065825488255,0.22674801076207707,0.17820168578142503,0.004399503343805101,0.8081606039709628,0.24457462259639293,0.11070751952203549,0.029813542693937187
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,2.0,1.0,10.0,80,1.0,0.16302892666989147,0.40376840722113394,0.26144558529791445,0.21920722796394587,6.6691343416751845e-06,0.8433655400679559,0.2362681946225476,0.11073980961030858,0.02558049352141588
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,4.0,6.0,10.0,80,1.0,0.16326396365519616,0.4040593565989979,0.2625772263401144,0.2271430413522893,9.208781046411992e-06,0.9842029783585016,0.32305600783154836,0.11074851838717328,0.052956098436515484
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,2.0,1.0,10.0,80,1.0,0.16302817372719924,0.4037674748257953,0.261299567098921,0.21818933364318543,5.522029086923234e-06,0.837426531397396,0.23334221449374798,0.11076826030741505,0.025570585477406833
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,2.0,1.0,10.0,80,1.0,0.16303999577477388,0.40378211423337446,0.261299567098921,0.2175545106257248,4.833765796421797e-06,0.8337422380835106,0.23154743133140174,0.11078008235498968,0.025564633890575002
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,8.0,1.0,10.0,80,1.0,0.16312434163296632,0.403886545496339,0.26158247735947093,0.2263042893491356,2.3926504276233115e-06,0.9819496595408561,0.3219125040896684,0.11080784616107214,0.04478168820566081
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,8.0,3.0,6.0,80,1.0,0.16333968270960383,0.4041530436723245,0.2625772263401144,0.2500611941484146,0.00022467235832166545,0.9938873458594345,0.31898090914162036,0.11082423744158096,0.15427795829636512
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,2.0,6.0,6.0,80,1.0,0.16276257352602644,0.40343843833480525,0.25963861008536954,0.22754094318201423,0.0002535489761871799,0.9776347299026732,0.3256286845646704,0.11083485150895253,0.06694026925129065
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,8.0,3.0,6.0,80,1.0,0.16338489496672218,0.40420897437677233,0.2625772263401144,0.2495940967021023,0.00012689089663006666,0.9937034634191546,0.3189673811501912,0.1108694496986993,0.1540893772862171
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,2.0,0.0,10.0,80,1.0,0.16309162468826782,0.4038460408228213,0.2610075307009339,0.2216619298317398,5.521990985392986e-06,0.7667152687542432,0.20935379818648386,0.11089011854808103,0.025255611034520696
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,1.0,3.0,0.5,80,1.0,0.1476779946364747,0.38428894680497216,0.18393730004466166,0.1548066435684263,0.012129371699732619,0.8923723372301606,0.2626949488143032,0.11089053462754238,0.10915051600906997
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,2.0,0.0,6.0,80,1.0,0.16151939035791346,0.4018947503487865,0.25311342181784624,0.21122982247052,0.00019562725790522515,0.7953982050463202,0.22830381606363792,0.1108967059943442,0.01957793093036152
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,8.0,3.0,6.0,80,1.0,0.16341233083376625,0.40424291067842644,0.2625772263401144,0.24930900178089294,6.822196422656641e-05,0.9935896419338218,0.3189586360225024,0.11089688556574337,0.15397566915251734
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,4.0,1.0,6.0,80,1.0,0.1614709797722346,0.40183451789540753,0.25272099790805114,0.21630734035438157,0.00019566814554738802,0.9553117926305903,0.3071773667890423,0.11092678019062437,0.038113373988840564
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,2.0,0.0,10.0,80,1.0,0.1631986977167755,0.4039785857155989,0.261299567098921,0.221068415549327,4.833744780821825e-06,0.7626268018823245,0.20768709571794702,0.1109387842969913,0.02525027344322974
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,4.0,1.0,6.0,80,1.0,0.16163852423906716,0.40204293830269816,0.2532959445665881,0.21445955036809597,9.787498696143564e-05,0.9544496541408864,0.30625114733996517,0.11097933532574954,0.0378051233618565
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,8.0,1.0,10.0,80,1.0,0.16316091816269856,0.4039318236567881,0.2605147192793308,0.2259884006884657,1.2455171953041816e-06,0.9813338534821734,0.3218248311900395,0.1110579743068324,0.04477393399289754
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,2.0,1.0,0.5,80,1.0,0.15068491674024284,0.3881815512620903,0.19802805624753722,0.1678536881111701,0.012111787246499098,0.890307318686867,0.2741061739345936,0.11107930549073539,0.0878406686125701
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,8.0,1.0,10.0,80,1.0,0.16318296410596977,0.40395911192343437,0.2605147192793308,0.2257978674610062,5.572372551388109e-07,0.980960552281744,0.3217718817202369,0.1110800202501036,0.04476927914133398
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,1.0,1.0,1.5,80,1.0,0.1565090125746768,0.3956121997293269,0.2270674255723754,0.17975505046887963,0.004399566578264857,0.6932545824107449,0.19537745610292967,0.11109552746020174,0.03317627797887766
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,2.0,0.0,3.0,80,1.0,0.16074290578325698,0.4009275567771028,0.24812142463975492,0.1915511359085388,0.0023497905408458816,0.8028862487896608,0.2377900763552592,0.111118620855306,0.019940383058085296
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,1.0,0.0,0.5,80,1.0,0.15112662743439143,0.38875008351689316,0.19926921093898223,0.16808983945928416,0.012111690256348588,0.5801970264286705,0.16372930326602342,0.11127278524659498,0.050389688955410634
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,4.0,1.0,6.0,80,1.0,0.16174320267188425,0.40217310038326065,0.25232857399825603,0.21333541360451985,3.919909170605131e-05,0.9539220435891458,0.3056898293410107,0.11127748787223304,0.03762002520085599
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,2.0,6.0,6.0,80,1.0,0.1629889208402616,0.403718863617074,0.2579320223846327,0.22393562524182345,0.00015568502559725906,0.9771990634704701,0.32439627941886606,0.11140251636333505,0.06636011317893994
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,2.0,0.0,6.0,80,1.0,0.1622457048725229,0.40279734963443203,0.2537157468886945,0.20817987068487787,9.78340859928281e-05,0.7876478646039622,0.22480488916579594,0.111502555494784,0.019252577558267356
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,1.0,1.0,6.0,80,1.0,0.1627800799659672,0.403460134295778,0.2561432994469619,0.21756935671011135,6.802356790577974e-05,0.6746063230438317,0.17938279363955345,0.11155142007657481,0.02962098826149623
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,4.0,0.0,1.5,80,1.0,0.15967665198122347,0.3995956105630084,0.2400447930079253,0.21703778920807512,0.022041051953205232,0.9650009335104961,0.2831594439422546,0.1116676933796384,0.22591199960943062
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,1.0,0.0,3.0,80,1.0,0.162775094348782,0.4034539556737324,0.2554405868643056,0.21209109529753908,0.004699618677101028,0.597190785694395,0.16727336597319648,0.11168697697592089,0.02584482841079702
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,4.0,0.0,10.0,80,1.0,0.16346964441883696,0.40431379449486626,0.25826056333236813,0.21487393052704787,2.3434594193657174e-06,0.9148030318620647,0.27597810293599323,0.11181753175236334,0.022788714066141528
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,4.0,0.0,10.0,80,1.0,0.1634545604840006,0.4042951403170716,0.25802328375900363,0.21411624305232144,1.1963257009332788e-06,0.9135955264356257,0.2750555595564925,0.11184990373219986,0.022779610169055938
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,8.0,0.0,6.0,80,1.0,0.16359321882038172,0.40446658554246695,0.25859823041754065,0.2326476886925423,0.0001957498441023659,0.9794419195350321,0.32942491212582364,0.1118735727368736,0.07221975391101217
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,4.0,0.0,10.0,80,1.0,0.16344789289874395,0.4042868942950587,0.2574483371004666,0.2136578146764846,5.080454698738167e-07,0.9128710231797622,0.2745037953658635,0.11195822547865063,0.022774147830804586
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,4.0,1.0,3.0,80,1.0,0.1619124523379869,0.40238346429492716,0.2496272373168757,0.21599485494806245,0.004699734660148738,0.9704630923986808,0.31943167867515476,0.11198700487461176,0.07532901324659745
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,8.0,0.0,6.0,80,1.0,0.16371109169958012,0.4046122732933099,0.25859823041754065,0.23184287427436961,9.795675020210986e-05,0.97890957978896,0.3293412999953787,0.111991445616072,0.07197813775112408
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,2.0,1.0,3.0,80,1.0,0.1618448519337989,0.4022994555474801,0.2492348134070806,0.19369526840061574,0.004699580645681097,0.880454080296274,0.2673800773420257,0.1119978892523828,0.02443253149393577
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,1.0,0.0,0.5,80,1.0,0.15511737815539298,0.39384943589574045,0.21552286171444948,0.16822542826397396,0.03027898737793655,0.5865550107283094,0.1609275137855084,0.11201280581250309,0.04993317430244114
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,2.0,6.0,6.0,80,1.0,0.163113751291401,0.4038734347433624,0.25532194707762335,0.22155277528108414,9.696577437554843e-05,0.9768760870907783,0.3235108991357589,0.11204936187587632,0.06600623139952558
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,8.0,0.0,6.0,80,1.0,0.16378253010763627,0.40470054374517,0.25859823041754065,0.23135924676850797,3.928089386195619e-05,0.9788885955478286,0.3292919050995877,0.11206288402412815,0.07183316805519126
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,2.0,1.0,0.5,80,1.0,0.15417010248687546,0.3926450082286485,0.21050348612404693,0.16437821898730057,0.030278987922519852,0.8901761132132547,0.2729117247642923,0.11206940526206607,0.06698271390661918
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,2.0,0.0,6.0,80,1.0,0.16271250581106442,0.4033763823168932,0.25199090691308346,0.20629008040949037,3.9158182845389966e-05,0.7829976603385475,0.2227204507182382,0.11231432442844771,0.019057365535010855
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,1.0,3.0,1.5,80,1.0,0.1582564352580937,0.3978145739639181,0.2295771133675767,0.17426230884295624,0.010998823179857812,0.8907854814641598,0.26762389017305216,0.11234101258457835,0.04452723806983211
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,1.0,3.0,0.5,80,1.0,0.15319113585590938,0.39139639223670597,0.20396917171908646,0.15761594842338034,0.030279090918438722,0.8972104153416132,0.26772316813859526,0.11239730151209208,0.07640433604699626
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,1.0,3.0,3.0,80,1.0,0.16307068322841117,0.4038201124614909,0.25265711494599147,0.19251340925598087,0.0046996204213355436,0.8963879427704289,0.2697023006520784,0.11253926023921287,0.027836308618153456
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,4.0,1.0,3.0,80,1.0,0.16262301749923333,0.40326544297674866,0.2500744180512934,0.2122982733769108,0.0023499454702413033,0.969549286824164,0.3193498329047309,0.11260813388897464,0.0715436220206695
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,8.0,10.0,10.0,80,1.0,0.1653072650181333,0.40657996140751124,0.2634624616715126,0.24909478512141509,1.9794186677998452e-05,0.9961556675363836,0.3329411293344791,0.11261477268383079,0.104912448064961
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,2.0,1.0,1.5,80,1.0,0.15828176766947552,0.3978464121611197,0.22821731888944943,0.17855204019936438,0.01099875728842329,0.8832825717532365,0.27163315294626267,0.11263830389158563,0.03891221622822981
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,8.0,10.0,10.0,80,1.0,0.16533429074484218,0.406613195487852,0.2634624616715126,0.24892060342331865,1.8646999267008438e-05,0.9961483561786951,0.33293537932019723,0.11264179841053966,0.10490128247664957
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,8.0,10.0,10.0,80,1.0,0.16535119492455924,0.4066339815172353,0.2634624616715126,0.24881077928656284,1.7958685443805722e-05,0.9961435000496658,0.33293149457831,0.11265870259025672,0.10489450525366512
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,2.0,1.0,6.0,80,1.0,0.16327843086699131,0.4040772585372645,0.25285788996960756,0.20719256230148336,0.00019562728347755667,0.864724581163957,0.25371098463447284,0.11270685287306981,0.019781585305825664
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,4.0,0.0,1.5,80,1.0,0.160115772266027,0.4001446891638411,0.23697841082906124,0.20716546412288378,0.021997757938829524,0.9631569576653545,0.30654055371387307,0.11272009010021475,0.1259291666071992
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,4.0,6.0,6.0,80,1.0,0.165133502363884,0.40636621705536,0.2613908284732919,0.2378649073717625,0.00021015021099840192,0.9885435782486883,0.3324319320062136,0.1128553366692256,0.08925727892199449
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,2.0,1.0,6.0,80,1.0,0.16378842528922036,0.40470782706691055,0.2539165219123106,0.20410124226859708,9.783409888754624e-05,0.8580397287014626,0.2500249161835429,0.11300512090675824,0.019440762683351404
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,1.0,0.0,6.0,80,1.0,0.16558314885897554,0.40691909375080393,0.2623764513164982,0.22862683671695647,0.00022445514186343027,0.5861351550448983,0.15777443583670145,0.1131078585956759,0.02929787026555732
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,1.0,3.0,1.5,80,1.0,0.1613228789724654,0.4016501947870378,0.24067449649108494,0.17562676275625036,0.02199751354269349,0.9009304046015916,0.2683663284798492,0.1131879796742484,0.04354353739641174
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,4.0,0.0,1.5,80,1.0,0.15977581250764353,0.39971966740159726,0.2326982523710634,0.21330059159524448,0.0110432761210804,0.9636042718988181,0.28546251312091225,0.11323616203343084,0.21608064822919051
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,4.0,1.0,3.0,80,1.0,0.1630715485019257,0.4038211838201727,0.24880588494753708,0.21005513063228162,0.0009400719517187184,0.9689898927595153,0.3193015754582386,0.1133103715124183,0.06926920981017962
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,2.0,0.0,3.0,80,1.0,0.16244351520532146,0.403042820560448,0.24520106065988437,0.18733798160124843,0.0009399164799059735,0.7977274977553795,0.23588483371287736,0.11340330307334459,0.017410486301009616
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,4.0,6.0,6.0,80,1.0,0.16531449727795253,0.4065888553292534,0.25924618617557443,0.2361950004202984,0.00011235273416547985,0.9875571867695926,0.33222988188694713,0.11346526004283763,0.08885787891797453
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,1.0,1.0,6.0,80,1.0,0.16555072053467365,0.4068792456425784,0.2598941419336082,0.21794265453810766,0.0001992250492972846,0.7052535846963573,0.19159871834154524,0.113571892147952,0.022137444864736688
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,1.0,3.0,6.0,80,1.0,0.16498225280325104,0.406180074355268,0.25696465181630057,0.20730187745298423,0.0001992341725408474,0.882512376330955,0.2571773740482646,0.11358932243999093,0.023206804625064373
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,4.0,6.0,6.0,80,1.0,0.1654257530721842,0.4067256484071102,0.2587716270288455,0.2351343596078544,5.3674137267956375e-05,0.9868937390739412,0.3320927102231226,0.11367142766641511,0.08861554359910673
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,2.0,3.0,1.5,80,1.0,0.16001888058457397,0.4000236000345154,0.23159398974117482,0.20268637725611144,0.02202067809517185,0.9685883324721699,0.29887237699978514,0.11370008263633902,0.1557839679844036
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,1.0,1.0,3.0,80,1.0,0.1633496236155785,0.4041653419277543,0.24783851437920495,0.19665524291427328,0.0023498291678766573,0.6974143268275625,0.1938292058756142,0.1137819207397375,0.022100337337851
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,4.0,0.0,1.5,80,1.0,0.15988909825770292,0.3998613487919318,0.2303893395994782,0.21107944895010733,0.004444610621805509,0.9627662749318115,0.28685472299803283,0.11381123033780728,0.21018183740104648
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,2.0,1.0,6.0,80,1.0,0.16412702803954718,0.40512594096101423,0.2514433386668577,0.2021761466261177,3.91581880297272e-05,0.8538897142323172,0.2477695574709098,0.11383836030617564,0.01923610285640501
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,4.0,0.0,1.5,80,1.0,0.1616592169165461,0.4020686718914396,0.23875800762929486,0.21648219398549373,0.01135234185824282,0.9643560983611607,0.26857852849673003,0.11390761539068714,0.27658283039102705
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,2.0,6.0,10.0,80,1.0,0.16665822055661014,0.40823794600283075,0.263216055960711,0.21837763091140203,3.705323578298098e-05,0.9642275601129294,0.3131783453599728,0.11401500936446793,0.03825353955431149
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,4.0,0.0,1.5,80,1.0,0.1620326068704497,0.4025327401224026,0.23998091004586566,0.21998518665206035,0.022343309713109955,0.9657165081018053,0.26658180080128374,0.11403642486127658,0.28496903378781485
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,4.0,0.0,3.0,80,1.0,0.16402573225349876,0.4050009040156562,0.24989189530255151,0.20300724251784108,0.004699581074939865,0.952282878238527,0.3120092995819088,0.11404735319298845,0.03911401186657501
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,2.0,3.0,10.0,80,1.0,0.16631257268616165,0.4078143850897877,0.261299567098921,0.212068654769628,5.5221052922100525e-06,0.9219716323384456,0.27417042623905197,0.11405265926637745,0.026224093746234665
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,2.0,3.0,10.0,80,1.0,0.16644839615529286,0.4079808771931509,0.2617284955584645,0.21336061534039372,6.6692670432839956e-06,0.9248237709919381,0.2766744586008584,0.11410269704359996,0.02623637303052271
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,2.0,3.0,10.0,80,1.0,0.16622298635485394,0.4077045331546535,0.2602318090187808,0.21125584586232654,4.833807828593022e-06,0.9200692347595772,0.2725427566467272,0.11417662455109778,0.02621670047992245
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,4.0,1.0,10.0,80,1.0,0.1658823290970073,0.4072865442130482,0.25802328375900363,0.21215592709657258,1.1963258619636086e-06,0.9348773430533758,0.2880730322999759,0.11427767234520655,0.022907246104620298
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,4.0,1.0,10.0,80,1.0,0.16588974531782766,0.4072956485378007,0.25802328375900363,0.21295932862168915,2.34345973920928e-06,0.9356746602000485,0.28890565348387387,0.11428508856602693,0.022916804474448476
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,2.0,3.0,1.5,80,1.0,0.1601732623265737,0.400216519307454,0.22920294173265576,0.20608492214593865,0.022181545283731518,0.9693856859728672,0.2863236405911675,0.11433267398004254,0.20323104534625203
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,8.0,3.0,10.0,80,1.0,0.16644835920636467,0.40798083191047674,0.2605147192793308,0.22627573081206942,2.392651068519788e-06,0.9890581089928688,0.3305512685347568,0.1143454153504985,0.0452659680156022
