f_star,f_gas,log10_Sigma_b,RHI_Rd,rotation_coherence,stable_activation_score,phase_region
0.05040654512881465,0.42459345487118544,8.563242860299145,8.127789263258611,0.85,0.559790290842208,transition
0.05040654512881465,0.42459345487118544,8.563242860299145,9.627789263258611,0.85,0.556260118875883,transition
0.05040654512881465,0.42459345487118544,8.863242860299144,3.6277892632586113,0.85,0.7621986910795547,activated_mature
0.05040654512881465,0.42459345487118544,8.863242860299144,5.127789263258611,0.85,0.7586685191132296,activated_mature
0.05040654512881465,0.42459345487118544,8.863242860299144,6.627789263258611,0.85,0.662265761105648,activated_mature
0.05040654512881465,0.42459345487118544,8.863242860299144,8.127789263258611,0.85,0.5658630030980664,transition
0.05040654512881465,0.42459345487118544,8.863242860299144,9.627789263258611,0.85,0.5623328311317414,transition
0.05040654512881465,0.5995934548711854,7.663242860299144,3.6277892632586113,0.85,0.46663052228803614,transition
0.05040654512881465,0.5995934548711854,7.663242860299144,5.127789263258611,0.85,0.46310035032171115,transition
0.05040654512881465,0.5995934548711854,7.663242860299144,6.627789263258611,0.85,0.36669759231412946,transition
0.05040654512881465,0.5995934548711854,7.663242860299144,8.127789263258611,0.85,0.27029483430654777,pre_activation
0.05040654512881465,0.5995934548711854,7.663242860299144,9.627789263258611,0.85,0.2667646623402228,pre_activation
0.05040654512881465,0.5995934548711854,7.963242860299144,3.6277892632586113,0.85,0.4727032345438945,transition
0.05040654512881465,0.5995934548711854,7.963242860299144,5.127789263258611,0.85,0.4691730625775695,transition
0.05040654512881465,0.5995934548711854,7.963242860299144,6.627789263258611,0.85,0.37277030456998783,transition
0.05040654512881465,0.5995934548711854,7.963242860299144,8.127789263258611,0.85,0.27636754656240614,pre_activation
0.05040654512881465,0.5995934548711854,7.963242860299144,9.627789263258611,0.85,0.2728373745960811,pre_activation
0.05040654512881465,0.5995934548711854,8.263242860299144,3.6277892632586113,0.85,0.5664203603375805,transition
0.05040654512881465,0.5995934548711854,8.263242860299144,5.127789263258611,0.85,0.5628901883712555,transition
0.05040654512881465,0.5995934548711854,8.263242860299144,6.627789263258611,0.85,0.4664874303636738,transition
0.05040654512881465,0.5995934548711854,8.263242860299144,8.127789263258611,0.85,0.3700846723560921,transition
0.05040654512881465,0.5995934548711854,8.263242860299144,9.627789263258611,0.85,0.36655450038976706,transition
0.05040654512881465,0.5995934548711854,8.563242860299145,3.6277892632586113,0.85,0.6601374861312665,activated_mature
0.05040654512881465,0.5995934548711854,8.563242860299145,5.127789263258611,0.85,0.6566073141649416,activated_mature
0.05040654512881465,0.5995934548711854,8.563242860299145,6.627789263258611,0.85,0.5602045561573599,transition
0.05040654512881465,0.5995934548711854,8.563242860299145,8.127789263258611,0.85,0.4638017981497781,transition
0.05040654512881465,0.5995934548711854,8.563242860299145,9.627789263258611,0.85,0.4602716261834531,transition
0.05040654512881465,0.5995934548711854,8.863242860299144,3.6277892632586113,0.85,0.6662101983871248,activated_mature
0.05040654512881465,0.5995934548711854,8.863242860299144,5.127789263258611,0.85,0.6626800264207998,activated_mature
0.05040654512881465,0.5995934548711854,8.863242860299144,6.627789263258611,0.85,0.566277268413218,transition
0.05040654512881465,0.5995934548711854,8.863242860299144,8.127789263258611,0.85,0.46987451040563644,transition
0.05040654512881465,0.5995934548711854,8.863242860299144,9.627789263258611,0.85,0.4663443384393114,transition
0.05040654512881465,0.7745934548711854,7.663242860299144,3.6277892632586113,0.85,0.37064202959560627,transition
0.05040654512881465,0.7745934548711854,7.663242860299144,5.127789263258611,0.85,0.3671118576292812,transition
0.05040654512881465,0.7745934548711854,7.663242860299144,6.627789263258611,0.85,0.27070909962169953,pre_activation
0.05040654512881465,0.7745934548711854,7.663242860299144,8.127789263258611,0.85,0.17430634161411787,pre_activation
0.05040654512881465,0.7745934548711854,7.663242860299144,9.627789263258611,0.85,0.17077616964779285,pre_activation
0.05040654512881465,0.7745934548711854,7.963242860299144,3.6277892632586113,0.85,0.3767147418514646,transition
0.05040654512881465,0.7745934548711854,7.963242860299144,5.127789263258611,0.85,0.3731845698851396,transition
0.05040654512881465,0.7745934548711854,7.963242860299144,6.627789263258611,0.85,0.2767818118775579,pre_activation
0.05040654512881465,0.7745934548711854,7.963242860299144,8.127789263258611,0.85,0.18037905386997619,pre_activation
0.05040654512881465,0.7745934548711854,7.963242860299144,9.627789263258611,0.85,0.17684888190365117,pre_activation
0.05040654512881465,0.7745934548711854,8.263242860299144,3.6277892632586113,0.85,0.47043186764515055,transition
0.05040654512881465,0.7745934548711854,8.263242860299144,5.127789263258611,0.85,0.4669016956788255,transition
0.05040654512881465,0.7745934548711854,8.263242860299144,6.627789263258611,0.85,0.37049893767124387,transition
0.05040654512881465,0.7745934548711854,8.263242860299144,8.127789263258611,0.85,0.2740961796636622,pre_activation
0.05040654512881465,0.7745934548711854,8.263242860299144,9.627789263258611,0.85,0.2705660076973372,pre_activation
0.05040654512881465,0.7745934548711854,8.563242860299145,3.6277892632586113,0.85,0.5641489934388366,transition
0.05040654512881465,0.7745934548711854,8.563242860299145,5.127789263258611,0.85,0.5606188214725115,transition
0.05040654512881465,0.7745934548711854,8.563242860299145,6.627789263258611,0.85,0.4642160634649299,transition
0.05040654512881465,0.7745934548711854,8.563242860299145,8.127789263258611,0.85,0.3678133054573482,transition
0.05040654512881465,0.7745934548711854,8.563242860299145,9.627789263258611,0.85,0.3642831334910232,transition
0.05040654512881465,0.7745934548711854,8.863242860299144,3.6277892632586113,0.85,0.570221705694695,transition
0.05040654512881465,0.7745934548711854,8.863242860299144,5.127789263258611,0.85,0.5666915337283699,transition
0.05040654512881465,0.7745934548711854,8.863242860299144,6.627789263258611,0.85,0.4702887757207882,transition
0.05040654512881465,0.7745934548711854,8.863242860299144,8.127789263258611,0.85,0.3738860177132065,transition
0.05040654512881465,0.7745934548711854,8.863242860299144,9.627789263258611,0.85,0.37035584574688146,transition
0.05040654512881465,0.9495934548711854,7.663242860299144,3.6277892632586113,0.85,0.36671427562492503,transition
0.05040654512881465,0.9495934548711854,7.663242860299144,5.127789263258611,0.85,0.36318410365860004,transition
0.05040654512881465,0.9495934548711854,7.663242860299144,6.627789263258611,0.85,0.2667813456510183,pre_activation
0.05040654512881465,0.9495934548711854,7.663242860299144,8.127789263258611,0.85,0.17037858764343666,pre_activation
0.05040654512881465,0.9495934548711854,7.663242860299144,9.627789263258611,0.85,0.16684841567711164,pre_activation
0.05040654512881465,0.9495934548711854,7.963242860299144,3.6277892632586113,0.85,0.3727869878807834,transition
0.05040654512881465,0.9495934548711854,7.963242860299144,5.127789263258611,0.85,0.36925681591445836,transition
0.05040654512881465,0.9495934548711854,7.963242860299144,6.627789263258611,0.85,0.27285405790687667,pre_activation
0.05040654512881465,0.9495934548711854,7.963242860299144,8.127789263258611,0.85,0.17645129989929498,pre_activation
0.05040654512881465,0.9495934548711854,7.963242860299144,9.627789263258611,0.85,0.17292112793296996,pre_activation
0.05040654512881465,0.9495934548711854,8.263242860299144,3.6277892632586113,0.85,0.4665041136744693,transition
0.05040654512881465,0.9495934548711854,8.263242860299144,5.127789263258611,0.85,0.4629739417081443,transition
0.05040654512881465,0.9495934548711854,8.263242860299144,6.627789263258611,0.85,0.36657118370056263,transition
0.05040654512881465,0.9495934548711854,8.263242860299144,8.127789263258611,0.85,0.27016842569298094,pre_activation
0.05040654512881465,0.9495934548711854,8.263242860299144,9.627789263258611,0.85,0.26663825372665595,pre_activation
0.05040654512881465,0.9495934548711854,8.563242860299145,3.6277892632586113,0.85,0.5602212394681554,transition
0.05040654512881465,0.9495934548711854,8.563242860299145,5.127789263258611,0.85,0.5566910675018304,transition
0.05040654512881465,0.9495934548711854,8.563242860299145,6.627789263258611,0.85,0.4602883094942487,transition
0.05040654512881465,0.9495934548711854,8.563242860299145,8.127789263258611,0.85,0.36388555148666696,transition
0.05040654512881465,0.9495934548711854,8.563242860299145,9.627789263258611,0.85,0.36035537952034197,transition
0.05040654512881465,0.9495934548711854,8.863242860299144,3.6277892632586113,0.85,0.5662939517240136,transition
0.05040654512881465,0.9495934548711854,8.863242860299144,5.127789263258611,0.85,0.5627637797576887,transition
0.05040654512881465,0.9495934548711854,8.863242860299144,6.627789263258611,0.85,0.46636102175010696,transition
0.05040654512881465,0.9495934548711854,8.863242860299144,8.127789263258611,0.85,0.3699582637425253,transition
0.05040654512881465,0.9495934548711854,8.863242860299144,9.627789263258611,0.85,0.3664280917762003,transition
0.22540654512881464,0.24959345487118545,7.663242860299144,3.6277892632586113,0.85,0.5704745229218285,transition
