GASS,AGCnr,SDSS,PLATEID,MJD,FIBERID,RA,DEC,zSDSS,Dlum,lgMstar,expAB_r,model_r,merr_r,ext_r,petrR50_r,petrR90_r,petrR50_z,lgmust,CINDX,INCL,NUVr,lgSFR_tot_median,SFR_best,SFRerr_best,SFRcase_best,HIsrc,HI_FLAG,xGASSDR,zHI,W50cor,lgMHI,lgGF,HIconf_flag,weight,group_id_B,NYU_id,env_code_B,Ngal_B,yang_shred_code,logMh_Mst_B,lvir_ratB,galaxy_id,Vflat,M_star,M_HI,M_bar,logM_bar,logVflat,f_atm_total,B_T,j_bar_total,SFR,lg_M_bar_total,V_rot_HI_am,lg_M_star_total,lg_M_HI,incl,b_a,btfr_offset_dex,Mbar_msun,logMbar,f_atm,logVw50,btfr_residual_dex,btfr_abs_residual
112035,221262,J125905.29+273839.9,2241,54169,116,194.77206,27.64443,0.018125566,78.7,9.670302,0.824482,14.3678,0.0022,0.0302,6.03,16.77,5.3,8.29,2.78,35.3,2.63,0.086591676,0.76060677,0.12624791,1,3,1,4,0.018083,59.0,8.334,-1.336,0.0,1.769,1,2227864,0,651,0,14.9127,-0.76954633,112035,51.05063731134888,4680605083.90155,215774440.91526645,4967585090.318854,9.696145314924166,1.7080011681481868,,,,,,,,,,,-0.3066256936422995,4967585090.318854,9.696145314924166,,1.7708520116421442,-0.3066256936422995,0.3066256936422995
25167,232452,J130256.89+125250.0,1696,53116,361,195.73705,12.88058,0.03619,159.3,10.491,0.366615,15.1205,0.0027,0.0684,4.15,12.15,3.58,8.87,2.93,71.7,4.02,-1.3462837,0.2398444,0.1457447,2,3,1,2,0.036205,411.0,9.708,-0.783,0.0,0.712,34830,1225459,2,2,0,12.0063,-1.16059,25167,216.44668785421905,30974192992.16578,5105049999.754065,37763909491.83869,10.577076948095414,2.335350944468225,0.1894145713980026,0.2952497851082786,1308.6123096370536,0.2398443967103958,10.56092057471711,208.6184817535928,10.465270729894725,9.708000183105469,80.08083013195818,0.261698553048485,0.0750587560611744,37763909491.838684,10.577076948095414,0.1894145713980026,2.6138418218760693,0.0750587560611744,0.0750587560611744
40425,713083,J130404.23+084820.6,1793,53883,57,196.01762,8.80573,0.03576,157.3,10.173,0.325579,15.7372,0.0035,0.087,4.4,10.77,4.02,8.46,2.45,74.8,2.95,-0.12683247,0.6794862,0.23241718,1,3,1,2,0.035708,297.0,9.591,-0.582,0.0,0.564,289237,1333155,1,1,0,0.0,-99.0,40425,153.88338007756283,14893610777.109154,3899419866.765428,20079839199.907173,10.30276023064068,2.1871917171000232,0.2486236166073453,0.0,919.2152466850556,0.6794862151145935,10.32579098856107,153.09935024935814,10.179270694411365,9.590999603271484,75.92032992569166,0.3111486526056489,0.0033982074239258,20079839199.907173,10.30276023064068,0.2486236166073453,2.4727564493172123,0.0033982074239258,0.0033982074239258
13158,8173,J130454.21+034928.1,849,52439,56,196.22589,3.82448,0.041,181.1,10.806,0.807034,14.4258,0.0023,0.0804,5.23,13.28,4.52,8.88,2.54,37.1,2.62,0.7890221,5.8732104,0.3257852,1,3,1,2,0.040918,231.0,10.08,-0.726,0.0,0.426,751,520703,0,18,0,13.4144,-0.85167956,13158,191.4762442581784,63973483548.26469,12022644346.174131,79963600528.67628,10.902892340905453,2.2821149003539616,,,,,,,,,,,-0.069037397824879,79963600528.67628,10.902892340905451,,2.3636119798921444,-0.069037397824879,0.069037397824879
13159,232829,J130525.44+035929.7,849,52439,60,196.35602,3.99159,0.04368,193.3,10.367,0.290026,16.6895,0.0045,0.0739,2.66,6.96,2.4,8.94,2.62,77.6,4.88,-0.30999976,1.2135291,0.25487298,1,3,1,3,0.043717,266.0,9.357,-1.01,0.0,0.887,127271,485219,1,1,0,0.0,-99.0,13159,136.17669196759377,23280912576.650127,2275097430.772067,26306792159.576977,10.420067893607138,2.134102779998958,0.0954864230841505,0.0,413.8174107925609,1.213529109954834,10.507392537784414,135.5452209771834,10.442505542553944,9.357000350952148,78.8790929765689,0.275162852614545,-0.0824043072717346,26306792159.576977,10.420067893607138,0.0954864230841505,2.424881636631067,-0.0824043072717346,0.0824043072717346
40647,713155,J130624.82+095635.8,1796,53884,394,196.60342,9.94328,0.04866,216.1,10.729,0.653017,14.9507,0.0025,0.0661,4.32,9.22,4.16,8.73,2.13,50.6,3.16,0.58632183,4.127184,0.36560404,1,3,1,3,0.048734,340.0,9.422,-1.307,0.0,0.49,30349,944647,2,2,0,12.3529,-0.8387761,40647,219.9982061483223,53579665751.33406,2642408757.32195,57094069398.57225,10.7565909985919,2.3424191396264735,0.050588802961028,0.1118595044885261,932.6950158250092,4.12718391418457,10.848279320693113,216.58523486792424,10.796242797720568,9.42199993133545,51.71239069383817,0.639186248767361,0.0320658838370135,57094069398.57225,10.7565909985919,0.050588802961028,2.531478917042255,0.0320658838370135,0.0320658838370135
6749,8208,J130750.80+031140.7,525,52295,323,196.96169,3.19466,0.03855,170.0,11.119,0.266303,14.1347,0.0023,0.0707,7.17,18.45,6.08,8.99,2.57,79.7,4.52,-0.42407402,1.0723132,0.0,9,3,1,2,0.038443,438.0,9.81,-1.309,0.0,0.169,3836,273394,2,6,0,12.9695,-1.1158472,6749,222.58698075129465,131522483219.22375,6456542290.346562,140109684465.3847,11.146468155018225,2.3474997585915625,0.0583419382667669,0.151150527205467,1851.0926819170616,1.0723131895065308,11.174353320289695,222.8578972951239,11.141027601589965,9.8100004196167,79.3235357209504,0.2700915992078739,-0.0715785053225528,140109684465.3847,11.146468155018223,0.0583419382667669,2.6414741105040993,-0.0715785053225528,0.0715785053225528
25215,230133,J131032.19+110121.0,1697,53142,288,197.63412,11.0225,0.04273,189.0,10.592,0.634937,14.9226,0.0024,0.0833,4.54,10.41,4.29,8.68,2.29,52.0,2.96,0.4350635,2.6358852,0.31486377,1,3,1,3,0.042796,372.0,9.658,-0.934,0.0,0.634,256789,1223120,1,1,0,12.1246,-4.214354,25215,236.03738800349964,39084089579.24025,4549880601.500481,45135430779.235886,10.654517591786396,2.372980800078369,0.1208520529848859,0.1622789788862885,1191.3674266899725,2.635885238647461,10.706079718253449,233.0599670456566,10.621346608910054,9.657999992370604,52.94694164122812,0.6233368740646379,0.0910927462154984,45135430779.235886,10.654517591786396,0.1208520529848859,2.5705429398818973,0.0910927462154984,0.0910927462154984
113098,0,J131335.27+290735.5,2009,53857,58,198.39699,29.12653,0.019993328,86.9,9.857445,0.263913,16.016,0.0038,0.0318,3.97,9.91,3.84,8.68,2.5,79.9,4.03,-0.9204081,0.21712267,0.0,9,3,1,4,0.020037,294.0,8.93,-0.927,0.0,1.79,381876,1970776,1,1,0,0.0,-99.0,113098,149.3138904882125,7201865394.693868,851138038.2023759,8333878985.503028,9.920847189868578,2.1741002114877315,0.1095564020906168,0.3063500032500247,454.2975582103582,0.2171226739883422,10.020696321842786,147.0,9.932864687539654,8.930000305175781,90.0,0.159677140818545,0.0968107577082908,8333878985.503028,9.920847189868578,0.1095564020906168,2.4683473304121573,0.0968107577082908,0.0968107577082908
40781,713312,J131934.30+102717.5,1798,53851,521,199.89294,10.45487,0.04804,213.3,11.102,0.718745,14.6216,0.0024,0.0629,4.32,13.79,3.84,9.19,3.19,45.2,4.17,0.54923093,2.1816278,0.31362954,1,3,1,1,0.047963,475.0,9.932,-1.17,0.0,0.169,2725,1342467,0,8,0,13.3663,-0.43264416,40781,334.70940636483823,126473634747.11522,8550667128.846841,137846022028.4815,11.139394237717765,2.524667917541348,0.0895353185327397,0.7156266369277864,1822.9579192881813,2.1816277503967285,11.110339571498658,244.4697986146037,11.051275915061089,9.932000160217283,76.28573997087521,0.306526708520416,0.1075623563190628,137846022028.4815,11.139394237717765,0.0895353185327397,2.6766936096248664,0.1075623563190628,0.1075623563190628
113110,0,J131954.35+311405.8,2104,53852,511,199.97649,31.23496,0.018536957,80.5,9.502762,0.209391,15.7539,0.0042,0.025,6.53,15.33,5.64,8.05,2.35,86.4,3.2,-0.86976045,0.09496564,0.07675095,2,3,1,4,0.018529,216.0,8.931,-0.572,0.0,2.343,375160,1948151,1,1,0,0.0,-99.0,113110,108.21353469168336,3182453010.97133,853100114.0175878,4317076162.614722,9.635189710623264,2.034281583083879,0.2818599033786875,0.0,456.4611912664125,0.094965636730194,9.611300263913142,108.0,9.448867096966335,8.930999755859375,90.0,0.171459826317043,0.0366534052727431,4317076162.614722,9.635189710623264,0.2818599033786875,2.3344537511509307,0.0366534052727431,0.0366534052727431
113056,0,J132006.91+143235.7,1773,53112,559,200.02882,14.54327,0.012123575,52.4,9.603936,0.679639,14.6267,0.0023,0.0767,3.5,10.12,3.52,8.92,2.89,48.5,5.05,-1.5843749,0.011744667,0.047188345,2,3,1,4,0.012198,166.0,8.022,-1.582,0.0,1.769,312625,1420306,1,1,0,0.0,-99.0,113056,110.82097071447966,4017316051.294649,105196187.38232234,4157226980.513138,9.61880373720605,2.0446219499575764,0.0278411833241313,1.0,249.71205345015565,0.0117446668446064,9.707646405816169,112.93669414678392,9.694067364481848,8.022000312805176,47.30087912398984,0.693894685037382,0.0515633271038202,4157226980.513138,9.61880373720605,0.0278411833241313,2.220108088040055,0.0515633271038202,0.0515633271038202
44354,234494,J132050.70+313700.6,2104,53852,543,200.21127,31.61684,0.04476,198.2,10.678,0.660417,15.3616,0.0029,0.0292,6.36,15.28,4.17,8.75,2.4,50.0,2.59,-0.7796665,0.9600991,0.0,9,3,1,3,0.044821,279.0,10.174,-0.504,0.0,0.712,375720,1949867,1,1,0,12.1062,-3.8767922,44354,182.10431686185288,47643098680.541664,14927944095.789944,67497264327.94229,10.829286171181316,2.260320241056097,0.3126970228295104,0.4733653260457382,2014.233860836419,0.9600991010665894,10.80920982245622,203.30817321818355,10.63491462028462,10.173999786376951,43.32615293400222,0.7402902283572891,-0.0703055110828665,67497264327.94229,10.829286171181316,0.3126970228295104,2.4456042032735974,-0.0703055110828665,0.0703055110828665
113115,0,J132051.77+312159.5,2104,53852,558,200.21571,31.36653,0.01683824,73.0,9.695004,0.219402,14.9927,0.0028,0.034,6.58,15.67,6.24,8.24,2.38,84.7,2.82,-0.36454764,0.37149376,0.11344637,1,3,1,4,0.016865,255.0,9.039,-0.656,0.0,1.769,44181,1948165,2,2,0,0.0,-99.0,113115,128.04744145892897,4954547540.907005,1093956366.272093,6409509508.048889,9.806824796118155,2.1073709051678224,0.2630735475957112,0.0,570.2030197200052,0.3714937567710876,9.749256133523488,127.545683715919,9.567951324876791,9.038999557495115,88.46644829945942,0.2017116096163189,0.0618788662473108,6409509508.048889,9.806824796118155,0.2630735475957112,2.406540180433955,0.0618788662473108,0.0618788662473108
113124,0,J132251.07+314933.3,2104,53852,615,200.71283,31.82593,0.017823257,77.4,9.408229,0.414191,14.9984,0.0037,0.054,8.1,16.83,6.52,7.86,2.08,68.3,1.89,-0.39982587,0.5554473,0.12246715,1,3,1,4,0.017859,180.0,9.406,-0.002,0.0,2.356,372910,1939919,1,1,0,0.0,-99.0,113124,96.86454092488046,2559935364.493154,2546830252.5850444,5947219600.431263,9.77431397507145,1.986164824532867,0.5621798041713216,0.0,693.6368500198166,0.5554472804069519,9.786458685105163,97.53810577105406,9.375794816975628,9.406000137329102,67.32647358362728,0.427376702366765,-0.0502609245982093,5947219600.431263,9.77431397507145,0.5621798041713216,2.255272505103306,-0.0502609245982093,0.0502609245982093
51150,230288,J132259.87+270659.1,2244,53795,470,200.74947,27.11643,0.03446,151.5,10.799,0.814617,13.8079,0.0019,0.0642,6.91,16.82,6.54,8.7,2.43,36.3,3.62,0.31170648,1.6715462,0.22254147,1,3,1,3,0.0344,243.0,9.325,-1.474,0.0,0.49,9748,2228040,2,4,0,12.4263,-1.5943457,51150,205.23191771919412,62950618285.71968,2113489039.8366432,65761558708.702415,10.817972098488283,2.3122449032788546,0.0407905937887411,0.2545851106103784,1126.924934807982,1.671546220779419,10.844773571270702,188.54688271688585,10.814298304590883,9.324999809265137,40.120858922518345,0.77547156184657,-0.0152256944090294,65761558708.702415,10.817972098488285,0.0407905937887411,2.385606273598312,-0.0152256944090294,0.0152256944090294
113024,0,J132341.57+313846.7,2110,53467,323,200.92323,31.64631,0.016600402,72.0,9.83899,0.774739,14.595,0.0025,0.0444,9.56,20.52,7.82,8.2,2.15,40.2,3.37,-1.2401408,0.23102365,0.0,9,3,1,4,0.016605,161.0,8.842,-0.997,0.0,1.79,6313,1949892,0,5,0,12.4397,-0.53438777,113024,124.7177026953752,6902239106.643917,695024317.5887976,7826621449.037018,9.893574328764291,2.095928102534292,0.1121467980479221,0.2076658623963426,441.666836527344,0.2310236543416977,9.922546913853918,115.09903565329512,9.854130420793274,8.842000007629395,44.37870077687631,0.728291941719587,0.026244229118487,7826621449.037018,9.893574328764291,0.1121467980479221,2.2068258760318495,0.026244229118487,0.026244229118487
25296,230301,J132357.45+120233.3,1698,53146,499,200.98941,12.04259,0.03904,172.2,11.01,0.580185,14.5296,0.0022,0.0847,3.24,9.55,2.8,9.54,2.95,56.2,4.21,0.86502767,3.429519,0.2945585,1,3,1,2,0.039157,505.0,9.765,-1.245,0.0,0.178,35708,1224979,2,2,0,12.4863,-1.377414,25296,303.85646102447623,102329299228.07536,5821032177.708722,110071272024.42796,11.041673985372656,2.4826684753630945,,,,,,,,,,,0.0928141522681023,110071272024.42796,11.041673985372656,,2.7032913781186614,0.0928141522681023,0.0928141522681023
113038,0,J132421.17+355449.5,2023,53851,607,201.08821,35.91375,0.01848558,80.3,10.128297,0.43527,14.0678,0.0022,0.0374,7.61,17.48,6.85,8.51,2.3,66.8,2.83,0.0038889037,1.1880542,0.12307202,1,3,1,4,0.018536,293.0,9.673,-0.455,0.0,0.564,42627,1879043,2,2,0,11.7365,-1.9939992,113038,159.3889319049656,13436835488.81465,4709773263.969529,19700833929.894123,10.294484610094887,2.2024581603506252,0.3493006796090993,0.0578018598163085,1120.418696386285,1.1880542039871216,10.260134671046789,159.34905779477,10.021599486884144,9.67300033569336,66.83347399430377,0.434254170361487,0.0209724722440838,19700833929.894123,10.294484610094887,0.3493006796090993,2.4668676203541096,0.0209724722440838,0.0209724722440838
51161,234624,J132522.77+271456.7,2244,53795,533,201.3449,27.24909,0.03448,151.6,10.147,0.616056,15.4276,0.0031,0.0438,5.65,14.19,5.07,8.27,2.51,53.5,2.62,0.05957675,1.5022545,0.24658607,1,3,1,3,0.034577,244.0,9.489,-0.658,0.0,0.564,416594,2243772,1,1,0,0.0,-3.5394692,51161,151.76831346108804,14028137045.619589,3083187950.24936,18128777019.45124,10.2583685072605,2.181181108018902,0.1934042670978226,0.3094489535472656,1016.9790386257758,1.5022544860839844,10.33286803845636,129.13622641320202,10.194212713098382,9.48900032043457,70.86323861158019,0.37837799360362,0.0097671143150095,18128777019.451237,10.2583685072605,0.1934042670978226,2.3873898263387296,0.0097671143150095,0.0097671143150095
40024,230420,J133338.20+131409.6,1775,53847,129,203.4092,13.23601,0.04319,191.1,11.156,0.825002,14.33,0.0021,0.0683,4.69,15.4,4.24,9.24,3.28,35.2,5.42,-1.1974844,0.16264148,0.19273585,2,3,1,1,0.04322,570.0,9.909,-1.247,0.0,0.169,1071,1828706,2,15,0,13.5684,-0.6838303,40024,494.4205798414166,143218789927.35452,8109610578.538421,154004571996.8106,11.187533614106025,2.694096539600077,0.0612899889774068,1.0,5052.300310647197,0.1626414805650711,11.25194462602184,547.8001358239203,11.221698088895575,9.909000396728516,31.349877271256464,0.860321808075016,0.2635663547427365,154004571996.8106,11.187533614106023,0.0612899889774068,2.7558748556724915,0.2635663547427365,0.2635663547427365
113118,0,J133829.71+305912.7,2094,53851,323,204.62381,30.98687,0.015964355,69.2,9.118616,0.856851,15.4172,0.0031,0.0502,4.61,10.33,3.89,8.12,2.24,31.7,2.1,-0.82080084,0.23942006,0.12243911,1,3,1,4,0.015961,101.0,8.903,-0.216,0.0,2.294,375774,1950005,1,1,0,0.0,-99.0,113118,96.10413786728672,1314062433.996416,799834255.0070293,2377841993.155765,9.37618299251125,1.982742087088336,0.3932205151704104,0.0,322.9410634943833,0.2394200563430786,9.43869750241205,94.38178661527115,9.190548525076832,8.902999877929688,32.348038943527825,0.8515641374105601,0.0573430898457489,2377841993.155765,9.37618299251125,0.3932205151704104,2.0043213737826426,0.0573430898457489,0.0573430898457489
43963,230568,J134142.40+300731.5,2094,53851,200,205.4267,30.12543,0.03703,163.1,11.052,0.639543,14.0207,0.002,0.0444,7.83,22.14,5.46,9.05,2.83,51.7,4.1,-0.78814083,0.92505044,0.23258467,1,3,1,3,0.037112,292.0,9.823,-1.229,0.0,0.178,16562,1946451,2,3,0,12.6542,-0.9488346,43963,186.04025997982723,112719745617.55092,6652731562.01742,121567878595.0341,11.084818838162358,2.269606937739745,0.0851372989561509,0.6664649905600758,2135.906219656992,0.9250504374504088,11.023213850037244,291.84830568585363,10.97955857507046,9.822999954223633,30.01719537950044,0.8716366473676559,-0.1322791866361821,121567878595.0341,11.084818838162358,0.0851372989561509,2.4653828514484184,-0.1322791866361821,0.1322791866361821
51190,230616,J134404.06+253948.6,2246,53767,64,206.01695,25.6635,0.04859,215.8,11.026,0.445285,14.4591,0.0022,0.0358,5.66,13.16,4.98,8.88,2.33,66.0,3.69,0.4765019,4.3882895,0.32537428,1,3,1,2,0.048554,484.0,10.029,-0.997,0.0,0.178,16797,2004992,2,3,0,12.6772,-1.0279691,51190,264.9019793984633,106169555719.87242,10690548792.226578,120387985613.53375,11.08058314770173,2.4230852034411283,0.1110010607759677,0.300420012338197,2415.3112981110653,4.388289451599121,11.114006940610814,262.5484388120556,11.044063096367651,10.029000282287598,67.18101173556613,0.429405380507226,0.0223802856892731,120387985613.53377,11.08058314770173,0.1110010607759677,2.6848453616444123,0.0223802856892731,0.0223802856892731
113005,0,J134629.61+035241.9,854,52373,93,206.6234,3.87831,0.017826054,77.4,9.178998,0.260387,15.5873,0.0036,0.0607,3.87,11.35,4.01,8.06,2.93,80.2,2.98,-0.37323618,0.32800123,0.11443026,1,3,1,4,0.017892,113.0,8.554,-0.625,0.0,2.294,136133,522548,1,1,0,0.0,-99.0,113005,57.336662398334354,1510073200.0040565,358096437.1026362,1986341461.3505623,9.29805390782166,1.758432408802765,0.1714024609333691,0.0,270.490214322141,0.3280012309551239,9.450316616523738,56.9646882310692,9.292037515591458,8.553999900817871,82.67662495052964,0.235793291739528,-0.1451787375036186,1986341461.3505626,9.298053907821659,0.1714024609333691,2.05307844348342,-0.1451787375036186,0.1451787375036186
7031,233240,J134647.18+020712.1,530,52026,278,206.69661,2.12005,0.03305,145.1,10.595,0.32332,15.4661,0.0031,0.0741,2.82,8.91,2.5,9.36,3.16,75.0,5.16,-0.48473254,0.05794523,0.0,9,3,1,1,0.03315,363.0,9.102,-1.493,0.0,0.634,86652,268806,1,1,0,11.8661,-3.9428148,7031,187.90262674443008,39355007545.577805,1264736347.4711523,41037106887.71444,10.613176735461694,2.273932851269433,0.0440464353570622,0.4226957874256912,579.9348444408287,0.0579452291131019,10.58842325653351,181.5,10.567988563606976,9.10200023651123,90.0,0.152101777864499,0.0035735183528813,41037106887.71444,10.613176735461694,0.0440464353570622,2.5599066250361124,0.0035735183528813,0.0035735183528813
38018,235264,J134834.19+245329.2,2115,53535,267,207.14246,24.89146,0.0297,130.1,10.078,0.229672,16.2821,0.0054,0.0415,5.09,13.46,4.18,8.49,2.64,83.4,3.38,0.065384716,0.48329777,0.20089674,1,3,1,3,0.029694,328.0,9.434,-0.644,0.0,0.655,83,2003943,0,70,0,14.2087,0.11535481,38018,165.09411741409892,11967405313.072418,2716439268.839078,15580269540.628391,10.192574966750858,2.2177315988829567,0.2391290375390277,0.3619013609628387,922.3720480144618,0.4832977652549743,10.185701461506492,164.0,10.044779695396128,9.434000015258787,90.0,0.1426315504727699,0.0646654440009895,15580269540.628391,10.192574966750858,0.2391290375390277,2.515873843711679,0.0646654440009895,0.0646654440009895
7058,231510,J135032.13+031138.9,530,52026,539,207.6339,3.19415,0.03241,142.2,10.838,0.813495,13.8073,0.0021,0.0843,9.88,18.64,9.31,8.48,1.89,36.4,3.11,0.23778632,2.7146702,0.2232121,1,3,1,1,0.032442,153.0,9.326,-1.512,0.0,0.426,93611,292127,1,1,0,12.4392,-4.5163727,7058,128.9139960438914,68865229634.42747,2118361135.2485044,71682649944.30798,10.855414051828705,2.1103000707642323,,,,,,,,,,,-0.2276119611396345,71682649944.30798,10.855414051828703,,2.184691430817599,-0.2276119611396345,0.2276119611396345
7025,233248,J135033.80+021355.9,530,52026,156,207.64085,2.23222,0.04218,186.5,10.72,0.314972,15.4186,0.003,0.0821,4.07,11.11,3.48,9.0,2.73,75.6,3.06,0.51223284,4.359098,0.29047707,1,3,1,1,0.042042,410.0,9.96,-0.76,0.0,0.49,21236,268831,2,2,0,12.0828,-0.84393144,7025,211.6493536405547,52480746024.97734,9120108393.559114,64610490188.410965,10.810303035968422,2.3256169465129863,0.1954372667141595,0.0,1521.8530143698758,4.359097957611084,10.799326446040295,208.34606365243027,10.662803882258965,9.960000038146973,79.71758723102016,0.265683699010951,0.0002850196116224,64610490188.410965,10.810303035968422,0.1954372667141595,2.6127838567197355,0.0002850196116224,0.0002850196116224
113091,743504,J135049.15+171655.5,2742,54233,612,207.7048,17.28209,0.017482352,75.9,9.164159,0.267008,15.6186,0.0037,0.0729,6.19,15.59,5.78,7.74,2.52,79.6,1.98,-0.47714278,0.20400488,0.11639446,1,3,1,4,0.017485,206.0,9.573,0.409,0.0,2.294,452793,2372757,1,1,0,0.0,-99.0,113091,104.72040218370904,1459348446.046128,3741105882.7205367,6435019270.064443,9.808549851764123,2.0200313014746145,0.7320618774035432,0.0,957.9490688419424,0.2040048837661743,9.83878593201631,104.54905788602544,9.165933275912328,9.572999954223633,80.12472760474053,0.2612222328940989,-0.0259418035612926,6435019270.064443,9.808549851764123,0.7320618774035432,2.3138672203691533,-0.0259418035612926,0.0259418035612926
113133,0,J135138.25+053334.8,855,52375,411,207.90939,5.55968,0.01878274,81.6,9.3169155,0.387422,15.7502,0.0045,0.0672,4.95,12.2,4.99,7.96,2.46,70.2,2.63,-0.681906,0.12137824,0.06731825,1,3,1,4,0.01872,169.0,8.932,-0.385,0.0,2.47,138087,528902,1,1,0,0.0,-99.0,113133,89.80946660640163,2074509844.0402691,855066712.8846841,3211748572.176899,9.506741539723048,1.9533221170485289,0.3612898153220221,0.0,370.6160240113547,0.1213782429695129,9.504478206532118,89.28569839422082,9.276838229916766,8.932000160217285,71.15576402441316,0.374371008921621,-0.0084857307059975,3211748572.176899,9.506741539723048,0.3612898153220221,2.2278867046136734,-0.0084857307059975,0.0084857307059975
