mse_bounded,rmse_bounded,spearman_A_rank_A_inferred,pearson_A_rank_A_inferred,spearman_A_bounded_A_inferred,pearson_A_bounded_A_inferred,prediction_min,prediction_max,prediction_std,bounded_prediction_std,n_oob,bootstrap
0.005186895881225954,0.07202010747857819,0.9773143318652185,0.909471907985711,0.971860724584575,0.980169093801725,-1.2741883463491361,1.6785161785107154,0.5523912058157255,0.35658100554373395,35,27
0.011258511005652642,0.1061061308579888,0.9641148345191257,0.9086438888324121,0.967449141559191,0.966549706700764,-1.1881933597742553,1.6247883916623185,0.5543378041499006,0.3578492177322888,29,28
0.009396494303794602,0.09693551621461868,0.9300796810169173,0.9356036977996609,0.9280466443004383,0.9552329171167921,-0.5682572082446207,1.3429657102316979,0.42333675115474534,0.3269504813398697,32,29
0.015868629072650776,0.12597074689248602,0.9517968295076357,0.9201347154176878,0.9530053655171313,0.9382453784265025,-0.5411609864380471,1.790879645561508,0.5167425511361172,0.36130315689479064,32,30
0.01678813756632361,0.1295690455561189,0.9308344444225037,0.860776028884433,0.92752864048096,0.9292871651922195,-1.2031726592402674,1.0426986435720407,0.4799665531181166,0.3332650360534245,34,31
0.00997028463880527,0.09985131265439263,0.9669235455038684,0.9506451679812522,0.9527361694395067,0.9635114647588309,-0.4527329025851382,1.8176284067929274,0.49577882628125625,0.3441173519267242,30,32
0.006711803032287803,0.08192559448846132,0.9660468767783169,0.9144432511835799,0.9670745311718859,0.9754805467283619,-1.3497822217102404,1.3106091737717975,0.591095564971698,0.35986574617031397,27,33
0.015336681515427735,0.12384135624026303,0.944498811966324,0.9196258230117472,0.9483333265119025,0.9434220643988648,-0.4346591843531564,1.5610273894117461,0.46837774150720646,0.35742954342634276,28,34
0.011975614161163068,0.10943314927919724,0.955391852427076,0.9627060116836752,0.9477054052514309,0.9601984476822094,-0.3353455852480772,1.1228057926670914,0.41439071048875853,0.36803673775144685,34,35
0.01387833282303892,0.11780633609037724,0.9050687870462175,0.9341038387891619,0.8992391088488512,0.930024899256787,-0.16067910606647096,1.464013403358634,0.3930031242665225,0.3205029887927279,34,36
0.026088361173978423,0.1615189189351465,0.9190549024779517,0.9095913321535097,0.9150117971452549,0.9206901089267746,-0.6870075663831072,1.1494676682718807,0.39920144478646563,0.323913650059011,36,37
0.020937038696407284,0.14469636725366428,0.9321932099731911,0.9152279927409782,0.9188405392052625,0.9517856947523592,-1.3822834452832091,1.711896601985984,0.6159054645573209,0.3861639779859536,27,38
0.012128821512204352,0.11013092895369743,0.952188504270526,0.9258146086656984,0.9516408803830189,0.9520774417396278,-0.4223962981748672,1.783143310193757,0.4930642023221256,0.34055568265882274,35,39
0.018407346186783788,0.13567367536402847,0.8986801355016777,0.9099032313590526,0.9034282088837704,0.9226483159823916,-0.5047590762838616,1.2572124844044357,0.4277468626815211,0.34903105339538787,36,40
0.02722626915376578,0.16500384587568187,0.8987552972595789,0.8696135957160098,0.8993712209018785,0.8883587999043656,-0.7110716516998759,1.1753475783960952,0.4393702132822829,0.3422812399157228,29,41
0.02640680346735244,0.16250170296754568,0.8784079980668577,0.8973296142479921,0.8803996882048847,0.8748764268430312,-0.3019072991908305,1.2009198354356323,0.41411493326675297,0.33533576198814163,35,42
0.027158512256284188,0.1647983988280353,0.8334155768240291,0.8801946638700594,0.8336826595231293,0.8738029065827372,-0.2878022228603629,1.3768582041500164,0.40029924617023943,0.3255010098156044,29,43
0.0079622818513843,0.08923161912340434,0.9750647007047303,0.9553880952338988,0.9712957053095069,0.9724280719615992,-0.5799942863842322,1.6288126908394611,0.5121620143867524,0.3690739801318402,29,44
0.011307356811891824,0.10633605602941941,0.9645440433600178,0.9518295243683378,0.96439980285908,0.956388427718055,-0.3054649403734138,1.2387166816322264,0.438425367155154,0.3527869862576876,31,45
0.03404269304884889,0.18450662060980058,0.8593038749275004,0.8423884915076757,0.8588441520657768,0.8253780129836549,-0.5048065112507429,1.137152357075072,0.38087076070066467,0.3233927838827188,35,46
0.00913304492075437,0.09556696563538244,0.975406390871235,0.9205648838940592,0.9631135282918813,0.974029317608508,-1.4050666434112018,1.8135342766650688,0.6301957179410702,0.3808553691775426,33,47
0.008144560793808573,0.09024722042150979,0.9772770213527178,0.8968555732646901,0.9748062071793538,0.9716867136428469,-1.444486965236834,1.2628939123709322,0.5541751742622577,0.35595661866940326,29,48
0.035614154417855676,0.18871712804580212,0.8662643939705702,0.8547425533510756,0.8635075637383178,0.8589596884047599,-0.6321363819390742,1.2193942764589532,0.4517842654167331,0.3634247258019295,31,49
0.010103416789871549,0.10051575393873116,0.9590932658187823,0.9580866015066835,0.9599633868350498,0.9669586843049899,-0.3730117289653533,1.2643389331299393,0.4410624901274341,0.36317438380383843,29,50
0.004316793609754927,0.06570231053589308,0.966507168390333,0.968365858353367,0.9730342614911174,0.9868436587864017,-0.33936332934889385,1.309118397222796,0.4504277557433168,0.3613124449901777,28,51
0.014868303940007023,0.12193565491687418,0.9412489294205957,0.9725116291124796,0.9250853753321985,0.964999224893835,-0.44509500345086833,1.2378932516046728,0.4311650401671781,0.3598436614525587,29,52
0.005137448737034897,0.07167599833301869,0.9711140713779955,0.9574308917156342,0.975961096263849,0.978585468549746,-0.3309455774799188,1.6573536533724147,0.45366834283892893,0.3418343556819557,29,53
0.01636855878136844,0.12793966852141067,0.95384855012384,0.9404511793777062,0.9495697567531836,0.9383464591403206,-0.41422063877883436,1.1408476570358699,0.4383414660224664,0.3681566976065122,32,54
