galaxy_name,Q,T,Vflat,e_Vflat,L36,MHI,Rdisk,RHI,Reff,SBeff,SBdisk,D,Inc,Ref,_Vflat,_L36,_MHI,_Rdisk,_T,M_star_Msun,M_gas_Msun,M_baryon_Msun,star_frac,gas_frac,r_over_Rdisk_eval,H_halo,S_star_gas,S_internal,S_struct,Q_eff,v_m5_bdvr_km_s,v_flat_obs_km_s,velocity_ratio_pred_over_obs,log10_velocity_error,abs_log10_velocity_error,log10_SBeff,log10_SBdisk,stellar_to_gas_ratio,log10_M_baryon_Msun,RHI_over_Rdisk,Reff_over_Rdisk,Sigma_baryon_Msun_kpc2,Sigma_star_Msun_kpc2,Sigma_gas_Msun_kpc2,log10_v_flat_obs,log10_Sigma_baryon,log10_Sigma_star,log10_Sigma_gas,log10_stellar_to_gas_ratio,sample_btfr_log10_v_pred,sample_btfr_log10_v_residual,sample_btfr_slope_logv_logm,sample_btfr_intercept_logv,A_source_required,A_Q_required,participation_fraction_required,gas_participation_required,gas_participation_required_status,ugc07125_hard_analog,ugc07125_regime_score,ugc07125_analog_distance,A_source_required_m6g,A_Q_required_m6g,sample_btfr_log10_v_residual_m6g,drive_star_frac,drive_sigma_star,drive_stellar_to_gas,bleed_gas_frac,bleed_hi_extent,bleed_low_sigma_baryon,bleed_low_v_for_mass_symptom
UGC06983,1.0,6.0,109.0,5.8,5.298,2.967,3.21,16.07,3.95,53.56,121.57,18.0,49.0,"VS01,SV98",109.0,5.298,2.967,3.21,6.0,2649000000.0,3946110000.000001,6595110000.0,0.4016612308210174,0.5983387691789827,3.118380062305296,1.22622404291013,1.0,1.0,1.0,1.1039075948595265,106.36490946102916,109.0,0.9758248574406346,-0.0106281231864467,0.0106281231864467,1.7288405683399717,2.084826416697433,0.6712940085299193,9.819222043551013,5.006230529595015,1.2305295950155763,101866670.23173201,40915892.14491617,60950778.08681585,2.037426497940624,8.008032110383153,7.611892025129372,7.7849792541160685,-0.17308722898669665,2.039400372831601,-0.001973874890977001,0.2597665671999078,-0.5113052299953095,1.1028399572576242,1.0501618719310009,1.102839957257623,1.1718758044021382,more_than_total_gas_required,False,1.5,5.301234844033254,1.1028399572576242,1.0501618719310009,-0.001973874890977,0.4016612308210174,0.27954013548238615,0.3023007526858745,0.5983387691789827,0.21522809043474012,0.7967755972086457,0.5389727749016272
UGC07125,1.0,9.0,65.2,2.1,2.712,4.629,3.38,23.04,3.92,28.11,103.0,19.8,90.0,"Sw09,Sw02",65.2,2.712,4.629,3.38,9.0,1356000000.0,6156569999.999999,7512569999.999999,0.1804974862131068,0.8195025137868931,3.9881656804733727,1.2573763420608173,1.0,1.0,1.0,1.13195243693273,111.27246923349932,65.2,1.7066329637039772,0.2321401297980161,0.2321401297980161,1.4488608456074408,2.012837224705172,0.2202525107324371,9.875788531662657,6.816568047337278,1.1597633136094674,104658682.36615317,18890629.07746666,85768053.2886865,1.8142475957319202,8.019775262749231,7.27624642061762,7.933325552836472,-0.6570791322188518,2.054094455266917,-0.23984685953499696,0.2597665671999078,-0.5113052299953095,0.1178798245567548,0.3433363140664774,0.1178798245567547,-0.0764093588523579,stellar_mass_alone_exceeds_required_participating_mass,True,5.5,0.0,0.1178798245567548,0.3433363140664774,-0.2398468595349969,0.1804974862131068,0.11458981015709098,0.04449432972639155,0.8195025137868931,0.41153457187563935,0.7885498863392923,1.0
UGC07151,1.0,6.0,73.5,2.8,2.284,0.616,1.25,6.39,2.17,76.71,965.67,6.87,90.0,"Sw09,Sw02",73.5,2.284,0.616,1.25,6.0,1142000000.0,819280000.0,1961280000.0,0.5822728014357971,0.417727198564203,3.424,1.238212491786097,1.0,1.0,1.0,1.1147001900963296,78.92969793087273,73.5,1.0738734412363635,0.0309531016509037,0.0309531016509037,1.8848519827459975,2.984828739599503,1.3939068450346646,9.292539599672017,5.112,1.736,199774340.3438544,116323164.80700447,83451175.53684993,1.866287339084195,8.300539705297789,8.065666209535602,7.921432458757283,0.144233750778318,1.9025858823806958,-0.03629854329650084,0.2597665671999078,-0.5113052299953095,0.7519476274746492,0.8671491379656957,0.751947627474649,0.4061857274844737,partial_gas_participation_can_match_observed_vflat,False,1.0,4.771562654564974,0.7519476274746492,0.8671491379656957,-0.0362985432965008,0.5822728014357971,0.5025437986791956,0.4713271065915855,0.417727198564203,0.22669735093206686,0.5918831775370696,0.7238273398669793
UGC07399,1.0,8.0,103.0,3.3,1.156,0.745,1.64,7.85,1.27,113.98,135.78,8.43,55.0,"Sw09,Sw02",103.0,1.156,0.745,1.64,8.0,578000000.0,990850000.0,1568850000.0,0.3684227300251776,0.6315772699748223,2.780487804878049,1.2114676480840527,1.0,1.0,1.0,1.0906231576349938,73.83447925988595,103.0,0.7168396044649121,-0.144578008472295,0.144578008472295,2.056828652637812,2.1328358043383724,0.5833375384770652,9.19558142205319,4.786585365853659,0.774390243902439,92835452.28648129,34202690.77450756,58632761.511973724,2.012837224705172,7.967713857599678,7.534060273967018,7.768140349261868,-0.2340800752948496,1.8773993894186942,0.1354378352864778,0.2597665671999078,-0.5113052299953095,3.7871458758251597,1.946059062779226,3.7871458758251606,5.412992690405514,more_than_total_gas_required,False,1.0,8.139567273856144,3.78714587582516,1.946059062779226,0.1354378352864778,0.3684227300251776,0.24129034909372474,0.26981188783542276,0.6315772699748223,0.19141055981572627,0.8250172720005338,0.0
UGC07524,1.0,9.0,79.5,3.6,2.436,1.779,3.46,12.11,3.61,29.71,106.86,4.74,46.0,"Sw09,Sw02",79.5,2.436,1.779,3.46,9.0,1218000000.0,2366070000.0,3584070000.0,0.3398371125563953,0.6601628874436046,2.2716763005780347,1.185861969872389,1.0,1.0,1.0,1.0675716583491848,89.80885136279126,79.5,1.1296710863244184,0.0529520132288566,0.0529520132288566,1.472902651803664,2.028815169846887,0.5147776692997249,9.554376483221354,3.5,1.0433526011560694,47647971.606750086,16192549.09000706,31455422.516743023,1.9003671286564703,7.678044417277685,7.2093152223531884,7.4976955231073426,-0.2883803007541543,1.970602350786629,-0.07023522213015876,0.2597665671999078,-0.5113052299953095,0.6140333322728487,0.7836027898577498,0.6140333322728487,0.4153463106328845,partial_gas_participation_can_match_observed_vflat,False,1.5,3.934347532241419,0.6140333322728487,0.7836027898577498,-0.0702352221301587,0.3398371125563953,0.08169701257617307,0.2408879599802868,0.6601628874436046,0.05189787570637475,1.0,0.9065923975814231
UGC07603,1.0,7.0,61.6,2.8,0.376,0.258,0.53,4.37,0.85,81.81,520.99,4.7,78.0,"Sw09,Sw02",61.6,0.376,0.258,0.53,7.0,188000000.0,343140000.0,531140000.0,0.3539556425801107,0.6460443574198893,4.9245283018867925,1.2822093879160177,1.0,1.0,1.0,1.1543083743175426,57.941492612499005,61.6,0.940608646306802,-0.0265910334295371,0.0265910334295371,1.9128063926612924,2.716829387432925,0.5478813312350644,8.725209009242763,8.245283018867925,1.6037735849056602,300938257.2938031,106518794.23736675,194419463.05643633,1.7895807121644254,8.47847740168307,8.027426241703987,8.288739739370623,-0.2613134976666361,1.7552123624373914,0.03436834972703395,0.2597665671999078,-0.5113052299953095,1.277509486281266,1.1302696520217048,1.277509486281266,1.4295517530554052,more_than_total_gas_required,False,1.0,6.058173755273723,1.277509486281266,1.1302696520217048,0.0343683497270339,0.3539556425801107,0.4837510748971303,0.25530554762657154,0.6460443574198893,0.5664592786192166,0.4672433876751809,0.34325271601376334
UGC08286,1.0,6.0,82.4,2.3,1.255,0.642,1.05,8.07,2.25,39.52,1488.78,6.5,90.0,"Sw09,Sw02",82.4,1.255,0.642,1.05,6.0,627500000.0,853860000.0000001,1481360000.0,0.4235972349732678,0.5764027650267323,4.914285714285715,1.281977541929827,1.0,1.0,1.0,1.154099655081875,74.87094457286696,82.4,0.9086279681173174,-0.0416138994693549,0.0416138994693549,1.5968169359155906,3.172830525928742,0.7348979926451642,9.170660613561282,7.685714285714286,2.142857142857143,213846500.22549668,90584786.20423068,123261714.02126601,1.9159272116971158,8.33010214706329,7.957055263655085,8.090828202537947,-0.13377293888286337,1.8709257965449049,0.0450014151522109,0.2597665671999078,-0.5113052299953095,1.4670860848491543,1.211233290844152,1.4670860848491536,1.810346710997285,more_than_total_gas_required,False,1.0,6.280345609143627,1.4670860848491545,1.211233290844152,0.0450014151522109,0.4235972349732678,0.4491678252832681,0.3232421701665694,0.5764027650267323,0.5057816601899603,0.5711756118873599,0.2859886323466683
UGC08490,1.0,9.0,78.6,3.8,1.017,0.72,0.67,7.8,1.14,124.98,576.54,4.65,50.0,"Sw09,Sw02",78.6,1.017,0.72,0.67,9.0,508500000.0,957600000.0,1466100000.0,0.3468385512584407,0.6531614487415592,6.671641791044776,1.312134039924436,1.0,1.0,1.0,1.181248027651385,75.55060558750922,78.6,0.9612036334288706,-0.0171845961961374,0.0171845961961374,2.0968405203313893,2.760829443767128,0.5310150375939849,9.166163593747834,11.641791044776118,1.7014925373134326,519797420.5101976,180285784.27763146,339511636.2325661,1.8954225460394079,8.715834119988067,8.255961483498995,8.530854663638586,-0.27489318013959085,1.8697576211453355,0.02566492489407235,0.2597665671999078,-0.5113052299953095,1.1714894579013122,1.0823536658141424,1.1714894579013126,1.2625529388357504,more_than_total_gas_required,False,2.0,6.093629391627556,1.1714894579013122,1.0823536658141424,0.0256649248940723,0.3468385512584407,0.5960628763199961,0.2480721014885299,0.6531614487415592,0.9347643782027176,0.30098243177416206,0.3901247729320713
UGC08550,1.0,7.0,56.9,1.9,0.289,0.288,0.45,5.59,1.01,45.38,1284.78,6.7,90.0,"Sw09,Sw02",56.9,0.289,0.288,0.45,7.0,144500000.0,383040000.0,527540000.0,0.2739128786442734,0.7260871213557266,7.333333333333332,1.3196289846841247,1.0,1.0,1.0,1.1879953480053698,58.68102915994972,56.9,1.0313010397179214,0.0133854555888479,0.0133854555888479,1.6568644915489172,3.108828767382579,0.3772451963241437,8.722255395004163,12.42222222222222,2.2444444444444445,414620240.3886344,113569823.58903147,301050416.79960287,1.7551122663950711,8.617650499095362,8.055262951183764,8.478639232817514,-0.42337628163374996,1.754445112205798,0.0006671541892731003,0.2597665671999078,-0.5113052299953095,0.884012035156039,0.9402191420919056,0.8840120351560395,0.8402561325872419,partial_gas_participation_can_match_observed_vflat,False,2.0,5.801295144205906,0.884012035156039,0.9402191420919056,0.0006671541892731,0.2739128786442734,0.49743120126539975,0.16898008153839988,0.7260871213557266,1.0,0.36975698671415913,0.5247495848645777
UGC09133,1.0,2.0,226.8,4.2,282.926,33.428,6.97,60.35,5.92,1284.78,864.63,57.1,53.0,"No07,No05",226.8,282.926,33.428,6.97,2.0,141463000000.0,44459240000.0,185922240000.0,0.7608718569655787,0.2391281430344212,4.753945480631277,1.278243053811765,1.0,1.3,1.3,1.495958989174262,285.3114381478149,226.8,1.2579869406870148,0.099676132669659,0.099676132669659,3.108828767382579,2.9368303001409872,3.1818582593854505,11.269331343142353,8.658536585365853,0.8493543758967002,609096240.0185609,463444187.2136743,145652052.8048866,2.355643050220869,8.78468591858822,8.6659974393551,8.163316609908088,0.5026808294470122,2.4160902876511057,-0.06044723743023672,0.2597665671999078,-0.5113052299953095,0.3992964686316304,0.6318990968751501,0.3992964686316301,-1.5120570240948248,stellar_mass_alone_exceeds_required_participating_mass,False,1.5,5.340390270381177,0.3992964686316304,0.6318990968751501,-0.0604472374302367,0.7608718569655787,0.7975717398485964,0.662259968390983,0.2391281430344212,0.6112710072538218,0.25275390075758275,0.8538794730976301
UGC10310,1.0,9.0,71.4,3.9,1.741,1.196,1.8,9.58,3.12,28.37,158.79,15.2,34.0,"Sw09,Sw02",71.4,1.741,1.196,1.8,9.0,870500000.0,1590680000.0,2461180000.0,0.3536921314166375,0.6463078685833624,3.5277777777777777,1.2420133910149516,1.0,1.0,1.0,1.118121947768011,83.66752723115584,71.4,1.1718141068789334,0.0688587219551644,0.0688587219551644,1.4528593357958524,2.2008231487109304,0.5472502326049237,9.391143377273732,5.322222222222222,1.7333333333333334,120897828.0367009,42760610.48194286,78137217.55475804,1.8536982117761744,8.082418498709004,7.631043896888623,7.892857942054751,-0.26181404516612783,1.9281998472012365,-0.07450163542506205,0.2597665671999078,-0.5113052299953095,0.5303531005647407,0.7282534590132345,0.5303531005647406,0.2733387256066137,partial_gas_participation_can_match_observed_vflat,False,2.0,3.6663361626158286,0.5303531005647407,0.7282534590132345,-0.074501635425062,0.3536921314166375,0.288952168396901,0.2550389225869717,0.6463078685833624,0.24949309170453782,0.744670259228752,0.9295690499491652
UGC11455,1.0,6.0,269.4,7.4,374.322,13.335,5.93,43.44,10.06,571.26,9568.2,78.6,90.0,SG06,269.4,374.322,13.335,5.93,6.0,187161000000.0,17735550000.000004,204896550000.0,0.913441441546966,0.086558558453034,4.5109612141652615,1.2721892640073276,1.0973202074889763,1.0,1.0973202074889763,1.2567474053673933,267.93790871787155,269.4,0.9945727866290704,-0.0023634280502215,0.0023634280502215,2.7568338155405883,3.9808302446113695,10.552872620245775,11.311534645914243,7.325463743676223,1.6964586846543004,927353661.0363086,847083264.9608623,80270396.07544641,2.4303975913869666,8.967245390827602,8.92792610187228,7.904555405906341,1.0233706959659399,2.427053294736658,0.0033442966503085536,0.2597665671999078,-0.5113052299953095,1.022006627697319,1.0109434344696635,1.0220066276973194,1.2542397665883032,more_than_total_gas_required,False,1.5,8.42101565440443,1.022006627697319,1.0109434344696635,0.0033442966503085,0.913441441546966,0.9262944685644304,0.9396141783726862,0.086558558453034,0.4667173886651311,0.12487670149371777,0.5103319072008557
UGC11914,1.0,2.0,288.1,10.5,150.028,0.888,2.44,9.26,3.12,2425.66,3168.33,16.9,31.0,"No07,No05",288.1,150.028,0.888,2.44,2.0,75014000000.0,1181040000.0,76195040000.0,0.98449977846327,0.0155002215367299,2.5368852459016398,1.199749374092115,1.331172313914355,1.3,1.7305240080886617,1.869093619266172,255.1665290039442,288.1,0.8856873620407643,-0.0527195522682522,0.0527195522682522,3.3848299265915687,3.5008304095699527,63.51520693625957,10.881926701382376,3.7950819672131146,1.278688524590164,2036888144.1623034,2005315926.6822488,31572217.480054434,2.459543258280413,9.308967180346801,9.30218280309398,7.499305085710113,1.8028777173838684,2.3154555137438066,0.14408774453660644,0.2597665671999078,-0.5113052299953095,1.625092960567897,1.2747913400113358,1.625092960567897,41.32800170543701,more_than_total_gas_required,False,0.5,37.92655468973537,1.625092960567897,1.2747913400113358,0.1440877445366064,0.98449977846327,1.0,1.0,0.0155002215367299,0.08389550164770063,0.0,0.0
UGC12632,1.0,9.0,71.7,2.8,1.301,1.744,2.42,12.6,3.94,13.09,66.81,9.77,46.0,"Sw09,Sw02",71.7,1.301,1.744,2.42,9.0,650500000.0,2319520000.0000005,2970020000.0000005,0.2190220941273122,0.7809779058726878,3.4173553719008263,1.2379646219141702,1.0,1.0,1.0,1.1144770453653656,87.54914529433222,71.7,1.2210480515248563,0.086732754937078,0.086732754937078,1.1169396465507555,1.8248414717537007,0.2804459543353796,9.472759373849332,5.206611570247934,1.6280991735537191,80713981.9824109,17678145.359141782,63035836.6232691,1.8555191556678001,7.906948773530353,7.2474367005786275,7.799587521244657,-0.5521508206660293,1.9494009544602795,-0.09388179879247938,0.2597665671999078,-0.5113052299953095,0.4498513004054624,0.6707095499584469,0.4498513004054623,0.295564323321304,partial_gas_participation_can_match_observed_vflat,True,4.0,3.222062980742751,0.4498513004054624,0.6707095499584469,-0.0938817987924793,0.2190220941273122,0.10043150559691269,0.1003861586763395,0.7809779058726878,0.23695668891570054,0.867581312466369,1.0
UGCA442,1.0,9.0,56.4,2.1,0.14,0.263,1.18,4.37,1.71,7.6,116.1,4.35,64.0,Co00,56.4,0.14,0.263,1.18,9.0,70000000.0,349790000.00000006,419790000.00000006,0.1667500416875104,0.8332499583124896,2.576271186440678,1.2017090692771988,1.0,1.0,1.0,1.0818380018372364,52.88903485530941,56.4,0.9377488449522946,-0.0279134621078221,0.0279134621078221,0.8808135922807914,2.064832219738574,0.2001200720432259,8.623032088852037,3.703389830508475,1.4491525423728815,47983089.31380837,8001182.14337308,39981907.17043529,1.7512791039833422,7.681088205881671,6.9031541570438915,7.601863506486478,-0.6987093494425869,1.7286702145804345,0.022608889402907728,0.2597665671999078,-0.5113052299953095,1.293164722119891,1.1371740069663443,1.293164722119892,1.3518328674310574,more_than_total_gas_required,False,3.0,5.879654295477313,1.293164722119891,1.1371740069663443,0.0226088894029077,0.1667500416875104,0.0,0.02231929473550795,0.8332499583124896,0.07395273652468981,1.0,0.40658296866942617
