model_label,placement,activation_name,disorder_name,alpha,beta,gamma,floor,median_abs_log10_error,mean_abs_log10_error,max_abs_log10_error,frac_within_010_dex,frac_within_015_dex,frac_within_020_dex,n_above_020_dex,n_above_030_dex,delta_median_abs_vs_frozen_m4c,delta_frac010_vs_frozen_m4c,target_gate,target_new_pred_km_s,target_new_log10_error,target_new_abs_log10_error,hard_analog_median_abs_log10_error,hard_analog_mean_abs_log10_error,objective
stellar_to_gas__gas__low_sigma_baryon,source,stellar_to_gas,low_sigma_baryon,1.0,0.25,0.0,0.3,0.04230366443003223,0.05220713901469694,0.1770378849115709,0.8505747126436781,0.9770114942528736,1.0,0,0,0.0006897649606773318,-0.10344827586206895,0.4248988893310369,89.8378033855246,0.1392115287635978,0.1392115287635978,0.08985603303186428,0.08219449032492734,0.12961321730298822
stellar_to_gas__gas__hi_plus_low_sigma,source,stellar_to_gas,hi_plus_low_sigma,1.0,0.25,0.0,0.3,0.04230366443003223,0.05220713901469694,0.1770378849115709,0.8505747126436781,0.9770114942528736,1.0,0,0,0.0006897649606773318,-0.10344827586206895,0.4248988893310369,89.8378033855246,0.1392115287635978,0.1392115287635978,0.08985603303186428,0.08219449032492734,0.12961321730298822
stellar_to_gas__gas__low_v_for_mass_symptom,source,stellar_to_gas,low_v_for_mass_symptom,1.0,0.25,0.0,0.3,0.04230366443003223,0.05220713901469694,0.1770378849115709,0.8505747126436781,0.9770114942528736,1.0,0,0,0.0006897649606773318,-0.10344827586206895,0.4248988893310369,89.8378033855246,0.1392115287635978,0.1392115287635978,0.08985603303186428,0.08219449032492734,0.12961321730298822
mixed_star_org__gas__low_v_for_mass_symptom,source,mixed_star_org,low_v_for_mass_symptom,1.0,0.5,0.5,0.3,0.04556954121372744,0.054984634913806923,0.191838724611038,0.8160919540229885,0.9885057471264368,1.0,0,0,0.003955641744372539,-0.13793103448275856,0.38959010231383795,87.91028828895466,0.12979210853017528,0.12979210853017528,0.0739149296226845,0.07196509078188575,0.12964946793991888
mixed_star_org__gas__hi_extent,source,mixed_star_org,hi_extent,1.0,0.25,0.25,0.2,0.039603866207321065,0.0518570297232692,0.1862589281358962,0.8620689655172413,0.9885057471264368,1.0,0,0,-0.0020100332620338335,-0.09195402298850575,0.4420656185131901,90.73177566449392,0.1435118145804452,0.1435118145804452,0.08111530804147182,0.0736161228015265,0.12998566631113329
mixed_star_org__gas__low_v_for_mass_symptom,source,mixed_star_org,low_v_for_mass_symptom,1.0,0.25,0.25,0.3,0.0389273335707633,0.048069752307123056,0.17379575133298172,0.896551724137931,0.9885057471264368,1.0,0,0,-0.002686565898591599,-0.05747126436781602,0.4588496903288354,91.58099048074943,0.14755774053333043,0.14755774053333043,0.062351562145971554,0.06270341169964633,0.13008577897072668
mixed_star_org__gas__hi_extent,source,mixed_star_org,hi_extent,1.0,0.25,1.0,0.3,0.04215854542768689,0.055269354841476846,0.19483774340373475,0.8160919540229885,0.9885057471264368,1.0,0,0,0.0005446459583319935,-0.13793103448275856,0.42463375802677267,89.82378570384999,0.139143759110178,0.139143759110178,0.06785475180191916,0.07043699776377592,0.13121419932314937
mixed_star_org__gas__hi_plus_low_sigma,source,mixed_star_org,hi_plus_low_sigma,1.0,0.25,0.25,0.2,0.04273249750083307,0.0542189590858278,0.1969707989984565,0.8275862068965517,0.9770114942528736,1.0,0,0,0.0011185980314781727,-0.12643678160919536,0.4187086265858443,89.50879338483107,0.1376181069685402,0.1376181069685402,0.08746752335490382,0.07380687408797915,0.13123863088494883
stellar_to_gas__gas__low_v_for_mass_symptom,source,stellar_to_gas,low_v_for_mass_symptom,1.0,0.5,1.0,0.3,0.057216518563293586,0.06449397119001148,0.19603954997461667,0.7701149425287356,0.9425287356321839,1.0,0,0,0.015602619093938688,-0.1839080459770115,0.32141731155660347,83.78283304606163,0.10890744584435756,0.10890744584435756,0.08985603303186428,0.08838975130844684,0.13127419648293404
mixed_star_org__gas__low_v_for_mass_symptom,source,mixed_star_org,low_v_for_mass_symptom,1.0,0.25,1.0,0.3,0.05183613217715801,0.056465435300179855,0.17379575133298172,0.8390804597701149,0.9885057471264368,1.0,0,0,0.010222232707803112,-0.11494252873563215,0.36983500736759745,86.77402247084613,0.12414213421269726,0.12414213421269726,0.07604199448011077,0.07367186494103115,0.1312867744168048
mixed_star_org__gas__hi_extent,source,mixed_star_org,hi_extent,1.0,0.5,0.25,0.3,0.04005776350269341,0.05302911094179202,0.1960528948024776,0.8160919540229885,0.9885057471264368,1.0,0,0,-0.0015561359666614871,-0.13793103448275856,0.4446503431705931,90.86411133719677,0.14414478775551542,0.14414478775551542,0.0671460308004431,0.06799970941975281,0.13173544686069888
star_frac__gas__low_v_for_mass_symptom,source,star_frac,low_v_for_mass_symptom,1.0,0.25,0.5,0.3,0.04293517259851049,0.048700601747656676,0.17017109001133482,0.8620689655172413,0.9885057471264368,1.0,0,0,0.0013212731291555938,-0.09195402298850575,0.44270620855431825,90.76462730028538,0.14366903295026937,0.14366903295026937,0.05830221164716923,0.06432524348520954,0.13178679807477867
mixed_star_org__gas__hi_extent,source,mixed_star_org,hi_extent,1.0,0.25,0.0,0.05,0.04361506394013966,0.05318786134898454,0.18648280632144876,0.8275862068965517,0.9770114942528736,1.0,0,0,0.002001164470784765,-0.12643678160919536,0.42484709461173686,89.83506547737461,0.1391982929488739,0.1391982929488739,0.1018188876020453,0.0825817851417033,0.1318624910467215
mixed_star_org__gas__low_sigma_baryon,source,mixed_star_org,low_sigma_baryon,1.0,0.25,0.0,0.05,0.04361506394013966,0.05318786134898454,0.18648280632144876,0.8275862068965517,0.9770114942528736,1.0,0,0,0.002001164470784765,-0.12643678160919536,0.42484709461173686,89.83506547737461,0.1391982929488739,0.1391982929488739,0.1018188876020453,0.0825817851417033,0.1318624910467215
mixed_star_org__gas__hi_plus_low_sigma,source,mixed_star_org,hi_plus_low_sigma,1.0,0.25,0.0,0.05,0.04361506394013966,0.05318786134898454,0.18648280632144876,0.8275862068965517,0.9770114942528736,1.0,0,0,0.002001164470784765,-0.12643678160919536,0.42484709461173686,89.83506547737461,0.1391982929488739,0.1391982929488739,0.1018188876020453,0.0825817851417033,0.1318624910467215
mixed_star_org__gas__low_v_for_mass_symptom,source,mixed_star_org,low_v_for_mass_symptom,1.0,0.25,0.0,0.05,0.04361506394013966,0.05318786134898454,0.18648280632144876,0.8275862068965517,0.9770114942528736,1.0,0,0,0.002001164470784765,-0.12643678160919536,0.42484709461173686,89.83506547737461,0.1391982929488739,0.1391982929488739,0.1018188876020453,0.0825817851417033,0.1318624910467215
mixed_star_org__gas__low_v_for_mass_symptom,source,mixed_star_org,low_v_for_mass_symptom,1.0,0.5,0.25,0.3,0.044313344644939176,0.05281376296572593,0.191838724611038,0.8390804597701149,0.9885057471264368,1.0,0,0,0.002699445175584278,-0.11494252873563215,0.4178243246669435,89.46149583808885,0.1373885597724654,0.1373885597724654,0.07013210108629687,0.06794962314697994,0.13219149699227567
sigma_star__gas__low_v_for_mass_symptom,source,sigma_star,low_v_for_mass_symptom,1.0,0.25,1.0,0.3,0.05301332265808098,0.05944699931141035,0.1859719868457804,0.8390804597701149,0.9425287356321839,1.0,0,0,0.011399423188726082,-0.11494252873563215,0.36079194252695224,86.2386467592013,0.12145433729600982,0.12145433729600982,0.07243021274054437,0.07444431785609207,0.13233768999066392
star_frac__gas__low_v_for_mass_symptom,source,star_frac,low_v_for_mass_symptom,1.0,0.5,0.5,0.3,0.045440318400925994,0.053196585554351174,0.18694297736731602,0.8275862068965517,0.9885057471264368,1.0,0,0,0.003826418931571096,-0.12643678160919536,0.41588937033675666,89.3577409037037,0.13688458490542801,0.13688458490542801,0.0648309619593192,0.06932906484351764,0.1325769085903716
sigma_star__gas__low_v_for_mass_symptom,source,sigma_star,low_v_for_mass_symptom,1.0,0.5,1.0,0.3,0.05330562164151515,0.0626987579992402,0.1994636780586405,0.8160919540229885,0.9310344827586207,1.0,0,0,0.011691722172160253,-0.13793103448275856,0.35262133838925935,85.74619808794067,0.1189672771690946,0.1189672771690946,0.07752179273313664,0.07723850336032846,0.1327356280319265
star_frac__gas__low_v_for_mass_symptom,source,star_frac,low_v_for_mass_symptom,1.0,0.25,1.0,0.3,0.05062954420376499,0.054632253904758066,0.17017109001133482,0.8275862068965517,0.9885057471264368,1.0,0,0,0.009015644734410092,-0.12643678160919536,0.3912015968926231,88.00105531241722,0.13024028452746886,0.13024028452746886,0.06797168717258995,0.07142127783097514,0.1327667954686329
star_frac__gas__low_v_for_mass_symptom,source,star_frac,low_v_for_mass_symptom,1.0,0.5,0.25,0.3,0.04132106768171892,0.05111175676997973,0.18694297736731602,0.8390804597701149,0.9885057471264368,1.0,0,0,-0.0002928317876359776,-0.11494252873563215,0.45037004385379004,91.15491690498368,0.14553250377701227,0.14553250377701227,0.0594637499431355,0.06662800067914941,0.13278161730695665
star_frac__gas__hi_extent,source,star_frac,hi_extent,1.0,0.25,0.5,0.2,0.042011927748223696,0.05345953722619858,0.18743903836646134,0.8505747126436781,0.9655172413793104,1.0,0,0,0.00039802827886879777,-0.10344827586206895,0.44427020860738525,90.84468502352203,0.1440519277395583,0.1440519277395583,0.06829219096466767,0.07653854023629482,0.13278179545464897
mixed_star_org__gas__low_v_for_mass_symptom,source,mixed_star_org,low_v_for_mass_symptom,1.0,0.5,1.0,0.3,0.053310176120592266,0.06017421687025032,0.191838724611038,0.8160919540229885,0.9770114942528736,1.0,0,0,0.011696276651237368,-0.13793103448275856,0.36056414927558206,86.22503140900744,0.12138576550705732,0.12138576550705732,0.07830986067263178,0.07698348504941338,0.13318693133522472
star_frac__gas__low_v_for_mass_symptom,source,star_frac,low_v_for_mass_symptom,1.0,0.25,0.25,0.3,0.03786083201727507,0.046722440874167326,0.17017109001133482,0.9080459770114943,0.9770114942528736,1.0,0,0,-0.0037530674520798307,-0.04597701149425282,0.49885676216662234,93.51508898006652,0.15663409569752373,0.15663409569752373,0.04912710841832475,0.0620901413448631,0.1331949888671704
sigma_star__gas__low_v_for_mass_symptom,source,sigma_star,low_v_for_mass_symptom,1.0,0.25,0.25,0.3,0.04320036502766267,0.05266510489772048,0.1859719868457804,0.8620689655172413,0.9540229885057471,1.0,0,0,0.0015864655583077703,-0.09195402298850575,0.4408564272249508,90.66966679159898,0.14321442398129344,0.14321442398129344,0.06284672156901658,0.06796367898725197,0.13340477570288745
sigma_star__gas__low_v_for_mass_symptom,source,sigma_star,low_v_for_mass_symptom,1.0,0.5,0.5,0.3,0.05064390131940527,0.05819020896631787,0.1994636780586405,0.8275862068965517,0.9425287356321839,1.0,0,0,0.009030001850050373,-0.12643678160919536,0.37830679613465884,87.26674178942237,0.12660116562164433,0.12660116562164433,0.07353494738807523,0.07297586197920136,0.1338908519360915
star_frac__gas__low_v_for_mass_symptom,source,star_frac,low_v_for_mass_symptom,1.0,0.5,1.0,0.3,0.05200301071429175,0.05835919597023321,0.18694297736731602,0.8160919540229885,0.9885057471264368,1.0,0,0,0.010389111244936855,-0.13793103448275856,0.3794518724801969,87.3327027096967,0.12692930486792198,0.12692930486792198,0.07130489988840266,0.07485734677409961,0.13416196088498433
star_frac__gas__hi_extent,source,star_frac,hi_extent,1.0,0.25,0.25,0.2,0.03825035016237214,0.05061586872856747,0.18125547673775805,0.8735632183908046,0.9770114942528736,1.0,0,0,-0.003363549306982759,-0.08045977011494243,0.49574191593675165,93.36876959534845,0.1559540400217962,0.1559540400217962,0.05950256195613514,0.07139830612590328,0.13435291784704603
sigma_star__gas__low_v_for_mass_symptom,source,sigma_star,low_v_for_mass_symptom,1.0,0.5,0.25,0.3,0.04776697198452517,0.056627477568264625,0.1994636780586405,0.8390804597701149,0.9425287356321839,1.0,0,0,0.00615307251517027,-0.11494252873563215,0.4035885484097991,88.68954650908422,0.13362483851964155,0.13362483851964155,0.07106544033847556,0.07178740268773892,0.13452575905020997
mixed_star_org__gas__hi_extent,source,mixed_star_org,hi_extent,1.0,0.5,0.5,0.3,0.04516882390256454,0.05494238871024984,0.19984585330734578,0.8045977011494253,0.9885057471264368,1.0,0,0,0.0035549244332096427,-0.14942528735632177,0.42478212148508376,89.83163059460475,0.13918168719315252,0.13918168719315252,0.06965317127320596,0.07011140659114151,0.1347442528298754
star_frac__gas__hi_extent,source,star_frac,hi_extent,1.0,0.5,0.25,0.3,0.03942203607199298,0.05178393477480983,0.19096849163705693,0.8505747126436781,0.9770114942528736,1.0,0,0,-0.0021918633973619164,-0.10344827586206895,0.48228587047328736,92.72863357424774,0.15296626444427,0.15296626444427,0.05514251112078599,0.06680580566312175,0.1350020174578337
star_frac__gas__hi_extent,source,star_frac,hi_extent,1.0,0.25,1.0,0.3,0.04239451819121688,0.05402491305346544,0.18980348087591184,0.8275862068965517,0.9770114942528736,1.0,0,0,0.0007806187218619837,-0.12643678160919536,0.45854815116454845,91.56594085560766,0.14748636648277108,0.14748636648277108,0.05568186569461328,0.0686236355069143,0.1351180495201936
sigma_star__gas__hi_extent,source,sigma_star,hi_extent,1.0,0.25,0.5,0.3,0.042921752266186206,0.054949295407031154,0.19281362024501608,0.8275862068965517,0.9425287356321839,1.0,0,0,0.0013078527968313075,-0.12643678160919536,0.45271871565088034,91.27352801731782,0.1460972420102377,0.1460972420102377,0.07516373991809261,0.07050878822873627,0.13525173529580664
star_frac__gas__hi_extent,source,star_frac,hi_extent,1.0,0.5,0.5,0.3,0.04213960921177742,0.05362356514793852,0.19462727234834626,0.8390804597701149,0.9885057471264368,1.0,0,0,0.0005257097424225185,-0.11494252873563215,0.4587257489031956,91.57480554226042,0.14752840938775888,0.14752840938775888,0.05847512957867998,0.06880472161802467,0.1353665411404915
mixed_star_org__gas__hi_extent,source,mixed_star_org,hi_extent,1.0,0.25,0.0,0.1,0.04379870711364073,0.0518874550904587,0.18382401924634495,0.8505747126436781,0.9770114942528736,1.0,0,0,0.00218480764428583,-0.10344827586206895,0.45511830015848764,91.39423462065609,0.1466712044722747,0.1466712044722747,0.09203554549424453,0.07604501750197892,0.13551671127441256
mixed_star_org__gas__low_sigma_baryon,source,mixed_star_org,low_sigma_baryon,1.0,0.25,0.0,0.1,0.04379870711364073,0.0518874550904587,0.18382401924634495,0.8505747126436781,0.9770114942528736,1.0,0,0,0.00218480764428583,-0.10344827586206895,0.45511830015848764,91.39423462065609,0.1466712044722747,0.1466712044722747,0.09203554549424453,0.07604501750197892,0.13551671127441256
mixed_star_org__gas__hi_plus_low_sigma,source,mixed_star_org,hi_plus_low_sigma,1.0,0.25,0.0,0.1,0.04379870711364073,0.0518874550904587,0.18382401924634495,0.8505747126436781,0.9770114942528736,1.0,0,0,0.00218480764428583,-0.10344827586206895,0.45511830015848764,91.39423462065609,0.1466712044722747,0.1466712044722747,0.09203554549424453,0.07604501750197892,0.13551671127441256
mixed_star_org__gas__low_v_for_mass_symptom,source,mixed_star_org,low_v_for_mass_symptom,1.0,0.25,0.0,0.1,0.04379870711364073,0.0518874550904587,0.18382401924634495,0.8505747126436781,0.9770114942528736,1.0,0,0,0.00218480764428583,-0.10344827586206895,0.45511830015848764,91.39423462065609,0.1466712044722747,0.1466712044722747,0.09203554549424453,0.07604501750197892,0.13551671127441256
star_frac__gas__hi_extent,source,star_frac,hi_extent,1.0,0.25,0.0,0.0,0.04185171099598982,0.05257028557798015,0.1877123983633363,0.8390804597701149,0.9770114942528736,1.0,0,0,0.00023781152663492067,-0.11494252873563215,0.4683707278645115,92.0524097015435,0.14978756599877727,0.14978756599877727,0.09166951975586518,0.08613996964441333,0.1355167338317121
star_frac__gas__low_sigma_baryon,source,star_frac,low_sigma_baryon,1.0,0.25,0.0,0.0,0.04185171099598982,0.05257028557798015,0.1877123983633363,0.8390804597701149,0.9770114942528736,1.0,0,0,0.00023781152663492067,-0.11494252873563215,0.4683707278645115,92.0524097015435,0.14978756599877727,0.14978756599877727,0.09166951975586518,0.08613996964441333,0.1355167338317121
star_frac__gas__hi_plus_low_sigma,source,star_frac,hi_plus_low_sigma,1.0,0.25,0.0,0.0,0.04185171099598982,0.05257028557798015,0.1877123983633363,0.8390804597701149,0.9770114942528736,1.0,0,0,0.00023781152663492067,-0.11494252873563215,0.4683707278645115,92.0524097015435,0.14978756599877727,0.14978756599877727,0.09166951975586518,0.08613996964441333,0.1355167338317121
star_frac__gas__low_v_for_mass_symptom,source,star_frac,low_v_for_mass_symptom,1.0,0.25,0.0,0.0,0.04185171099598982,0.05257028557798015,0.1877123983633363,0.8390804597701149,0.9770114942528736,1.0,0,0,0.00023781152663492067,-0.11494252873563215,0.4683707278645115,92.0524097015435,0.14978756599877727,0.14978756599877727,0.09166951975586518,0.08613996964441333,0.1355167338317121
star_frac__gas__hi_plus_low_sigma,source,star_frac,hi_plus_low_sigma,1.0,0.25,0.25,0.2,0.04146375062424412,0.052427980722121834,0.19116538545436285,0.8390804597701149,0.9770114942528736,1.0,0,0,-0.00015014884511077575,-0.11494252873563215,0.46970936272275654,92.1181123105168,0.1500974340647689,0.1500974340647689,0.06729152841758083,0.07232915832443008,0.13562900620206486
star_frac__gas__hi_extent,source,star_frac,hi_extent,1.0,0.5,0.0,0.2,0.04427328126439038,0.05336381743953993,0.19461013675368644,0.8275862068965517,0.9885057471264368,1.0,0,0,0.0026593817950354842,-0.12643678160919536,0.44463921466440753,90.86354280546672,0.14414207039040866,0.14414207039040866,0.07427114738954155,0.07590514361419462,0.13580533013496338
star_frac__gas__low_sigma_baryon,source,star_frac,low_sigma_baryon,1.0,0.5,0.0,0.2,0.04427328126439038,0.05336381743953993,0.19461013675368644,0.8275862068965517,0.9885057471264368,1.0,0,0,0.0026593817950354842,-0.12643678160919536,0.44463921466440753,90.86354280546672,0.14414207039040866,0.14414207039040866,0.07427114738954155,0.07590514361419462,0.13580533013496338
star_frac__gas__hi_plus_low_sigma,source,star_frac,hi_plus_low_sigma,1.0,0.5,0.0,0.2,0.04427328126439038,0.05336381743953993,0.19461013675368644,0.8275862068965517,0.9885057471264368,1.0,0,0,0.0026593817950354842,-0.12643678160919536,0.44463921466440753,90.86354280546672,0.14414207039040866,0.14414207039040866,0.07427114738954155,0.07590514361419462,0.13580533013496338
star_frac__gas__low_v_for_mass_symptom,source,star_frac,low_v_for_mass_symptom,1.0,0.5,0.0,0.2,0.04427328126439038,0.05336381743953993,0.19461013675368644,0.8275862068965517,0.9885057471264368,1.0,0,0,0.0026593817950354842,-0.12643678160919536,0.44463921466440753,90.86354280546672,0.14414207039040866,0.14414207039040866,0.07427114738954155,0.07590514361419462,0.13580533013496338
mixed_star_org__gas__hi_extent,source,mixed_star_org,hi_extent,1.0,0.25,0.5,0.3,0.04200374902003513,0.05100783071488344,0.18560176716105412,0.8505747126436781,0.9770114942528736,1.0,0,0,0.0003898495506802352,-0.10344827586206895,0.4717618053741794,92.21857769371474,0.1505708239890884,0.1505708239890884,0.061080772726864685,0.06660157946339312,0.13584933773068475
sigma_star__gas__hi_extent,source,sigma_star,hi_extent,1.0,0.25,0.25,0.3,0.04047814930422967,0.053631987311397455,0.18679812045840222,0.8620689655172413,0.9425287356321839,1.0,0,0,-0.0011357501651252308,-0.09195402298850575,0.4899207802490792,93.09346400716848,0.1546715949673194,0.1546715949673194,0.06860917612547152,0.07015085353522177,0.13649375883372958
mixed_star_org__gas__hi_extent,source,mixed_star_org,hi_extent,1.0,0.25,0.25,0.3,0.03884105599870379,0.04951076568085091,0.18008631556188728,0.8735632183908046,0.9770114942528736,1.0,0,0,-0.0027728434706511054,-0.08045977011494243,0.5118074161990412,94.11619680037136,0.1594167734522132,0.1594167734522132,0.05579719993149456,0.06529121638584064,0.13655807428099911
star_frac__gas__low_sigma_baryon,source,star_frac,low_sigma_baryon,1.0,0.25,0.25,0.2,0.04415702386814255,0.05446476683528309,0.19961870905635956,0.8275862068965517,0.9885057471264368,1.0,0,0,0.0025431243987876495,-0.12643678160919536,0.44788903820812404,91.0291178161457,0.1449327381732092,0.1449327381732092,0.07340006530120244,0.07226471565796258,0.1365852638603831
mixed_star_org__gas__low_v_for_mass_symptom,source,mixed_star_org,low_v_for_mass_symptom,1.0,0.25,2.0,0.2,0.07837067570923291,0.08061713222128108,0.1880576000708527,0.6781609195402298,0.9080459770114943,1.0,0,0,0.03675677623987801,-0.27586206896551724,0.24568065062935224,78.33944021649414,0.07973286818970167,0.07973286818970167,0.10109921645080437,0.10572172159952958,0.137042869811169
star_frac__gas__hi_plus_low_sigma,source,star_frac,hi_plus_low_sigma,1.0,0.5,0.25,0.3,0.04255992866479522,0.053107053658177056,0.19684958224904556,0.8045977011494253,0.9770114942528736,1.0,0,0,0.0009460291954403247,-0.14942528735632177,0.47068105768284385,92.16571693407613,0.15032180997305675,0.15032180997305675,0.057884361384766145,0.06715971715408914,0.13740579187622814
star_frac__gas__hi_extent,source,star_frac,hi_extent,1.0,0.25,0.5,0.3,0.03950998026967906,0.050051043887668005,0.18106092329453652,0.8735632183908046,0.9770114942528736,1.0,0,0,-0.002103919199675841,-0.08045977011494243,0.5137364325314621,94.20475337226262,0.15982522119324497,0.15982522119324497,0.04684218075756606,0.06491731302506241,0.13752868319575517
sigma_star__gas__hi_extent,source,sigma_star,hi_extent,1.0,0.5,0.0,0.3,0.04457502509978898,0.055590799801662406,0.1994636780586405,0.8390804597701149,0.9425287356321839,1.0,0,0,0.002961125630434082,-0.11494252873563215,0.45297841834326424,91.28661499752943,0.14615950755414622,0.14615950755414622,0.0681646164243195,0.07024084946080132,0.13760114668272616
sigma_star__gas__low_sigma_baryon,source,sigma_star,low_sigma_baryon,1.0,0.5,0.0,0.3,0.04457502509978898,0.055590799801662406,0.1994636780586405,0.8390804597701149,0.9425287356321839,1.0,0,0,0.002961125630434082,-0.11494252873563215,0.45297841834326424,91.28661499752943,0.14615950755414622,0.14615950755414622,0.0681646164243195,0.07024084946080132,0.13760114668272616
sigma_star__gas__hi_plus_low_sigma,source,sigma_star,hi_plus_low_sigma,1.0,0.5,0.0,0.3,0.04457502509978898,0.055590799801662406,0.1994636780586405,0.8390804597701149,0.9425287356321839,1.0,0,0,0.002961125630434082,-0.11494252873563215,0.45297841834326424,91.28661499752943,0.14615950755414622,0.14615950755414622,0.0681646164243195,0.07024084946080132,0.13760114668272616
sigma_star__gas__low_v_for_mass_symptom,source,sigma_star,low_v_for_mass_symptom,1.0,0.5,0.0,0.3,0.04457502509978898,0.055590799801662406,0.1994636780586405,0.8390804597701149,0.9425287356321839,1.0,0,0,0.002961125630434082,-0.11494252873563215,0.45297841834326424,91.28661499752943,0.14615950755414622,0.14615950755414622,0.0681646164243195,0.07024084946080132,0.13760114668272616
mixed_star_org__gas__hi_plus_low_sigma,source,mixed_star_org,hi_plus_low_sigma,1.0,0.25,0.5,0.3,0.045463959109357466,0.05426142737390407,0.1998840466963277,0.8275862068965517,0.9885057471264368,1.0,0,0,0.0038500596400025677,-0.12643678160919536,0.4464036165249941,90.95354936788107,0.14457205588976413,0.14457205588976413,0.06679336137562406,0.06698573222108055,0.1377383917238723
star_frac__gas__low_v_for_mass_symptom,source,star_frac,low_v_for_mass_symptom,1.0,0.25,2.0,0.2,0.07748351130044691,0.07837704095532094,0.1743744373881394,0.6896551724137931,0.9310344827586207,1.0,0,0,0.03586961183109201,-0.2643678160919539,0.26053475998492465,79.4976231341174,0.08610654833123649,0.08610654833123649,0.09580720436923301,0.10330801789915313,0.1379742292048791
mixed_star_org__gas__hi_extent,source,mixed_star_org,hi_extent,1.0,0.5,0.0,0.3,0.043531366864319826,0.05169367450460482,0.191838724611038,0.8390804597701149,0.9770114942528736,1.0,0,0,0.001917467394964928,-0.11494252873563215,0.47204371135620693,92.23235114088075,0.15063568386428552,0.15063568386428552,0.06389605113278918,0.06670655225106106,0.1380330812575664
mixed_star_org__gas__low_sigma_baryon,source,mixed_star_org,low_sigma_baryon,1.0,0.5,0.0,0.3,0.043531366864319826,0.05169367450460482,0.191838724611038,0.8390804597701149,0.9770114942528736,1.0,0,0,0.001917467394964928,-0.11494252873563215,0.47204371135620693,92.23235114088075,0.15063568386428552,0.15063568386428552,0.06389605113278918,0.06670655225106106,0.1380330812575664
mixed_star_org__gas__hi_plus_low_sigma,source,mixed_star_org,hi_plus_low_sigma,1.0,0.5,0.0,0.3,0.043531366864319826,0.05169367450460482,0.191838724611038,0.8390804597701149,0.9770114942528736,1.0,0,0,0.001917467394964928,-0.11494252873563215,0.47204371135620693,92.23235114088075,0.15063568386428552,0.15063568386428552,0.06389605113278918,0.06670655225106106,0.1380330812575664
mixed_star_org__gas__low_v_for_mass_symptom,source,mixed_star_org,low_v_for_mass_symptom,1.0,0.5,0.0,0.3,0.043531366864319826,0.05169367450460482,0.191838724611038,0.8390804597701149,0.9770114942528736,1.0,0,0,0.001917467394964928,-0.11494252873563215,0.47204371135620693,92.23235114088075,0.15063568386428552,0.15063568386428552,0.06389605113278918,0.06670655225106106,0.1380330812575664
star_frac__gas__hi_extent,source,star_frac,hi_extent,1.0,0.25,0.0,0.05,0.042119344206923454,0.05140529257515278,0.18100127963731968,0.8620689655172413,0.9655172413793104,1.0,0,0,0.0005054447375685556,-0.09195402298850575,0.4949521914712859,93.33156289136916,0.155780942671334,0.155780942671334,0.07864945086716027,0.07914891926768772,0.1381099435063224
star_frac__gas__low_sigma_baryon,source,star_frac,low_sigma_baryon,1.0,0.25,0.0,0.05,0.042119344206923454,0.05140529257515278,0.18100127963731968,0.8620689655172413,0.9655172413793104,1.0,0,0,0.0005054447375685556,-0.09195402298850575,0.4949521914712859,93.33156289136916,0.155780942671334,0.155780942671334,0.07864945086716027,0.07914891926768772,0.1381099435063224
star_frac__gas__hi_plus_low_sigma,source,star_frac,hi_plus_low_sigma,1.0,0.25,0.0,0.05,0.042119344206923454,0.05140529257515278,0.18100127963731968,0.8620689655172413,0.9655172413793104,1.0,0,0,0.0005054447375685556,-0.09195402298850575,0.4949521914712859,93.33156289136916,0.155780942671334,0.155780942671334,0.07864945086716027,0.07914891926768772,0.1381099435063224
star_frac__gas__low_v_for_mass_symptom,source,star_frac,low_v_for_mass_symptom,1.0,0.25,0.0,0.05,0.042119344206923454,0.05140529257515278,0.18100127963731968,0.8620689655172413,0.9655172413793104,1.0,0,0,0.0005054447375685556,-0.09195402298850575,0.4949521914712859,93.33156289136916,0.155780942671334,0.155780942671334,0.07864945086716027,0.07914891926768772,0.1381099435063224
mixed_star_org__gas__hi_plus_low_sigma,source,mixed_star_org,hi_plus_low_sigma,1.0,0.25,0.25,0.3,0.04187792790547472,0.05119289478937064,0.18886384112827553,0.8505747126436781,0.9770114942528736,1.0,0,0,0.0002640284361198203,-0.10344827586206895,0.4913700482626137,93.16223429474314,0.15499229986968835,0.15499229986968835,0.0601598468324768,0.0655249870179524,0.13826046195314645
mixed_star_org__gas__low_v_for_mass_symptom,source,mixed_star_org,low_v_for_mass_symptom,1.0,0.25,2.0,0.3,0.06368879667559527,0.06702429411075572,0.17379575133298172,0.8045977011494253,0.9770114942528736,1.0,0,0,0.022074897206240368,-0.14942528735632177,0.3399705693006832,84.96656403358377,0.11500046042362658,0.11500046042362658,0.08151493610281767,0.08059769492911098,0.13856860202070673
star_frac__gas__hi_plus_low_sigma,source,star_frac,hi_plus_low_sigma,1.0,0.25,0.5,0.3,0.042457635629481814,0.05266544870841301,0.19466428734791233,0.8390804597701149,0.9770114942528736,1.0,0,0,0.0008437361601269164,-0.11494252873563215,0.48434389284830315,92.82739915715743,0.1534285868067278,0.1534285868067278,0.05464772105812634,0.06635028432326906,0.13863835776763694
