mse_bounded,rmse_bounded,spearman_A_rank_A_inferred,pearson_A_rank_A_inferred,spearman_A_bounded_A_inferred,pearson_A_bounded_A_inferred,prediction_min,prediction_max,prediction_std,bounded_prediction_std,n,proxy_name,repeat,uses_observed_Vflat_in_activation
0.09888172720200589,0.31445465046967563,0.42637314106110596,0.4108650085113039,0.4243310518417073,0.42056229726387545,-0.3049509399401724,1.3527503862022054,0.2743358310477426,0.24447949557583237,87,J_dyn_frequency,17,False
0.09248394088559903,0.30411172434748224,0.44992770178624963,0.41474010312971976,0.4530171160234695,0.43992077191608747,-0.14976361956742967,1.631914858994506,0.26593707376788467,0.22864657462850074,87,J_dyn_frequency,18,False
0.11195696012857802,0.334599701327688,0.3349201178039711,0.3305540804750975,0.33695467033710297,0.34436680671514874,-0.33897048931879825,1.7626794882558228,0.31761825540208133,0.25125486889204723,87,J_dyn_frequency,19,False
0.10085140812892329,0.31757110720108545,0.4128025746921449,0.33680008106570136,0.4117212441320012,0.3891775653801878,-0.8055859705426263,1.0191524074082907,0.27953686478119555,0.23332177761802553,87,J_dyn_frequency,20,False
0.09371572311679789,0.30613023881478596,0.4401353563162462,0.42726259928650057,0.44260324417129304,0.4384879437216268,-0.1175766416548851,1.169346938298251,0.24361040078525817,0.23349317061073713,87,J_dyn_frequency,21,False
0.09746046519268564,0.31218658714410785,0.45658065597789244,0.4167745582159654,0.4540820334951817,0.4289943620047211,-0.3752906821739361,1.4400962025477277,0.28267795682677765,0.24391677502773454,87,J_dyn_frequency,22,False
0.0933190297203492,0.3054816356515547,0.4638541875152576,0.41584658131000135,0.46483523119469733,0.43948452433390733,-0.4365530467195976,1.4612888875535133,0.2760049986415529,0.23101358784236165,87,J_dyn_frequency,23,False
0.08247395479342808,0.2871827898628817,0.5297266475362136,0.5329931069837998,0.5280682855916768,0.5389371078189874,-0.2037998260388546,1.9058167191596271,0.32797685001369214,0.26115391719602676,87,J_size_mass,0,False
0.09312090550928175,0.3051571816446104,0.46088819284820154,0.48030279619114635,0.45648994382678093,0.47454190371852234,-0.16343902083830686,1.4968418798983385,0.2904437647942383,0.25817019085160264,87,J_size_mass,1,False
0.08901264818923503,0.2983498754637498,0.4771418436236688,0.47442523553341986,0.47887342219199497,0.4846270177593967,-0.08538370276053309,1.5871188746963947,0.28677857873769896,0.2483249961571749,87,J_size_mass,2,False
0.09957774440064995,0.3155594150087269,0.4364210183793482,0.4339964056161154,0.43397406916749975,0.429921233654078,-0.2283222871775949,1.4130232015939574,0.29913617280058347,0.2544299223802179,87,J_size_mass,3,False
