galaxy_name,dataset,A_inferred,A_pred,A_class,f_star,f_gas,log10_Sigma_b,RHI_Rd,alpha_BTFR,BTFR_offset_dex,v_obs,v_newton,v_bdvr_full,analog_score,analog_tier,data_completeness,missing_fields,notes,passes_direct_analog_rule,T,Vflat,e_Vflat,Rdisk,RHI,Inc,D,Ref,M_baryon_Msun,M_star_Msun,M_gas_Msun,Rdisk_kpc,A_implied,A_gov,maturity_class,log10_velocity_error_full_bdvr,log_j_obs_target,base_pred_oof,log_j_pred_oof,residual_before,residual_after,velocity_fractional_error,bdvr_overprediction_dex,angular_residual_abs,gas_rich_flag,low_stellar_flag,diffuse_flag,hi_extended_flag,severe_underrotation_flag,measurement_contamination_flag,failed_stalled_indicator_bundle,taxonomy_stage,boundary_stage,true_falsifier_followup_required,classification_reason,claim_boundary,followup_priority_rank,recommended_followup,Vflat_m36,v_newton_km_s,v_no_governor_km_s,log10_error_no_governor,A_inferred_m36,RHI_over_Rdisk,log10_Sigma_b_m36,quarantine_flag,clean_scalar_sample,A_inferred_m37,RHI_Rd_m37,m37_primary_test_set,m37_primary_fit_set,mature_control_set,class_gas_rich_low_surface_brightness_dwarf,class_hi_dominated_weak_stellar_disk,class_failed_stalled_or_low_efficiency_system,class_systems_with_unsettled_or_extended_hi,class_strong_approach_recede_mismatch,m37_candidate_classes,asymmetry_index,warp_index,approach_recede_mismatch_km_s,S_HI_disturbance,class_disturbed_or_unsettled_hi_system,A_pred_M37,governor_activation_residual,m38_primary_fit_set,m38_mature_control_set,A_target_m38,G_star,G_sigma,G_gas_drive,G_HI_drive,G_settled_HI,D_m38_drive,R_m38_reservoir,seed_term_final,feedback_term_final,reservoir_loss_final,dA_dtau_initial,dA_dtau_final,A_pred_m38_feedback,m38_feedback_residual,A_pred_m38_feedback_cv,D_unsettled_m39,A_flip_m39,D_unsettled_cv_m39,A_flip_cv_m39,target_activation,low_stellar_fraction,low_surface_density,gas_rich_flag_m39,hi_extended_flag_m39,failed_stalled_flag,disturbed_flag,disturbed_or_unsettled_hi_flag,approach_recede_mismatch_norm,hi_disturbance_norm,relative_vflat_error
ESO116-G012,SPARC,1.0,0.7234758532606288,high,0.5983732945942856,0.4016267054057144,8.398523751963339,6.344370860927152,1.5749535049715528,0.098633868639843,109.1,82.52428402081705,87.9688144735149,0.0422185430463576,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,7.0,109.1,3.1,1.51,9.58,74.0,13.0,Ge04,3586390000.0,2146000000.0,1440390000.0,1.51,1.0,0.579803731871834,transition,-0.0934960114205603,2.5178316935454923,2.4853786026743827,2.483839146077244,-0.0324530908711095,-0.0339925474682485,0.0284142988084326,-0.0934960114205603,0.0339925474682485,False,False,True,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,109.1,50.0206496392189,92.59787549913533,-0.0712237279408208,1.0,6.344370860927152,8.398523751963339,False,True,1.0,6.344370860927152,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.9259801289072892,-0.0740198710927108,False,True,1.0,0.9419685267194016,0.8311914622060583,0.9419685267194016,0.9965144199541126,1.0,0.897821716667098,0.0465036913287725,0.0066525024791404,0.0166004484464252,0.0232087739280784,4.037872540435503,4.417699748718307e-05,0.99814759925171,-0.0018524007482899,,0.99814759925171,0.0018524007482899618,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028414298808432634
F579-V1,SPARC,0.9142491219646848,0.6628962591632989,transition,0.6648821248393632,0.3351178751606368,8.096430722519624,6.2195845697329375,1.0549284927814886,0.0116115112183184,112.1,87.068633236026,110.44141406301956,0.0359792284866468,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,5.0,112.1,13.4,3.37,20.96,26.0,89.5,"dB01,dB96",8909850000.0,5924000000.0,2985850000.0,3.37,1.0,0.4954855462357668,transition,-0.0064736539990357,2.878265509130293,2.938004318077606,2.936306087243001,0.0597388089473129,0.058040578112708,0.119536128456735,-0.0064736539990357,0.058040578112708,False,False,True,True,False,True,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,112.1,53.55734974407287,116.08627804268072,0.0151752744774168,0.9142491219646848,6.2195845697329375,8.096430722519624,False,True,0.9142491219646848,6.2195845697329375,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.8969744495165288,-0.0172746724481559,False,True,0.9142491219646848,0.9650768229134704,0.5952526495411293,0.9650768229134704,0.9969220703711958,1.0,0.8125876394627148,0.0737046969563171,0.0105652202213351,0.0263271952922371,0.0367325604213273,3.652959142734401,0.0001598550922449,0.9967495136191338,0.082500391654449,,0.9967495136191338,0.0032504863808662243,,,0.9142491219646848,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11953612845673507
NGC2903,SPARC,0.8283195478752283,0.8305999089405082,high,0.9234267464940172,0.0765732535059827,9.113763500466842,5.90557939914163,1.282575032836446,0.0540413907490937,184.6,163.0010139476626,171.124043373264,0.0202789699570815,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,4.0,184.6,5.6,2.33,13.76,66.0,6.6,"Be91,Be87",44325660000.0,40931500000.0,3394160000.0000005,2.33,1.0,0.97657168271267,mature,-0.0329206633571905,2.9346176133798934,2.9599811237196167,2.960055060278779,0.0253635103397233,0.0254374468988856,0.0303358613217768,-0.0329206633571905,0.0254374468988856,False,False,False,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,184.6,144.3458057798777,191.88962876215083,0.0168198059607071,0.8283195478752283,5.90557939914163,9.113763500466842,False,True,0.8283195478752283,5.90557939914163,False,False,True,False,False,False,False,True,strong_approach_recede_mismatch,0.2978731192301238,0.0724110049985998,136.13258428987592,0.525,False,0.9543371053882382,0.1260175575130099,False,True,0.8283195478752283,0.9954470382784688,0.9885137740395809,0.9954470382784688,0.9977496589079146,0.4681643819941736,0.7605953221599722,0.2138790557696201,0.0305661239791469,0.0756475824291329,0.1058651303792101,3.4119849969313942,0.0003485760290697,0.9899532237812272,0.1616336759059987,,0.9899532237812272,0.010046776218772813,,,0.8283195478752283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5445303371595037,0.525,0.030335861321776812
F574-1,SPARC,0.7162899142484588,0.3914312429685979,transition,0.4108519726174104,0.5891480273825895,7.803813527033311,3.630044843049328,0.8497538613413013,-0.0353534266378766,97.8,71.51639399850716,107.35694354973056,0.0176767133189383,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,7.0,97.8,4.1,4.46,16.19,65.0,96.8,"dB01,dB96",7955420000.000001,3268500000.0,4686920000.000001,4.46,0.6941665594824716,0.0486114805074435,transition,0.0404912838571592,2.9407037091637247,2.976738920044045,2.978829352778799,0.0360352108803208,0.038125643615074,0.041922290388548,0.0404912838571591,0.038125643615074,False,False,True,False,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,97.8,55.69688554439288,110.11177428999484,0.0514949059259186,0.7162899142484588,3.630044843049328,7.803813527033311,False,True,0.7162899142484588,3.630044843049328,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.686132896897524,-0.0301570173509347,False,True,0.7162899142484588,0.7836077394343031,0.3132979401808902,0.7836077394343032,0.9997683277396704,1.0,0.5615895547735444,0.1788005182359427,0.0270887787768122,0.0669052896415813,0.0883221835816426,2.518212970569153,0.0056718848367509,0.9879410244783952,0.2716511102299365,,0.9879410244783952,0.012058975521604842,,,0.7162899142484588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041922290388548056
NGC4183,SPARC,0.8004255086628022,0.7746306108395735,high,0.5374936272438549,0.4625063727561451,8.314157556671503,5.759856630824372,0.9653489570334904,-0.0076578341470746,110.6,101.79168311342814,113.90710608157768,0.0168217486147559,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,6.0,110.6,5.4,2.79,16.07,82.0,18.0,"VS01,SV98",10081980000.0,5419000000.0,4662980000.0,2.79,0.715886460984727,0.4069772613326878,transition,0.0127956913663572,2.790389325906258,2.8348807325811807,2.833418206584286,0.0444914066749224,0.0430288806780279,0.0488245931283906,0.0127956913663572,0.0430288806780279,False,False,True,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,110.6,64.9792665256302,119.28768175360766,0.032840471583085,0.8004255086628022,5.759856630824372,8.314157556671503,False,True,0.8004255086628022,5.759856630824372,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.923100505267973,0.1226749966051709,False,True,0.8004255086628022,0.9088728165858916,0.7784454746758983,0.9088728165858916,0.9980542174572296,1.0,0.8562212387584418,0.0656141386292458,0.0093899034554049,0.0234103986030224,0.0327171231653175,3.849714867481526,8.317889310974214e-05,0.9972583302567276,0.1968328215939254,,0.9972583302567276,0.00274166974327239,,,0.8004255086628022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488245931283906
NGC5033,SPARC,1.0,0.8474395395051014,high,0.7859578061088343,0.2140421938911657,8.62348914999931,5.722868217054264,1.1270968444785356,0.0259806169474733,194.2,182.92312352785737,186.48238168643863,0.0111434108527132,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,5.0,194.2,3.6,5.16,29.53,66.0,15.7,"Sa96,Be87",70302120000.0,55254500000.0,15047620000.0,5.16,1.0,0.8771288482550982,mature,-0.0176114183698866,3.3019289228631785,3.313368034211815,3.3128673013809444,0.0114391113486362,0.0109383785177659,0.0185375901132852,-0.0176114183698867,0.0109383785177659,False,False,False,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,194.2,136.472508734746,192.28174262335853,-0.0043111761455451,1.0,5.722868217054264,8.62348914999931,False,True,1.0,5.722868217054264,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.9552692301339956,-0.0447307698660044,False,True,1.0,0.986449149286074,0.9237170677208408,0.986449149286074,0.9981247415740244,1.0,0.9627324668998,0.0166540521982418,0.0023833568286749,0.0059547043975617,0.0083218724673493,4.331463398439189,1.6188758887362986e-05,0.9993810957585264,-0.0006189042414737,,0.9993810957585264,0.0006189042414735946,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018537590113285273
NGC4217,SPARC,0.6483048725098944,0.8592231693016793,high,0.9260163936134734,0.0739836063865266,8.928420739686862,5.680272108843537,1.2136542116052664,0.0420474836566353,181.3,164.56986786479803,170.83155295949967,0.0090136054421768,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,3.0,181.3,7.2,2.94,16.7,86.0,18.0,"VS01,SV98",46056960000.0,42649500000.0,3407460000.0,2.94,1.0,0.964714955051288,mature,-0.0258297151979788,3.027775130171648,3.077872809172933,3.079745849271304,0.0500976790012854,0.0519707190996565,0.0397131825703254,-0.0258297151979788,0.0519707190996565,False,False,False,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,181.3,134.2566786427335,202.29379008895256,0.0475847471305848,0.6483048725098944,5.680272108843537,8.928420739686862,False,True,0.6483048725098944,5.680272108843537,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.9587535992055808,0.3104487266956862,False,True,0.6483048725098944,0.995539976074097,0.9761930534771496,0.995539976074097,0.9982028023811164,1.0,0.9878822151895988,0.0055813497572145,0.0008004084131665,0.0020006157128171,0.0027901096088775,4.445190900865335,1.0914517106117795e-05,0.9997974433589198,0.3514925708490254,,0.9997974433589198,0.0002025566410801538,,,0.6483048725098944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039713182570325425
UGC06786,SPARC,1.0,0.8609041003906668,high,0.8458313937142514,0.1541686062857485,8.726638809814512,5.641666666666667,1.831084558206224,0.1313542000903415,219.4,162.13710829964705,166.2805125376458,0.0070833333333333,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,0.0,219.4,7.8,3.6,20.31,64.0,29.3,"No07,No05",43393400000.0,36703500000.0,6689900000.000001,3.6,1.0,0.9224225190027476,mature,-0.1203952687472606,3.1985691196699606,3.134641729719331,3.135084474371243,-0.0639273899506296,-0.0634846452987174,0.0355515041020966,-0.1203952687472606,0.0634846452987174,False,False,False,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,219.4,125.41950413251894,210.5040355276997,-0.0179761972208674,1.0,5.641666666666667,8.726638809814512,False,True,1.0,5.641666666666667,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.9583795257209106,-0.0416204742790894,False,True,1.0,0.9915629620096146,0.9481695361009852,0.9915629620096146,0.9982707441129756,1.0,0.975149554648134,0.0111598468532431,0.0015978869741181,0.0039930809922172,0.0055776376010993,4.3876150035739405,1.3330365236002666e-05,0.9995903482274844,-0.0004096517725157,,0.9995903482274844,0.0004096517725156179,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03555150410209663
NGC5985,SPARC,1.0,0.857704777122561,high,0.8713455360448207,0.1286544639551793,8.58874440120979,5.634807417974322,1.973690011774356,0.1476394716471765,293.6,208.9857045175817,212.634670730654,0.0067403708987161,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,3.0,293.6,8.6,7.01,39.5,60.0,39.7,"Bl04,Br92",119773380000.0,104364000000.0,15409380000.0,7.01,1.0,0.8943163757546183,mature,-0.140121972245043,3.614504064874673,3.512928478190851,3.514345761587212,-0.1015755866838219,-0.1001583032874608,0.0292915531335149,-0.140121972245043,0.1001583032874608,False,False,True,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,293.6,143.24753279947652,247.0050176965448,-0.0750502755722731,1.0,5.634807417974322,8.58874440120979,False,True,1.0,5.634807417974322,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.957229026955565,-0.042770973044435,False,True,1.0,0.9931099585344726,0.9133290617250636,0.9931099585344726,0.998282544620165,1.0,0.963510384618248,0.0158415190991338,0.0022672647366728,0.0056648273619321,0.0079160999062716,4.33500465482716,1.5992192333322275e-05,0.999411717617976,-0.0005882823820241,,0.999411717617976,0.0005882823820240191,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029291553133514982
UGC07151,SPARC,0.8056697407264045,0.848612196608558,high,0.5822728014357971,0.417727198564203,8.300539705297789,5.112,0.9666113089322292,-0.0073740640553597,73.5,67.07431940184374,75.64831524757771,0.0036870320276798,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,6.0,73.5,2.8,1.25,6.39,90.0,6.87,"Sw09,Sw02",1961280000.0,1142000000.0,819280000.0,1.25,0.7381574390375445,0.5040815362760809,transition,0.0125119212746422,2.2642273477562327,2.3463749525089,2.346274443123605,0.0821476047526665,0.0820470953673724,0.038095238095238,0.0125119212746422,0.0820470953673724,False,False,True,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,73.5,44.39509872869412,78.92969793087273,0.0309531016509037,0.8056697407264045,5.112,8.300539705297789,False,True,0.8056697407264045,5.112,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.941932279026854,0.1362625383004495,False,True,0.8056697407264045,0.9345135216026044,0.7689086031391171,0.934513521602604,0.9989810875356432,1.0,0.8695831344233014,0.0578387050843101,0.008276486382134,0.0206419824317347,0.0288505406545907,3.910232169650641,6.792815927801968e-05,0.9976205591925312,0.1919508184661266,,0.9976205591925312,0.002379440807468769,,,0.8056697407264045,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03809523809523809
UGC06930,SPARC,0.8544600438959054,0.6424275170165883,transition,0.5091657821440827,0.4908342178559173,7.953887196986764,4.253807106598985,0.9723146061095794,-0.006096595113806,107.2,79.89564825473207,110.00925857420476,0.003048297556903,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,7.0,107.2,5.1,3.94,16.76,32.0,18.0,"VS01,SV98",8771210000.0,4466000000.0,4305210000.000001,3.94,0.8932983744584888,0.19593859355682,transition,0.0112344523330886,2.9267210028463064,2.9694585701337,2.9708533288151604,0.0427375672873928,0.0441323259688539,0.0475746268656716,0.0112344523330886,0.0441323259688539,False,False,True,False,False,True,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,107.2,59.7419469208051,113.31954022629942,0.0241100184232918,0.8544600438959054,4.253807106598985,7.953887196986764,False,True,0.8544600438959054,4.253807106598985,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.8470478515010842,-0.0074121923948211,False,True,0.8544600438959054,0.8882834722755403,0.4540174921525089,0.8882834722755403,0.9995678013275464,1.0,0.6980649013533395,0.121106210548798,0.0175139472458061,0.0435102353873736,0.0601732967890814,3.1352367455625885,0.0008508858440983,0.99372767947083,0.1392676355749247,,0.99372767947083,0.006272320529170039,,,0.8544600438959054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04757462686567164
ESO079-G014,SPARC,1.0,0.9256631136062606,high,0.8609911892073615,0.1390088107926385,8.2678316681095,3.478346456692914,1.4000824456277412,0.0730768052058808,175.0,130.22042417164954,149.65771177650524,0.0,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,4.0,175.0,3.5,5.08,17.67,79.0,28.7,Ge04,30042700000.0,25866500000.0,4176200000.000001,5.08,1.0,0.7275761776685452,mature,-0.0679389479865981,3.249931756634195,3.262509307293813,3.27493327082874,0.0125775506596181,0.0250015141945443,0.02,-0.0679389479865981,0.0250015141945443,False,False,True,False,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,175.0,101.8760072413432,163.14195171426232,-0.030472395093818,1.0,3.478346456692914,8.2678316681095,False,True,1.0,3.478346456692914,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.9680068239823916,-0.0319931760176083,False,True,1.0,0.9925193699848078,0.7448491303604501,0.9925193699848078,0.9998009297207254,1.0,0.8972447829552818,0.0409406185210684,0.0058586679007876,0.0146227604533141,0.0204368934229439,4.0355544923727145,4.453493115796209e-05,0.9983675948826666,-0.0016324051173334,,0.9983675948826666,0.0016324051173334242,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
NGC0024,SPARC,1.0,0.8568536659698396,high,0.6838210987557938,0.3161789012442063,8.401475985917836,5.440298507462686,1.679116375569807,0.1125403985503548,106.3,78.00488619946532,83.0100591249191,0.0,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,5.0,106.3,7.9,1.34,7.29,64.0,7.3,"Di08,Ch06",2843580000.0,1944500000.0,899080000.0000001,1.34,1.0,0.7162449635294088,mature,-0.1074025413310721,2.4546680585520857,2.445899134387847,2.4463046301375946,-0.0087689241642388,-0.0083634284144911,0.0743179680150517,-0.1074025413310721,0.0083634284144911,False,False,True,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,106.3,51.285354267076734,86.67043277566295,-0.0886622993703862,1.0,5.440298507462686,8.401475985917836,False,True,1.0,5.440298507462686,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.9521026207198976,-0.0478973792801025,False,True,1.0,0.9698386609986854,0.8328419259771865,0.9698386609986854,0.998585694666674,1.0,0.917638057285224,0.0359837560872135,0.0051477922592301,0.0128514317527798,0.0179666452054015,4.127572069979147,3.2578806608458966e-05,0.9985975428388236,-0.0014024571611762,,0.9985975428388236,0.0014024571611763736,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07431796801505175
NGC3917,SPARC,1.0,0.8801253664994233,high,0.8139148839043014,0.1860851160956985,8.492050627850366,5.353612167300381,1.259838599793253,0.0501574552139444,135.9,121.0770975444322,122.53833940050562,0.0,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,6.0,135.9,4.1,2.63,14.08,79.0,18.0,"VS01,SV98",13494040000.0,10983000000.0,2511040000.0,2.63,1.0,0.8442412307403525,mature,-0.0449474661134458,2.8542052008862333,2.900199674418785,2.9022782774083185,0.0459944735325517,0.0480730765220851,0.0301692420897718,-0.0449474661134458,0.0480730765220851,False,False,True,True,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,135.9,76.8780508004362,128.3974084712592,-0.0246631985603293,1.0,5.353612167300381,8.492050627850366,False,True,1.0,5.353612167300381,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.959855105667256,-0.040144894332744,False,True,1.0,0.9891353746443752,0.8774179141190643,0.9891353746443752,0.9987029796644968,1.0,0.9475540859474754,0.0225141868404848,0.0032213931491276,0.0080466380301505,0.0112475257543537,4.262867677421615,2.0505424924434704e-05,0.9991500767088386,-0.0008499232911614,,0.9991500767088386,0.000849923291161403,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030169242089771887
NGC3953,SPARC,1.0,0.9762073363906896,high,0.9493857994389996,0.0506142005610004,8.69487492171657,3.554192229038855,1.4161487635736911,0.0755544387551291,220.8,185.5430239167322,189.93152377499064,0.0,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,4.0,220.8,6.1,4.89,17.38,62.0,18.0,"VS01,SV98",74417060000.0,70650500000.0,3766560000.0,4.89,1.0,0.9328881456185544,mature,-0.0654020165617473,3.3343379238447626,3.332527806662472,3.339066373115593,-0.0018101171822912,0.0047284492708303,0.0276268115942028,-0.0654020165617473,0.0047284492708303,False,False,False,False,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,220.8,164.87048179714287,218.36466856426887,-0.0048166982518404,1.0,3.554192229038855,8.69487492171657,False,True,1.0,3.554192229038855,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.9840116458087058,-0.0159883541912941,False,True,1.0,0.99629767984234,0.9415579200064784,0.99629767984234,0.9997852471115528,1.0,0.9765313741948948,0.0101158122763209,0.0014486906738521,0.0036203834708305,0.0050560302789599,4.393885393263211,1.304386572269483e-05,0.999629123366608,-0.0003708766333919,,0.999629123366608,0.00037087663339196997,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027626811594202896
NGC3972,SPARC,1.0,0.9291599064005708,high,0.8163351199847119,0.1836648800152881,8.468951352707107,4.610091743119266,1.4882186240882662,0.086333367574277,132.7,107.53140953223658,110.07163373065706,0.0,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,4.0,132.7,2.9,2.18,10.05,77.0,18.0,"VS01,SV98",8791120000.0,7176500000.0,1614620000.0,2.18,1.0,0.8351516055346992,mature,-0.0811955103549944,2.7623574121330217,2.774572836071428,2.77800568704022,0.0122154239384064,0.0156482749071984,0.0218538055764883,-0.0811955103549944,0.0156482749071984,False,False,True,False,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,132.7,74.07976636612777,119.9515871542582,-0.0438649241014279,1.0,4.610091743119266,8.468951352707107,False,True,1.0,4.610091743119266,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.9696782462120256,-0.0303217537879744,False,True,1.0,0.9893414903563372,0.867128583943813,0.9893414903563372,0.999382928414515,1.0,0.944012523910174,0.0238154586800812,0.0034075244921157,0.0085111238169406,0.0118969837518349,4.246865584661778,2.1664557221441963e-05,0.9990975955281818,-0.0009024044718182,,0.9990975955281818,0.0009024044718182189,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02185380557648832
NGC5005,SPARC,1.0,0.9197123549112144,high,0.9813051270337704,0.0186948729662297,8.210295606818034,1.1015873015873017,1.805272731289313,0.1282714110838463,262.2,166.22453362305092,197.46909394740845,0.0,control/non-analog,1.0,,does not pass all direct UGC07125 analog criteria,False,4.0,262.2,20.7,9.45,10.41,68.0,16.9,Ri15,91062400000.0,89360000000.0,1702400000.0000002,9.45,1.0,0.6941068812716185,mature,-0.1231335538645636,3.6950944915273096,3.6412469750065934,3.66061493139787,-0.0538475165207161,-0.0344795601294394,0.0789473684210526,-0.1231335538645636,0.0344795601294394,False,False,True,False,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,262.2,166.22453362305092,236.746024207361,-0.0443499929387442,1.0,1.1015873015873017,8.210295606818034,False,True,1.0,1.1015873015873017,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.9706724143690902,-0.0293275856309097,False,True,1.0,0.9971296333659292,0.6987141903965896,0.9971296333659292,0.9999815127857382,1.0,0.8802948746742743,0.0462021215660018,0.0066132561459427,0.0165020888685698,0.0230576738348894,3.9590168299559343,5.767117962315882e-05,0.9981218633845876,-0.0018781366154124,,0.9981218633845876,0.0018781366154123624,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07894736842105263
NGC5907,SPARC,0.8752901500946543,0.8044806837949052,high,0.7582617791542307,0.2417382208457693,8.809979941575211,0.0,1.0769678812548529,0.0161013756964449,215.0,207.17487439754785,213.52275840974343,0.0,control/non-analog,0.8571428571428571,RHI_over_Rdisk,does not pass all direct UGC07125 analog criteria,False,5.0,215.0,2.9,5.34,0.0,88.0,17.3,"Sa96,SA87",115675750000.0,87712500000.0,27963250000.0,5.34,1.0,0.8979125756842532,mature,-0.0029942886341289,3.361009712608143,3.359916374167239,3.3592863855409005,-0.0010933384409037,-0.0017233270672423,0.0134883720930232,-0.002994288634129,0.0017233270672423,False,False,False,False,False,False,False,mature_or_control,False,False,outside the UGC07125 four-stage boundary problem under current scalar gates,control/non-boundary row for taxonomy context,5,context/control; no UGC07125-boundary follow-up priority,215.0,249.22523533560607,209.66943928085624,-0.0109033261546345,0.8752901500946543,,8.809979941575211,False,True,0.8752901500946543,0.0,False,False,True,False,False,False,False,False,mature_or_control,,,,,False,0.9951884593592464,0.1198983092645922,False,True,0.8752901500946543,0.9831447508549248,0.9623091995066948,0.9831447508549248,0.9999938558253978,1.0,0.9749703636719844,0.0115544933184226,0.0016542625120088,0.004133902005892,0.0057747960507295,4.386788911858009,1.3368467171421051e-05,0.9995758172315672,0.124285667136913,,0.9995758172315672,0.00042418276843281255,,,0.8752901500946543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013488372093023256
