galaxy_name,Q,T,Vflat,e_Vflat,L36,MHI,Rdisk,RHI,Reff,SBeff,SBdisk,D,Inc,Ref,_Vflat,_L36,_MHI,_Rdisk,_T,M_star_Msun,M_gas_Msun,M_baryon_Msun,star_frac,gas_frac,r_over_Rdisk_eval,H_halo,S_star_gas,S_internal,S_struct,Q_eff,v_m5_bdvr_km_s,v_flat_obs_km_s,velocity_ratio_pred_over_obs,log10_velocity_error,abs_log10_velocity_error,log10_SBeff,log10_SBdisk,stellar_to_gas_ratio,log10_M_baryon_Msun,RHI_over_Rdisk,Reff_over_Rdisk,log10_v_flat_obs,log10_stellar_to_gas_ratio,sample_btfr_log10_v_pred,sample_btfr_log10_v_residual,sample_btfr_slope_logv_logm,sample_btfr_intercept_logv,is_late_type_T_ge_8,is_gas_dominated_ge_070,is_low_stellar_gas_le_035,is_hi_extended_ge_5,is_highish_mass_ge_1e9p5,is_low_v_for_mass,ugc07125_hard_analog,ugc07125_regime_score,robust_z_T,robust_z_gas_frac,robust_z_stellar_to_gas_ratio,robust_z_RHI_over_Rdisk,robust_z_log10_M_baryon_Msun,robust_z_sample_btfr_log10_v_residual,ugc07125_analog_distance,ugc07125_analog_rank_key,v_pred_km_s__m3_scalar_q_only,v_pred_km_s__m4a_halo_only,v_pred_km_s__m4b_halo_star_gas,v_pred_km_s__m4c_full_frozen,v_pred_km_s__mond_simple_btfr,v_pred_km_s__newtonian_outer,velocity_ratio_pred_over_obs__m3_scalar_q_only,velocity_ratio_pred_over_obs__m4a_halo_only,velocity_ratio_pred_over_obs__m4b_halo_star_gas,velocity_ratio_pred_over_obs__m4c_full_frozen,velocity_ratio_pred_over_obs__mond_simple_btfr,velocity_ratio_pred_over_obs__newtonian_outer,log10_velocity_error__m3_scalar_q_only,log10_velocity_error__m4a_halo_only,log10_velocity_error__m4b_halo_star_gas,log10_velocity_error__m4c_full_frozen,log10_velocity_error__mond_simple_btfr,log10_velocity_error__newtonian_outer,abs_log10_velocity_error__m3_scalar_q_only,abs_log10_velocity_error__m4a_halo_only,abs_log10_velocity_error__m4b_halo_star_gas,abs_log10_velocity_error__m4c_full_frozen,abs_log10_velocity_error__mond_simple_btfr,abs_log10_velocity_error__newtonian_outer
UGC03205,1.0,2.0,219.6,8.6,113.642,9.677,3.19,28.6,5.35,587.26,3915.89,50.0,67.0,"No07,No05",219.6,113.642,9.677,3.19,2.0,56821000000.0,12870410000.0,69691410000.0,0.8153228640373326,0.1846771359626674,5.321316614420063,1.2906079161079664,1.0,1.3,1.3,1.510429888778797,224.3218621711867,219.6,1.0215021046046753,0.0092392657479627,0.0092392657479627,2.768830420780154,3.5928304836765594,4.414855470804738,10.843179251275886,8.965517241379311,1.677115987460815,2.3416323357780544,0.6449164906407929,2.305390221641894,0.036242114136160186,0.2597665671999078,-0.5113052299953095,False,False,False,True,True,False,False,1.5,-1.349,-0.5980537393599527,1.5539272268914524,1.2796407643141066,0.8329220187947208,0.6443602517589948,7.194564012431446,-1492.8054359875684,173.1820048957841,196.74328812312535,196.74328812312535,224.3218621711867,182.5245624593397,132.88374066653395,0.7886247946073958,0.8959166125825382,0.8959166125825382,1.0215021046046753,0.831168317210108,0.6051172161499725,-0.1031295726953419,-0.0477324104054557,-0.0477324104054557,0.0092392657479627,-0.0803110197375321,-0.2181604908081612,0.1031295726953419,0.0477324104054557,0.0477324104054557,0.0092392657479627,0.0803110197375321,0.2181604908081612
F571-8,1.0,5.0,139.7,4.3,10.164,1.782,3.56,24.55,1.4,825.71,87.26,53.3,85.0,"dB01,dB96",139.7,10.164,1.782,3.56,5.0,5082000000.0,2370060000.0,7452060000.0,0.6819590824550527,0.3180409175449473,3.6446629213483135,1.2461398259701846,1.0,1.0,1.0,1.1218367688181392,110.55042691224978,139.7,0.7913416385987816,-0.1016359820825215,0.1016359820825215,2.916827544276814,1.9408152086508013,2.1442495126705654,9.872276342945087,6.896067415730337,0.3932584269662921,2.1451964061141817,0.3312753200464088,2.0531821060603956,0.09201430005378608,0.2597665671999078,-0.5113052299953095,False,False,False,True,True,False,False,1.5,-0.33725,-0.23041664989615213,0.3476437748431261,0.4142139180398048,-0.13022021862406963,1.6545477491640486,7.480060650565002,-1492.519939349435,99.0323388686696,110.55042691224978,110.55042691224978,110.55042691224978,104.37478381317096,49.70174067261386,0.7088929052875419,0.7913416385987816,0.7913416385987816,0.7913416385987816,0.7471351740384464,0.3557748079643082,-0.1494193701141693,-0.1016359820825215,-0.1016359820825215,-0.1016359820825215,-0.1266008171563595,-0.4488248070936664,0.1494193701141693,0.1016359820825215,0.1016359820825215,0.1016359820825215,0.1266008171563595,0.4488248070936664
NGC7331,1.0,3.0,239.0,5.4,250.631,11.067,5.02,27.01,3.99,2470.76,1806.47,14.7,75.0,"Be91,Be87",239.0,250.631,11.067,5.02,3.0,125315500000.0,14719110000.0,140034610000.0,0.894889484820931,0.1051105151790689,3.0876494023904386,1.2249496211358972,1.0693459708003397,1.2,1.2832151649604076,1.4150787367867366,258.50899090409604,239.0,1.081627577004586,0.0340777514417192,0.0340777514417192,3.392830561776918,3.256830753646836,8.513796010764239,11.146235386209625,5.380478087649403,0.7948207171314742,2.3783979009481375,0.9301232403371514,2.3841140734825035,-0.00571617253436596,0.2597665671999078,-0.5113052299953095,False,False,False,True,True,False,False,1.5,-1.01175,-0.8173909577283826,3.7315327804090757,-0.21959303692550627,1.1335557498908506,-0.11561958244914054,7.671576756069675,-1492.3284232439303,206.1896193237788,228.2053967441158,235.9853427267854,258.5089909040961,217.31282111774829,197.1237511020048,0.86271807248443,0.9548342960004844,0.98738637124178,1.0816275770045862,0.9092586657646372,0.8247855694644552,-0.0641311041319905,-0.0200719902766518,-0.0055128715820931,0.0340777514417192,-0.0413125511741806,-0.083658946120251,0.0641311041319905,0.0200719902766518,0.0055128715820931,0.0340777514417192,0.0413125511741806,0.083658946120251
ESO563-G021,1.0,4.0,314.6,11.7,311.177,24.298,5.45,55.71,10.59,429.37,6558.89,60.8,83.0,SG06,314.6,311.177,24.298,5.45,4.0,155588500000.0,32316340000.0,187904840000.0,0.8280175220606345,0.1719824779393654,6.08256880733945,1.3039185621748468,1.0,1.1,1.1,1.291237252608236,265.774933672242,314.6,0.8448027135163444,-0.0732446998489913,0.0732446998489913,2.6328316970876364,3.8168303473536884,4.814545830375594,11.273937966679668,10.222018348623854,1.9431192660550458,2.497758718287268,0.6825553251750507,2.4172869344337764,0.08047178385349163,0.2597665671999078,-0.5113052299953095,False,False,False,True,True,False,False,1.5,-0.6745,-0.63304845135787,1.7662669615628783,1.805099162534418,1.2602375715464553,1.445481072606769,8.031738445280755,-1491.9682615547192,221.9179551331775,253.4064564157114,253.4064564157114,265.774933672242,233.88964509869035,156.1400549171872,0.7053971873273283,0.8054877826309962,0.8054877826309962,0.8448027135163444,0.7434508744395751,0.4963129526929027,-0.15156627635361,-0.0939410424281037,-0.0939410424281037,-0.0732446998489913,-0.1287477233958003,-0.30424439050961,0.15156627635361,0.0939410424281037,0.0939410424281037,0.0732446998489913,0.1287477233958003,0.30424439050961
NGC3521,1.0,4.0,213.7,15.9,84.836,4.154,2.4,18.85,2.45,2232.7,2112.66,7.7,75.0,"Da06,Sa96",213.7,84.836,4.154,2.4,4.0,42418000000.0,5524820000.0,47942820000.0,0.8847623064308691,0.1152376935691309,4.437500000000001,1.2702603870678983,1.055878615079601,1.1,1.161466476587561,1.3281964900888883,191.57487958756008,213.7,0.8964664463620032,-0.0474659609066342,0.0474659609066342,3.348830372378482,3.324829609686001,7.677716197088774,10.680723575680519,7.854166666666668,1.0208333333333335,2.3298045221640695,0.8852320546013552,2.2631896684703436,0.06661485369372588,0.2597665671999078,-0.5113052299953095,False,False,False,True,True,False,False,1.5,-0.6745,-0.7894738850147083,3.28735652859605,0.8148831214574697,0.6717648922357871,1.1944940013722796,8.368822104422517,-1491.6311778955776,157.72075385076522,177.76048299332606,182.6594807259676,191.57487958756008,166.22923152259304,139.1470792504348,0.7380475145098981,0.8318225689907631,0.8547472191201104,0.8964664463620032,0.7778625714674452,0.6511327994872943,-0.1319156779801986,-0.0799693005433608,-0.0681623034857468,-0.0474659609066342,-0.1090971250223889,-0.1863304274029683,0.1319156779801986,0.0799693005433608,0.0681623034857468,0.0474659609066342,0.1090971250223889,0.1863304274029683
UGC11455,1.0,6.0,269.4,7.4,374.322,13.335,5.93,43.44,10.06,571.26,9568.2,78.6,90.0,SG06,269.4,374.322,13.335,5.93,6.0,187161000000.0,17735550000.000004,204896550000.0,0.913441441546966,0.086558558453034,4.5109612141652615,1.2721892640073276,1.0973202074889763,1.0,1.0973202074889763,1.2567474053673933,267.93790871787155,269.4,0.9945727866290704,-0.0023634280502215,0.0023634280502215,2.7568338155405883,3.9808302446113704,10.552872620245775,11.311534645914243,7.325463743676223,1.6964586846543004,2.4303975913869666,1.0233706959659399,2.427053294736658,0.0033442966503085536,0.2597665671999078,-0.5113052299953095,False,False,False,True,True,False,False,1.5,0.0,-0.8685321843320234,4.814813815000213,0.5937839203129635,1.2975337310767217,0.04849040428332081,8.42101565440443,-1491.5789843455955,226.77313906446253,255.7805252520533,267.93790871787155,267.93790871787155,239.00674905675288,181.5066497237932,0.8417711175369805,0.9494451568376144,0.9945727866290704,0.9945727866290704,0.8871816965729507,0.6737440598507544,-0.0748059796446654,-0.0225301165201047,-0.0023634280502215,-0.0023634280502215,-0.0519874266868556,-0.1715050508002497,0.0748059796446654,0.0225301165201047,0.0023634280502215,0.0023634280502215,0.0519874266868556,0.1715050508002497
UGC06786,1.0,0.0,219.4,7.8,73.407,5.03,3.6,20.31,3.42,992.73,1078.52,29.3,64.0,"No07,No05",219.4,73.407,5.03,3.6,0.0,36703500000.0,6689900000.000001,43393400000.0,0.8458313937142514,0.1541686062857485,3.2958333333333334,1.2333331959516023,1.0120953548944314,1.5,1.518143032341647,1.6856057564240632,210.5040355276997,219.4,0.9594532157142192,-0.0179761972208674,0.0179761972208674,2.996831146325563,3.0328282030399567,5.486404878996696,10.6374236797072,5.641666666666667,0.95,2.341236623238692,0.7392878539841236,2.2519418031332417,0.08929482010545042,0.2597665671999078,-0.5113052299953095,False,False,False,True,True,False,False,1.5,-2.0235,-0.6821550367374766,2.123199193488554,-0.1103661277150397,0.6288111032112585,1.6052904966814232,8.54973655534234,-1491.4502634446576,153.8380868032096,170.84571106294808,171.87582527985538,210.5040355276997,162.13710829964702,125.41950413251894,0.7011763300055132,0.778695127907694,0.783390270190772,0.9594532157142192,0.7390023167714085,0.5716476943141245,-0.1541727530481512,-0.1086325425626462,-0.106021826748708,-0.0179761972208674,-0.1313542000903415,-0.2428715438535512,0.1541727530481512,0.1086325425626462,0.106021826748708,0.0179761972208674,0.1313542000903415,0.2428715438535512
NGC5985,1.0,3.0,293.6,8.6,208.728,11.586,7.01,39.5,10.71,288.95,1461.61,39.7,60.0,"Bl04,Br92",293.6,208.728,11.586,7.01,3.0,104364000000.0,15409380000.0,119773380000.0,0.8713455360448207,0.1286544639551793,3.5813124108416545,1.2439233070527012,1.0395386639968425,1.2,1.2474463967962108,1.396942055477627,247.0050176965448,293.6,0.8412977441980407,-0.0750502755722731,0.0750502755722731,2.460822698802402,3.164831505697767,6.772757891621857,11.078360305501223,5.634807417974322,1.5278174037089873,2.467756051244033,0.8307655509921605,2.366482396768465,0.10127365447556791,0.2597665671999078,-0.5113052299953095,False,False,False,True,True,False,False,1.5,-1.01175,-0.7524885629414301,2.8065878488664024,-0.11323460893649924,1.0662232117580075,1.8222600938933973,8.821379102964652,-1491.1786208970354,198.28872791285397,221.15401546984157,225.4837000156005,247.0050176965448,208.9857045175817,143.24753279947652,0.6753703266786578,0.7532493714912858,0.7679962534591297,0.8412977441980407,0.7118041707002101,0.4879003160745112,-0.1704580246049863,-0.1230612220282929,-0.1146408985960855,-0.0750502755722731,-0.1476394716471766,-0.3116689005403846,0.1704580246049863,0.1230612220282929,0.1146408985960855,0.0750502755722731,0.1476394716471766,0.3116689005403846
NGC2841,1.0,3.0,284.8,8.6,188.121,9.775,3.64,45.12,5.51,983.63,4751.49,14.1,76.0,"Di08,Be91",284.8,188.121,9.775,3.64,3.0,94060500000.0,13000750000.000002,107061250000.0,0.8785671753318778,0.1214328246681222,6.9546703296703285,1.3155430847156049,1.048140661490911,1.2,1.2577687937890931,1.4895969878945892,248.00987495300308,284.8,0.8708211901439714,-0.0600710115893392,0.0600710115893392,2.992831765934685,3.6768298195842184,7.235005672749648,11.0296323097081,12.395604395604394,1.5137362637362637,2.4545399849648186,0.8594388759723892,2.3538244925747542,0.10071549239006439,0.2597665671999078,-0.5113052299953095,False,False,False,True,True,False,False,1.5,-1.01175,-0.7723960851873638,3.052161875977082,2.714074917553892,1.017884711079492,1.8121502452112248,9.217713107219373,-1490.7822868927806,192.8039946541868,221.14064181197529,226.4010049929921,248.0098749530031,203.20508926920851,134.8696715309211,0.6769803183082402,0.7764769726544075,0.7949473489922476,0.8708211901439715,0.7135010156924457,0.473559239925987,-0.1694239572740528,-0.1098714192624191,-0.0996616346131516,-0.0600710115893391,-0.1466054043162431,-0.3246256851639789,0.1694239572740528,0.1098714192624191,0.0996616346131516,0.0600710115893391,0.1466054043162431,0.3246256851639789
NGC2903,1.0,4.0,184.6,5.6,81.863,2.552,2.33,13.76,4.54,632.16,1193.52,6.6,66.0,"Be91,Be87",184.6,81.863,2.552,2.33,4.0,40931500000.0,3394160000.0000005,44325660000.0,0.9234267464940172,0.0765732535059827,3.9270386266094417,1.2554697131473642,1.1147066034992692,1.1,1.226177263849196,1.3858696800809982,191.88962876215083,184.6,1.039488779859972,0.0168198059607071,0.0168198059607071,2.800827012337371,3.076829700943831,12.059390246776816,10.646655210876995,5.90557939914163,1.948497854077253,2.266231696689893,1.0813253493335826,2.254339846295218,0.011891850394674996,0.2597665671999078,-0.5113052299953095,False,False,False,True,True,False,False,1.5,-0.6745,-0.8960581618094811,5.61516725219318,0.0,0.6379688444327396,0.20331008337407522,9.223252167660778,-1490.7767478323392,154.65777326155927,173.29054721278158,182.95958228893585,191.88962876215083,163.0010139476626,144.3458057798777,0.8377994217852616,0.938735358682457,0.9911136635370305,1.039488779859972,0.8829957418616609,0.7819382761640179,-0.0768599437069035,-0.0274568235622133,-0.0038765366184054,0.0168198059607071,-0.0540413907490937,-0.1068275274764,0.0768599437069035,0.0274568235622133,0.0038765366184054,0.0168198059607071,0.0540413907490937,0.1068275274764
NGC0891,1.0,3.0,216.1,5.7,138.34,4.462,2.55,18.16,3.68,1617.45,5067.92,9.91,90.0,Fr11,216.1,138.34,4.462,2.55,3.0,69170000000.0,5934460000.0,75104460000.0,0.9209839202625252,0.0790160797374749,4.282352941176471,1.266028103776797,1.110269969328327,1.2,1.3323239631939925,1.5185044875328593,229.16641721395715,216.1,1.0604646793797183,0.0254962081605126,0.0254962081605126,3.208830864265175,3.704829750680075,11.65565190430132,10.875665727894663,7.121568627450981,1.443137254901961,2.3346547668832414,1.0665365687637764,2.313829122153574,0.020825644729667303,0.2597665671999078,-0.5113052299953095,False,False,False,True,True,False,False,1.5,-1.01175,-0.8893241481578247,5.400676983751441,0.5085166646305468,0.8651488228427745,0.3651256405933446,9.241040974329366,-1490.7589590256707,176.45110492904183,198.539103020333,209.19936021787424,229.1664172139572,185.97001889440784,171.9921619259934,0.8165252426147239,0.918737172699366,0.9680673772229256,1.0604646793797186,0.8605738958556587,0.7958915406107978,-0.0880303846458347,-0.0368087114340316,-0.0140944148632996,0.0254962081605127,-0.0652118316880249,-0.0991461113120492,0.0880303846458347,0.0368087114340316,0.0140944148632996,0.0254962081605127,0.0652118316880249,0.0991461113120492
NGC4217,1.0,3.0,181.3,7.2,85.299,2.562,2.94,16.7,5.28,483.98,4373.51,18.0,86.0,"VS01,SV98",181.3,85.299,2.562,2.94,3.0,42649500000.0,3407460000.0,46056960000.0,0.9260163936134734,0.0739836063865266,3.738095238095238,1.249324607194157,1.119553952015394,1.2,1.3434647424184727,1.5109999903814382,202.29379008895256,181.3,1.1157958637007863,0.0475847471305848,0.0475847471305848,2.684827415220645,3.6408301238738203,12.516507897378103,10.663295268869291,5.680272108843537,1.795918367346939,2.258397804095509,1.0974831777206653,2.258662377037884,-0.0002645729423753629,0.2597665671999078,-0.5113052299953095,False,False,False,True,True,False,False,1.5,-1.01175,-0.9031969090648427,5.858015843153742,-0.09422165025148162,0.6544758942602368,-0.016876137879453152,9.351421288809863,-1490.64857871119,156.1463250657508,174.52972907687754,184.6681201248905,202.29379008895256,164.56986786479803,134.2566786427335,0.8612593770863254,0.96265708260826,1.0185776068664671,1.1157958637007863,0.9077212789012576,0.740522220864498,-0.0648660366144451,-0.0165283895662435,0.0079941241067723,0.0475847471305848,-0.0420474836566352,-0.1304619050643887,0.0648660366144451,0.0165283895662435,0.0079941241067723,0.0475847471305848,0.0420474836566352,0.1304619050643887
UGC02487,1.0,0.0,332.0,3.5,489.955,17.963,7.89,40.2,9.63,818.14,1150.35,69.1,36.0,"No07,No05",332.0,489.955,17.963,7.89,0.0,244977500000.0,23890790000.000004,268868290000.0,0.9111431474496304,0.0888568525503695,3.157794676806084,1.2278396007840038,1.0935777049443676,1.5,1.6403665574165514,1.8131988587133503,344.4562886831093,332.0,1.0375189418165942,0.0159960343010751,0.0159960343010751,2.9128276264402975,3.060829996825313,10.25405606093394,11.429539585079066,5.095057034220533,1.220532319391635,2.5211380837040362,1.010895687483911,2.4577070326961383,0.06343105100789792,0.2597665671999078,-0.5113052299953095,False,False,False,True,True,False,False,1.5,-2.0235,-0.8621965949939618,4.6560643545733225,-0.3389537670421567,1.414595427110855,1.1368265885837914,9.635499791371075,-1490.364500208629,242.71289283394972,268.94511768343864,281.2473819888125,344.45628868310934,255.8063962500976,215.4400581347034,0.7310629302227403,0.810075655673008,0.8471306686410016,1.0375189418165944,0.7705011935243904,0.6489158377551307,-0.136045237170529,-0.0914744190139932,-0.0720495952267654,0.0159960343010752,-0.1132266842127191,-0.1878116261098215,0.136045237170529,0.0914744190139932,0.0720495952267654,0.0159960343010752,0.1132266842127191,0.1878116261098215
UGC07151,1.0,6.0,73.5,2.8,2.284,0.616,1.25,6.39,2.17,76.71,965.67,6.87,90.0,"Sw09,Sw02",73.5,2.284,0.616,1.25,6.0,1142000000.0,819280000.0,1961280000.0,0.5822728014357971,0.417727198564203,3.424,1.238212491786097,1.0,1.0,1.0,1.1147001900963296,78.92969793087273,73.5,1.0738734412363635,0.0309531016509037,0.0309531016509037,1.8848519827459977,2.984828739599503,1.3939068450346646,9.292539599672017,5.112,1.736,1.866287339084195,0.144233750778318,1.9025858823806958,-0.03629854329650084,0.2597665671999078,-0.5113052299953095,False,False,False,True,False,False,False,1.0,0.0,0.04438340285114608,-0.050983710517105554,-0.3318683585150572,-0.7053229804335585,-0.6695503290500371,4.771562654564974,-995.228437345435,70.9321053108938,78.92969793087273,78.92969793087273,78.92969793087273,74.75864189227823,44.39509872869412,0.965062657291072,1.0738734412363635,1.0738734412363635,1.0738734412363635,1.0171243794867788,0.6040149486897158,-0.0154444889024501,0.0309531016509037,0.0309531016509037,0.0309531016509037,0.0073740640553597,-0.2189523129465534,0.0154444889024501,0.0309531016509037,0.0309531016509037,0.0309531016509037,0.0073740640553597,0.2189523129465534
UGC01281,1.0,8.0,55.2,3.5,0.353,0.294,1.63,5.26,2.01,13.83,135.78,5.27,90.0,"dB02,Sw02",55.2,0.353,0.294,1.63,8.0,176500000.0,391020000.0,567520000.0,0.3110022554271215,0.6889977445728784,2.2300613496932518,1.1835692393043595,1.0,1.0,1.0,1.065507628776736,56.59786875752487,55.2,1.0253237093754506,0.0108610000266834,0.0108610000266834,1.1408221801093106,2.1328358043383724,0.4513835609431743,8.753981171127867,3.226993865030675,1.2331288343558282,1.741939077729199,-0.3454542616554017,1.7626864081612053,-0.020747330432006272,0.2597665671999078,-0.5113052299953095,True,False,False,False,False,False,False,1.0,0.6745,0.7921809893372248,-0.5517091828064833,-1.1201623748160474,-1.2395765761309245,-0.3878751437094484,5.057646638430096,-994.9423533615699,52.02394035026435,56.59786875752487,56.59786875752487,56.59786875752487,54.83044820711593,25.91346503205892,0.9424626875047888,1.0253237093754506,1.0253237093754506,1.0253237093754506,0.9933052211434044,0.4694468302909224,-0.0257358346834912,0.0108610000266834,0.0108610000266834,0.0108610000266834,-0.0029172817256814,-0.3284135889545739,0.0257358346834912,0.0108610000266834,0.0108610000266834,0.0108610000266834,0.0029172817256814,0.3284135889545739
UGC06399,1.0,9.0,85.0,3.8,2.296,0.674,2.05,8.8,3.45,30.82,311.05,18.0,75.0,"VS01,SV98",85.0,2.296,0.674,2.05,9.0,1148000000.0,896420000.0000001,2044420000.0,0.5615284530575909,0.4384715469424091,2.987804878048781,1.2207177246052956,1.0,1.0,1.0,1.0989505344988482,79.18776867377045,85.0,0.9316208079267112,-0.0307608199797454,0.0307608199797454,1.4888326343824005,2.4928302056786884,1.280649695455255,9.310570120887753,4.292682926829269,1.6829268292682928,1.9294189257142929,0.10743035055954901,1.907269608981733,0.02214931673255993,0.2597665671999078,-0.5113052299953095,True,False,False,False,False,False,False,1.0,1.01175,0.1015682829595557,-0.11115277017907738,-0.6745,-0.6874365817045571,0.38910097679340294,5.881969699914258,-994.1180303000857,71.67215791870298,79.18776867377045,79.18776867377045,79.18776867377045,75.53861772474737,37.88952185348015,0.8432018578670939,0.9316208079267112,0.9316208079267112,0.9316208079267112,0.8886896202911455,0.4457590806291782,-0.0740684452286134,-0.0307608199797454,-0.0307608199797454,-0.0307608199797454,-0.0512498922708035,-0.350899800980481,0.0740684452286134,0.0307608199797454,0.0307608199797454,0.0307608199797454,0.0512498922708035,0.350899800980481
UGC07603,1.0,7.0,61.6,2.8,0.376,0.258,0.53,4.37,0.85,81.81,520.99,4.7,78.0,"Sw09,Sw02",61.6,0.376,0.258,0.53,7.0,188000000.0,343140000.0,531140000.0,0.3539556425801107,0.6460443574198893,4.9245283018867925,1.2822093879160177,1.0,1.0,1.0,1.1543083743175426,57.941492612499005,61.6,0.940608646306802,-0.0265910334295371,0.0265910334295371,1.9128063926612924,2.7168293874329246,0.5478813312350644,8.725209009242763,8.245283018867925,1.6037735849056602,1.7895807121644254,-0.2613134976666361,1.7552123624373914,0.03436834972703395,0.2597665671999078,-0.5113052299953095,False,False,False,True,False,False,False,1.0,0.33725,0.6737735923049639,-0.5004437208069383,0.9784447536442734,-1.2681187548962944,0.6104212309363649,6.058173755273723,-993.9418262447263,51.169385626253856,57.941492612499005,57.941492612499005,57.941492612499005,53.92979327364615,29.58498556818699,0.8306718445820431,0.940608646306802,0.940608646306802,0.940608646306802,0.8754836570397102,0.4802757397432953,-0.0805705095899938,-0.0265910334295371,-0.0265910334295371,-0.0265910334295371,-0.0577519566321839,-0.3185093504039647,0.0805705095899938,0.0265910334295371,0.0265910334295371,0.0265910334295371,0.0577519566321839,0.3185093504039647
UGC08286,1.0,6.0,82.4,2.3,1.255,0.642,1.05,8.07,2.25,39.52,1488.78,6.5,90.0,"Sw09,Sw02",82.4,1.255,0.642,1.05,6.0,627500000.0,853860000.0000001,1481360000.0,0.4235972349732678,0.5764027650267323,4.914285714285715,1.281977541929827,1.0,1.0,1.0,1.154099655081875,74.87094457286696,82.4,0.9086279681173174,-0.0416138994693549,0.0416138994693549,1.5968169359155906,3.172830525928742,0.7348979926451642,9.170660613561282,7.685714285714286,2.142857142857143,1.9159272116971158,-0.13377293888286337,1.8709257965449049,0.0450014151522109,0.2597665671999078,-0.5113052299953095,False,False,False,True,False,False,False,1.0,0.0,0.481796190125132,-0.401089139661689,0.7444377253004018,-0.8262277571829054,0.8030152556258127,6.280345609143627,-993.7196543908564,66.12612955575237,74.87094457286696,74.87094457286696,74.87094457286696,69.69340071768121,35.139256387794624,0.8025015722785481,0.9086279681173174,0.9086279681173174,0.9086279681173174,0.8457936980301117,0.4264472862596434,-0.0955541080430547,-0.0416138994693549,-0.0416138994693549,-0.0416138994693549,-0.072735555085245,-0.3701346449218614,0.0955541080430547,0.0416138994693549,0.0416138994693549,0.0416138994693549,0.072735555085245,0.3701346449218614
UGC04325,1.0,9.0,90.9,2.7,2.026,0.678,1.86,6.61,2.79,41.0,213.22,9.6,41.0,"Sw09,Sw02",90.9,2.026,0.678,1.86,9.0,1013000000.0,901740000.0,1914740000.0,0.5290535529628043,0.4709464470371957,2.5268817204301075,1.1992475258607282,1.0,1.0,1.0,1.0796219985805482,77.21289184749469,90.9,0.8494267529977413,-0.0708740648707405,0.0708740648707405,1.6127838567197355,2.3288279390142805,1.123383680440038,9.282109810037621,3.553763440860215,1.5,1.9585638832219674,0.050528110526131174,1.8998765717307515,0.058687311491215866,0.2597665671999078,-0.5113052299953095,True,False,False,False,False,False,False,1.0,1.01175,0.19109017270972897,-0.19470200548467334,-0.9835100337138095,-0.7156694021386383,1.0509044345234098,6.667641923645898,-993.3323580763541,70.5075140754569,77.21289184749469,77.21289184749469,77.21289184749469,74.31114545915385,41.859408468165526,0.7756602208521111,0.8494267529977413,0.8494267529977413,0.8494267529977413,0.8175043504857409,0.4604995431041311,-0.1103284804488212,-0.0708740648707405,-0.0708740648707405,-0.0708740648707405,-0.0875099274910114,-0.3367707963627958,0.1103284804488212,0.0708740648707405,0.0708740648707405,0.0708740648707405,0.0875099274910114,0.3367707963627958
NGC0024,1.0,5.0,106.3,7.9,3.889,0.676,1.34,7.29,2.01,151.65,1182.58,7.3,64.0,"Di08,Ch06",106.3,3.889,0.676,1.34,5.0,1944500000.0,899080000.0000001,2843580000.0,0.6838210987557938,0.3161789012442063,3.470149253731343,1.2399189693835069,1.0,1.0,1.0,1.1162364457187262,86.67043277566295,106.3,0.8153380317560014,-0.0886622993703862,0.0886622993703862,2.1808424146466825,3.072830529860883,2.1627663834141564,9.453865451005566,5.440298507462686,1.4999999999999998,2.0265332645232967,0.33500961057475676,1.9444929449822146,0.08204031954108215,0.2597665671999078,-0.5113052299953095,False,False,False,True,False,False,False,1.0,-0.33725,-0.23554957463191514,0.3574810584465155,-0.19457663081593593,-0.5452866471672194,1.473891562795873,7.312184750801522,-992.6878152491985,77.83488946769137,86.67043277566295,86.67043277566295,86.67043277566295,82.03380687682106,51.285354267076734,0.7322190918879715,0.8153380317560014,0.8153380317560014,0.8153380317560014,0.7717197260284202,0.4824586478558488,-0.1353589515081645,-0.0886622993703862,-0.0886622993703862,-0.0886622993703862,-0.1125403985503548,-0.3165399046572714,0.1353589515081645,0.0886622993703862,0.0886622993703862,0.0886622993703862,0.1125403985503548,0.3165399046572714
UGC07399,1.0,8.0,103.0,3.3,1.156,0.745,1.64,7.85,1.27,113.98,135.78,8.43,55.0,"Sw09,Sw02",103.0,1.156,0.745,1.64,8.0,578000000.0,990850000.0,1568850000.0,0.3684227300251776,0.6315772699748223,2.780487804878049,1.2114676480840527,1.0,1.0,1.0,1.0906231576349938,73.83447925988595,103.0,0.7168396044649121,-0.144578008472295,0.144578008472295,2.0568286526378117,2.1328358043383724,0.5833375384770652,9.19558142205319,4.786585365853659,0.774390243902439,2.012837224705172,-0.2340800752948496,1.8773993894186942,0.1354378352864778,0.2597665671999078,-0.5113052299953095,True,False,False,False,False,False,False,1.0,0.6745,0.6338929151209465,-0.48160723536779715,-0.46795407418224305,-0.8015061469753031,2.441067259982252,8.139567273856144,-991.8604327261438,67.08158349178551,73.83447925988595,73.83447925988595,73.83447925988595,70.70039801933186,38.4676273746166,0.6512775096289856,0.7168396044649121,0.7168396044649121,0.7168396044649121,0.6864116312556491,0.3734721104331708,-0.1862339189281341,-0.144578008472295,-0.144578008472295,-0.144578008472295,-0.1634153659703244,-0.4277418242025756,0.1862339189281341,0.144578008472295,0.144578008472295,0.144578008472295,0.1634153659703244,0.4277418242025756
