mse_bounded,rmse_bounded,spearman_A_rank_A_inferred,pearson_A_rank_A_inferred,spearman_A_bounded_A_inferred,pearson_A_bounded_A_inferred,prediction_min,prediction_max,prediction_std,bounded_prediction_std,n,permutation
0.1222096182637443,0.3495849228209711,0.36204299826701913,0.3264003873728793,0.3688002924672981,0.3539088583863674,-0.41246404988513397,1.1429237838634985,0.3169949810611396,0.2833321430042169,87,98
0.12263345324594865,0.3501905955989519,0.37457318496815145,0.3227049782015428,0.3726836705743897,0.3373316650789593,-0.5121219695471033,1.0627592626365652,0.31719899968244814,0.27742778364335874,87,99
0.1258748355990857,0.3547884378035531,0.34362645291896027,0.3117894854447551,0.33570551165651313,0.33238053569275466,-0.5114068223780225,1.1945534614460847,0.33265297039350505,0.2847858438562584,87,100
0.111008725660529,0.3331797197617661,0.40424225777614925,0.37109933604501993,0.4132245400509781,0.41251126056355397,-0.35400682042863924,1.100315215831423,0.31513069556623136,0.284466513475792,87,101
0.11179532362106671,0.3343580769490498,0.4047715737475007,0.3857065713087842,0.4090678599571922,0.4075260771292421,-0.29525534330105885,1.0876484965277897,0.3140016347054152,0.28369418734505164,87,102
0.11732908789411832,0.34253333836886346,0.38773307515244326,0.3371451278177433,0.39489795376978126,0.37383666985013414,-0.28510918164742727,1.0979769006038889,0.3145249930683614,0.28360617853523096,87,103
0.11624675612967898,0.3409497853492197,0.38914762645519313,0.3205410844899502,0.39826864339705936,0.37027854058256865,-0.5008811264689293,1.0752734234600754,0.3222255277286461,0.2789796162707097,87,104
0.11366000896770578,0.33713500110149613,0.41866155492676027,0.3638715574239715,0.4216712983154915,0.4010757611516108,-0.46937848312431707,1.1706080777311907,0.31845646049749327,0.28568405208154835,87,105
0.11596200817407906,0.3405319488301781,0.396110869319697,0.3742903350967857,0.3996693447305999,0.37466085394096615,-0.29864404634566416,1.2533325003577287,0.3168694970163354,0.27923966327534533,87,106
0.11809482836323967,0.3436492810457192,0.3682031410370587,0.3282761157204536,0.37987801184794073,0.3601735979546502,-0.461645045715417,0.9603918578254871,0.3081146253129979,0.27646719713902324,87,107
0.12822113669425264,0.3580797909604124,0.3244889427133708,0.2878069869486706,0.33194435350081475,0.31501748915796446,-0.21320648464858352,1.0287897801491968,0.3036589970830017,0.27930144014386465,87,108
0.12308144225973108,0.3508296484901626,0.3376853374474111,0.2868011560605238,0.3439432551107666,0.33112276911852356,-0.3547881192015456,1.0865583638161664,0.31066581841722596,0.2756393073454592,87,109
0.1117215354839975,0.33424771574985745,0.4008655869244238,0.37221243564055306,0.4032622901265214,0.40081615895565004,-0.23495730391973318,0.9855157460015816,0.30493719145442394,0.2781585570450129,87,110
0.12467441055489441,0.3530926373558282,0.3683400330986151,0.3267186947328328,0.3636031830621105,0.3329868071695869,-0.6628568164407469,0.9777772032570925,0.33688020396834073,0.2845232040747438,87,111
0.12193609823476169,0.3491934968391618,0.41012861642307585,0.3799525067481191,0.41250383076763136,0.3880476926397079,-0.29512926927742333,1.3304056299419083,0.347034170835981,0.30260364066737305,87,112
