galaxy_id,gass_id,sdss_id,stellar_mass_msun,hi_mass_msun,h2_mass_msun,sfr_msun_yr,radius_kpc,velocity_proxy_km_s,inclination_deg,source_xgass,source_xcold,hi_flag,co_flag,molecular_measurement_note
GASS24736,24736,J121655.58+082132.8,15543879584.089027,10715186464.071413,3872271205.720486,3.639323711395264,3.368451077112406,218.89860075956852,45.82601342864152,True,False,0,,xGASS_angular_momentum_linear_mass
GASS24740,24740,J121718.89+084332.7,14803211231.375664,814704756.322887,533704224.88839865,0.4366805553436279,3.7256452803603417,112.0,90.0,True,False,2,,xGASS_angular_momentum_linear_mass
GASS24183,24183,J121744.10+131015.7,36295323598.39008,15135623120.057798,6756984490.197348,4.3895463943481445,3.422688111145607,236.59053644298177,38.72281258354509,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS24741,24741,J121750.81+082549.0,55298739483.92018,12387977616.977499,2861837775.1645164,4.373080253601074,2.6397409585458718,224.54729115580528,64.69445530271685,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS112113,112113,J121814.63+102114.2,1622643578.0713925,4265796312.0955586,226022445.9196752,0.1730632930994033,5.10641075366363,120.1361840738099,37.41932421560649,True,False,0,,xGASS_angular_momentum_linear_mass
GASS112100,112100,J121830.09+041824.4,1450255123.6181757,893305923.1371884,225674540.9797499,0.1837532222270965,4.16271251565463,53.67978078551497,49.79933295121826,True,False,1,,xGASS_angular_momentum_linear_mass
GASS18335,18335,J121853.94+100010.1,76993669032.53589,3622430111.4398203,92245081.80420151,0.0706492066383361,2.1310804591057027,265.17988408022734,65.34238510656459,True,True,1,2.0,xGASS_angular_momentum_linear_mass
GASS28057,28057,J122532.62+080301.4,17208652522.042965,2360479021.0594153,1011140067.6899384,0.8506096005439758,4.950382476410892,153.98076324280734,42.23414015763306,True,False,1,,xGASS_angular_momentum_linear_mass
GASS112112,112112,J122540.14+203142.4,7187617391.042161,4830588190.118778,1071892833.1976464,0.4940305948257446,3.742543757113676,139.5732942845317,84.80513772156038,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS6375,6375,J122727.61+031807.6,83368330363.38306,27989784185.687763,8711731555.78859,8.816408157348633,2.8092118060832973,241.5264892310202,77.17389978386514,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS112044,112044,J123106.49+043517.7,2179377297.0375133,2041739917.404129,220112514.00317025,0.1923043727874755,2.093030950846076,103.42654496729996,82.3249780786363,True,False,0,,xGASS_angular_momentum_linear_mass
GASS18469,18469,J123251.49+084423.9,10884521767.331469,2546831057.923309,1090695481.8561218,1.0035029649734497,3.2405761957392154,161.5573841074801,40.535862101061895,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS50404,50404,J123409.10+280750.5,37044333267.47246,937562270.4532977,81892969.17097092,0.0669306442141532,1.7461548038033363,75.10783896415964,58.44170662894041,True,False,1,,xGASS_angular_momentum_linear_mass
GASS30439,30439,J123410.30+155805.5,90694403836.39526,25703948796.691975,13545199089.982176,7.1020827293396,7.276135643664065,242.21543213378837,73.30050256042337,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS18581,18581,J123443.54+090016.8,34902764951.343445,7112139009.712344,5035324103.813073,5.088535785675049,2.9245207443513497,223.50782704794068,44.44298742232336,True,False,1,,xGASS_angular_momentum_linear_mass
GASS24426,24426,J123622.72+133610.3,11860575142.171942,9120109194.638906,1644294393.9429193,1.2563786506652832,3.885406464930343,176.9335536739809,42.48481527793697,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS18576,18576,J123625.93+085639.7,15903554167.73477,574116230.2364259,314124338.7765547,0.2713782787322998,2.674591761818447,182.40564554952,57.88828567672631,True,False,1,,xGASS_angular_momentum_linear_mass
GASS50406,50406,J123653.92+274456.8,20873451151.652325,1064144065.0973258,2134383832.125956,1.9881744384765625,4.049272207938731,155.70547661157707,44.94777690219621,True,False,1,,xGASS_angular_momentum_linear_mass
GASS28143,28143,J123711.40+083929.8,14774391559.566547,3944570456.8158097,360598484.4553735,0.304826021194458,1.7483419558088422,192.87991830498316,59.97689183260427,True,True,1,2.0,xGASS_angular_momentum_linear_mass
GASS112038,112038,J123741.16+270746.4,1640444080.5206428,1122018947.0737863,585742681.4680347,0.8877377510070801,1.9694897025523423,75.23568346741298,39.14974558450668,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS112109,112109,J123835.92+012408.2,7797359192.776274,6918312139.914402,523500861.91499805,0.4061157703399658,5.239745096155177,143.5,90.0,True,False,0,,xGASS_angular_momentum_linear_mass
GASS12983,12983,J124032.46+052119.9,116561831943.9083,4365161773.191,571443548.4699081,0.4613105356693268,4.695115004112592,227.5439783221071,64.27988795100443,True,True,1,2.0,xGASS_angular_momentum_linear_mass
GASS112053,112053,J124114.11+264410.0,3365484102.943713,2511884225.153631,374692826.6338405,0.3288961052894592,1.7576015547583417,111.29127130660716,52.25265077536866,True,False,0,,xGASS_angular_momentum_linear_mass
GASS50550,50550,J124128.01+284728.3,19163095012.804096,2517677060.445444,2079239286.2034817,1.6236228942871094,2.782903286150348,177.95874923783364,53.201530088349536,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS6506,6506,J124309.36+033452.2,55218703688.841866,8609945840.798836,8929568221.176958,7.03461217880249,5.320728614769098,199.536090301786,61.89015843222977,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS112081,112081,J124343.11+252817.2,11337666544.398443,7413100459.583174,461821627.8616957,0.3725349903106689,3.4714770926075524,157.09154227053344,79.57828390581275,True,False,0,,xGASS_angular_momentum_linear_mass
GASS112054,112054,J124408.63+252458.1,4947515770.734248,326587786.274129,14681924.732190805,0.0122766075655817,0.5989900326880951,154.33551758863356,65.55435729880111,True,False,1,,xGASS_angular_momentum_linear_mass
GASS40393,40393,J124723.17+081732.6,19097145028.508514,2506110221.596569,4619576987.292642,4.521640300750732,4.29779981277925,101.25200338727264,44.525022613319486,True,False,1,,xGASS_angular_momentum_linear_mass
GASS26822,26822,J125129.06+134654.5,58604505683.341156,7396060156.533399,5324552008.317691,2.79248046875,6.360305710023893,217.23714274135432,70.28250400348128,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS112116,112116,J125606.10+274041.1,1270980392.3444092,273527045.61565316,742587383.3267703,1.2538671493530271,1.5296113694211502,69.64781352337233,52.15630708871063,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS40495,40495,J125626.93+093604.5,84085256288.4934,1241651914.9671855,427005295.1453707,0.3617939054965973,3.072453615121198,163.7743089588192,56.774134683288295,True,False,2,,xGASS_angular_momentum_linear_mass
GASS40502,40502,J125752.83+101754.6,16732265438.015991,5011870135.142811,931206371.5427988,0.8035534620285034,2.826344785096416,162.6809816970699,87.2971195509219,True,False,1,,xGASS_angular_momentum_linear_mass
GASS28526,28526,J125828.59+112535.3,17332086096.848167,5081598264.219068,1953958716.6155288,1.7355797290802002,3.967854380205936,178.81807031674518,51.52858538535618,True,False,1,,xGASS_angular_momentum_linear_mass
GASS13227,13227,J125950.03+050251.2,154623005704.2205,4395412602.456258,2912780678.0102363,1.2686800956726074,6.033568421116711,269.6575567233303,32.402580880044155,True,True,2,1.0,xGASS_angular_momentum_linear_mass
GASS25167,25167,J130256.89+125250.0,29192462426.01776,5105052152.124883,300565846.7014283,0.2398443967103958,3.403707031187318,208.6184817535928,80.08083013195818,True,False,1,,xGASS_angular_momentum_linear_mass
GASS113049,113049,J130305.93+263152.0,6357688248.628814,3162277660.1683793,424770269.1862464,0.3937251567840576,1.393601574515728,156.34015098771872,58.28888653134507,True,False,0,,xGASS_angular_momentum_linear_mass
GASS40425,40425,J130404.23+084820.6,15110216758.610065,3899416304.642466,798990113.6195908,0.6794862151145935,2.7177021830561614,153.09935024935814,75.92032992569166,True,False,1,,xGASS_angular_momentum_linear_mass
GASS13159,13159,J130525.44+035929.7,27701643923.359325,2275099269.2726436,1392636997.794777,1.213529109954834,1.5238345655235894,135.5452209771834,78.8790929765689,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS113137,113137,J130608.35+301233.3,1386556943.4433086,1862089099.377868,150765221.91573685,0.1162765547633171,3.3264708586599383,105.16973191106848,83.53045881370541,True,True,0,2.0,xGASS_angular_momentum_linear_mass
GASS40647,40647,J130624.82+095635.8,62552230104.653694,2642408339.541377,4395162929.908534,4.12718391418457,3.2929933817148416,216.58523486792424,51.71239069383817,True,False,1,,xGASS_angular_momentum_linear_mass
GASS113114,113114,J130638.16+285054.4,2054265701.5760186,4466831997.992275,523314053.4682046,0.8413317799568176,6.039246539421293,99.40264295071664,59.332091787354805,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS6749,6749,J130750.80+031140.7,138365431434.06097,6456548528.681109,2319165008.5400424,1.0723131895065308,5.4500569814198405,222.8578972951239,79.3235357209504,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS113126,113126,J130802.57+271840.0,1307522477.9677052,2238723104.9868765,606650038.3723336,0.5575610995292664,1.6764625224126188,126.72451166906694,70.55997939244934,True,False,0,,xGASS_angular_momentum_linear_mass
GASS25215,25215,J131032.19+110121.0,41816396870.937256,4549880521.571214,2866537357.5040693,2.635885238647461,3.229251019002421,233.0599670456566,52.94694164122812,True,False,1,,xGASS_angular_momentum_linear_mass
GASS113022,113022,J131056.52+112838.5,4397881861.552439,5011870135.142811,722358480.8444517,0.6084202527999878,3.572454266976199,138.58468462623134,41.59446888550786,True,False,0,,xGASS_angular_momentum_linear_mass
GASS113141,113141,J131131.67+084435.5,2997527499.437524,891250546.7113453,386205714.0830249,0.386305958032608,3.265356934785026,98.65569697802498,59.49470771680645,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS113098,113098,J131335.27+290735.5,8567708608.679477,851138636.2915022,771342188.245659,0.2171226739883422,2.279383211021876,147.0,90.0,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS51094,51094,J131901.33+275330.1,17278897515.73284,12022642234.116743,1654275558.7450044,1.4266232252120972,3.077047305229552,183.7482293150464,58.3980267442732,True,False,0,,xGASS_angular_momentum_linear_mass
GASS40781,40781,J131934.30+102717.5,112531968265.43076,8550670283.307615,4850347961.807037,2.1816277503967285,3.074027902649793,244.4697986146037,76.28573997087521,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS113000,113000,J131936.84+030157.3,11853802299.585524,2511884225.153631,1838199195.4508564,1.832144021987915,2.243455901160765,171.78530879633257,46.6899495939872,True,False,0,,xGASS_angular_momentum_linear_mass
GASS113110,113110,J131954.35+311405.8,2811040462.628603,853099634.4436018,123292820.51028256,0.094965636730194,3.2019817134463686,108.0,90.0,True,True,1,2.0,xGASS_angular_momentum_linear_mass
GASS113056,113056,J132006.91+143235.7,4943873666.76229,105196263.15101175,15006631.411175303,0.0117446668446064,1.395495691524699,112.93669414678392,47.30087912398984,True,False,1,,xGASS_angular_momentum_linear_mass
GASS44354,44354,J132050.70+313700.6,43143425107.89295,14927936752.956293,1151915710.1367772,0.9600991010665894,1.411249370125079,203.30817321818355,43.32615293400222,True,False,1,,xGASS_angular_momentum_linear_mass
GASS113115,113115,J132051.77+312159.5,3697867322.735239,1093955251.6348853,439082749.8665688,0.3714937567710876,3.1785584601351986,127.545683715919,88.46644829945942,True,False,1,,xGASS_angular_momentum_linear_mass
GASS113062,113062,J132134.91+261816.7,6945693950.088702,1621810239.813303,1086779394.583381,0.7023506164550781,1.1126203773867511,137.00258588019685,69.11356939520489,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS113124,113124,J132251.07+314933.3,2375717610.393298,2546831057.923309,301936501.68743366,0.5554472804069519,3.539470412363084,97.53810577105406,67.32647358362728,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS51150,51150,J132259.87+270659.1,65207613291.83095,2113488111.627859,1886898969.288843,1.671546220779419,4.9458362902001225,188.54688271688585,40.120858922518345,True,False,1,,xGASS_angular_momentum_linear_mass
GASS113024,113024,J132341.57+313846.7,7147109250.973944,695024329.7985185,281167559.8257635,0.2310236543416977,3.139976759859945,115.09903565329512,44.37870077687631,True,True,1,2.0,xGASS_angular_momentum_linear_mass
GASS113038,113038,J132421.17+355449.5,10509921854.456558,4709776904.449171,1334531561.1195185,1.1880542039871216,3.310211671064771,159.34905779477,66.83347399430377,True,False,1,,xGASS_angular_momentum_linear_mass
GASS51161,51161,J132522.77+271456.7,15639134442.65251,3083190225.112176,1719835797.21889,1.5022544860839844,6.647320312633078,129.13622641320202,70.86323861158019,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS40024,40024,J133338.20+131409.6,166608858506.0407,8109617986.680511,1069137741.735004,0.1626414805650711,4.183683788538897,547.8001358239203,31.349877271256464,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS113094,113094,J133349.17+211342.5,12241517571.547155,3715349680.21985,479967301.9489972,0.4238501787185669,1.8159305949328215,157.14843482521536,74.59164942970317,True,False,0,,xGASS_angular_momentum_linear_mass
GASS13512,13512,J133612.18+044424.3,62430544650.80128,7943275370.132687,391824839.818309,0.4780193567276001,1.7694442706611166,119.41516274271468,50.01693089431282,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS113118,113118,J133829.71+305912.7,1550774049.9352133,799834030.1918217,115430788.65876906,0.2394200563430786,1.912228536921689,94.38178661527115,32.348038943527825,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS43963,43963,J134142.40+300731.5,95402240706.2942,6652730860.793061,1107194002.1302624,0.9250504374504088,3.501634719228802,291.84830568585363,30.01719537950044,True,False,1,,xGASS_angular_momentum_linear_mass
GASS51190,51190,J134404.06+253948.6,110678457122.33208,10690555740.991629,4908327663.718386,4.388289451599121,6.2738630698676685,262.5484388120556,67.18101173556613,True,False,1,,xGASS_angular_momentum_linear_mass
GASS113005,113005,J134629.61+035241.9,1959013891.383886,358096355.3222671,377994413.0330592,0.3280012309551239,3.5650664653472,56.9646882310692,82.67662495052964,True,True,1,2.0,xGASS_angular_momentum_linear_mass
GASS7031,7031,J134647.18+020712.1,36981844112.38849,1264737036.2306075,74285222.50181076,0.0579452291131019,1.9701513820719572,181.5,90.0,True,True,1,2.0,xGASS_angular_momentum_linear_mass
GASS113136,113136,J134701.22+335336.9,6682650269.07512,6025592155.867609,556509917.2023522,0.6988451480865479,5.905879043855248,134.0,90.0,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS38018,38018,J134834.19+245329.2,11086123067.304438,2716439364.280244,582308182.6703519,0.4832977652549743,3.459194632054069,164.0,90.0,True,False,1,,xGASS_angular_momentum_linear_mass
GASS7025,7025,J135033.80+021355.9,46004877885.76874,9120109194.638906,4680928297.971197,4.359097957611084,3.0775094711353064,208.34606365243027,79.71758723102016,True,False,1,,xGASS_angular_momentum_linear_mass
GASS113091,113091,J135049.15+171655.5,1465322694.574446,3741105488.3931017,383181506.9149687,0.2040048837661743,1.8935164586929023,104.54905788602544,80.12472760474053,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS113133,113133,J135138.25+053334.8,1891638872.0031266,855067028.330765,149074676.77186424,0.1213782429695129,2.851410213075907,89.28569839422082,71.15576402441316,True,False,1,,xGASS_angular_momentum_linear_mass
GASS13624,13624,J135152.41+032718.0,16437365847.889933,15310889410.24283,2196537898.4768176,2.6805624961853027,3.758188605748374,184.8705589145953,48.98886109617733,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS113010,113010,J135305.43+155040.3,8910457499.145893,335737631.9369956,123422894.08577198,0.1067015752196312,1.6110081481544265,141.90837413601852,70.17753222116347,True,True,1,2.0,xGASS_angular_momentum_linear_mass
GASS35981,35981,J135308.35+354250.5,25121008995.091255,24774223622.85142,1308927833.575786,1.2198256254196167,8.225642233137295,193.61674363775333,67.98553352639186,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS113134,113134,J135309.64+045739.4,1326765223.5844774,2137961713.9194157,145016739.51569822,0.1077541187405586,4.682491504495304,107.0,90.0,True,False,0,,xGASS_angular_momentum_linear_mass
GASS44856,44856,J135411.14+243322.5,12038753070.646246,1710014534.0399737,14122504.77576308,0.0112335346639156,0.8862915418743988,163.083171669325,60.90177321632403,True,False,1,,xGASS_angular_momentum_linear_mass
GASS44846,44846,J135512.58+250117.1,118799194097.06444,2978516272.4554496,831093265.3667885,0.6685937643051147,7.135764428605871,204.58134536505816,51.677138252409605,True,False,1,,xGASS_angular_momentum_linear_mass
GASS113057,113057,J135543.21+054652.9,1472475763.460357,2290865841.769215,583521117.1117615,0.5073981285095215,3.400348763585976,107.65030883707942,66.87414590076646,True,False,0,,xGASS_angular_momentum_linear_mass
GASS113105,113105,J135705.54+193238.2,1291948056.8836188,1603245109.0426624,324229741.6376008,0.3064029812812805,0.9779507327841364,119.4036335791402,52.71391968294023,True,False,1,,xGASS_angular_momentum_linear_mass
GASS44889,44889,J135739.69+254628.9,45131457425.306625,14125363038.976261,2192645569.99177,1.753942608833313,6.926144912649333,222.5,90.0,True,False,0,,xGASS_angular_momentum_linear_mass
GASS113109,113109,J135752.22+072448.6,5797929815.580676,1000000000.0,306563787.65158707,0.2671833634376526,1.8999241237929745,83.25270819989811,76.64096474516914,True,False,0,,xGASS_angular_momentum_linear_mass
GASS113144,113144,J135756.22+072600.8,3397172756.929316,794327537.0132719,242787940.5285366,0.1942172050476074,5.555460107874039,50.50915819874481,32.987477159572485,True,False,0,,xGASS_angular_momentum_linear_mass
GASS113067,113067,J135804.70+151853.3,7329725378.310297,8511386362.914988,775981862.1138146,1.937383890151977,3.9470330049539006,133.82758092941367,32.54798043633995,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS13674,13674,J135815.23+035953.8,10592432385.262093,2992263480.154198,1114826179.3639398,0.9743720889091492,3.3206653552840675,153.31604916664574,61.706851454967605,True,False,1,,xGASS_angular_momentum_linear_mass
GASS113123,113123,J135834.56+063426.6,1058783611.1979338,567544226.5394229,108104624.943482,0.0877135917544364,1.9043240795891607,75.89176503167197,69.31602777642738,True,False,1,,xGASS_angular_momentum_linear_mass
GASS113150,113150,J135838.62+071259.4,7106959373.3421,5370312303.1766,695004489.2837219,0.7066778540611267,3.1681436592171446,139.5,90.0,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS113122,113122,J135845.41+203942.7,7003189836.837836,575440240.605537,586700427.5789711,0.5852894186973572,1.3746582032072274,97.32269990581428,64.03619871880407,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS40245,40245,J135926.03+124718.5,163143204236.69742,27542260421.949856,1989742911.849932,1.688050389289856,5.056620923918686,274.1936792893134,51.63911033223522,True,False,0,,xGASS_angular_momentum_linear_mass
GASS114141,114141,J140043.65+315339.0,2569169025.281502,5260169244.842155,240994230.32799768,0.9001524448394775,3.0682177293316224,135.48894184622432,51.47639930721837,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS114137,114137,J140200.12+104950.1,1088462993.4801702,467735223.45578176,273607543.55186933,0.224809467792511,1.407920066990563,63.10458349129982,66.79619105622322,True,True,0,1.0,xGASS_angular_momentum_linear_mass
GASS114001,114001,J140220.56+322653.4,13637448351.863634,550807918.9585229,99835881.69735824,0.0800947993993759,2.098987357851262,159.63943748776657,87.60509149131883,True,False,1,,xGASS_angular_momentum_linear_mass
GASS114053,114053,J140312.06+114311.5,2798893432.566803,1995263191.254866,636644187.7338823,0.6405072212219238,0.5604079297902299,174.75554197955094,41.15224491850923,True,False,0,,xGASS_angular_momentum_linear_mass
GASS9301,9301,J140316.98+042147.4,33357015149.306477,7046923757.112446,2931775160.869482,1.2867223024368286,1.7048732635606232,184.51301770779105,59.81855449689855,True,True,1,1.0,xGASS_angular_momentum_linear_mass
GASS114072,114072,J140346.42+145205.1,830889486.019462,977236705.9324806,611193305.7418125,1.1425540447235107,1.3228328149608009,92.9530785287277,51.75236336637892,True,True,0,1.0,xGASS_angular_momentum_linear_mass
