object_name,source_family,vrot_km_s,sigma_km_s,vrot_over_sigma,endpoint_overlap,proxy_only,crossmatch_role
11954-6101,MaNGA_DAP_proxy,258.5027,144.75948,1.7857393519236184,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8587-3702,MaNGA_DAP_proxy,363.34015,271.29913,1.3392602843953094,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10844-3702,MaNGA_DAP_proxy,417.99548,456.7971,0.9150572103019042,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10844-3701,MaNGA_DAP_proxy,471.00708,319.3144,1.475057435555678,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10844-3703,MaNGA_DAP_proxy,54.20495,27.478111,1.9726592559437583,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10844-1902,MaNGA_DAP_proxy,89.72631,152.19922,0.5895319962874974,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10844-6102,MaNGA_DAP_proxy,415.1042,255.24689,1.6262850450401178,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10844-3704,MaNGA_DAP_proxy,596.5949,460.44434,1.295693850857196,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10844-6103,MaNGA_DAP_proxy,336.22333,181.38313,1.8536637337772262,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10844-9101,MaNGA_DAP_proxy,48.56386,20.065605,2.4202539619413415,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10844-1901,MaNGA_DAP_proxy,114.93182,67.54406,1.7015829371228202,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10844-6101,MaNGA_DAP_proxy,209.95981,93.25932,2.251354717147841,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10844-12701,MaNGA_DAP_proxy,69.50193,21.363325,3.2533292453304905,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10844-6104,MaNGA_DAP_proxy,378.2804,465.1931,0.813168553015941,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10844-12702,MaNGA_DAP_proxy,77.02132,18.48435,4.166839515590216,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10844-9102,MaNGA_DAP_proxy,449.66217,363.47516,1.2371193948989525,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10844-12703,MaNGA_DAP_proxy,362.742,207.41176,1.7488979409846386,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10844-12705,MaNGA_DAP_proxy,209.71176,65.48651,3.202365800223588,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10844-12704,MaNGA_DAP_proxy,378.3142,253.43294,1.492758597205241,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11828-6102,MaNGA_DAP_proxy,433.73755,25.192324,17.21705190835113,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11828-1901,MaNGA_DAP_proxy,49.665764,36.10779,1.375486120862008,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11828-12701,MaNGA_DAP_proxy,467.13803,314.05814,1.4874253219483502,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11828-6101,MaNGA_DAP_proxy,652.6487,475.09384,1.3737258727665254,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11828-6103,MaNGA_DAP_proxy,379.26428,168.35324,2.2527887197181355,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11828-12703,MaNGA_DAP_proxy,105.062004,23.20839,4.526897557305785,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11828-9102,MaNGA_DAP_proxy,115.87724,29.52487,3.9247332841770346,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11828-12704,MaNGA_DAP_proxy,183.15894,51.58642,3.5505262819168304,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11828-12702,MaNGA_DAP_proxy,75.83385,19.437885,3.9013426615086977,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11828-9101,MaNGA_DAP_proxy,106.34088,32.76822,3.24524432514186,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11828-6104,MaNGA_DAP_proxy,313.63965,204.66635,1.5324436576896985,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11828-3701,MaNGA_DAP_proxy,155.8466,149.45804,1.0427448399564185,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11828-12705,MaNGA_DAP_proxy,333.94537,25.005148,13.355064725071815,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11828-3702,MaNGA_DAP_proxy,417.92297,140.55064,2.973468993097435,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11828-3703,MaNGA_DAP_proxy,39.72727,56.668007,0.701052888625499,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11828-3704,MaNGA_DAP_proxy,24.44924,25.986902,0.9408293454910477,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11958-12701,MaNGA_DAP_proxy,173.55408,45.987206,3.7739644369784067,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11958-3701,MaNGA_DAP_proxy,26.564182,29.846947,0.8900133738971694,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11958-12703,MaNGA_DAP_proxy,466.922,336.61688,1.3871021560178445,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11958-6101,MaNGA_DAP_proxy,442.245,296.14313,1.4933488411498859,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11958-12705,MaNGA_DAP_proxy,37.083416,16.271547,2.2790344396878797,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11958-6103,MaNGA_DAP_proxy,118.421524,33.843212,3.499121891858255,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11958-9102,MaNGA_DAP_proxy,262.3083,91.89922,2.854303877660768,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11958-1901,MaNGA_DAP_proxy,285.42407,51.888363,5.500733757971898,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11958-9101,MaNGA_DAP_proxy,144.89847,60.818928,2.3824568233100063,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11958-12704,MaNGA_DAP_proxy,154.62582,94.89065,1.629515869055592,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11958-1902,MaNGA_DAP_proxy,329.82318,312.78998,1.0544557085875959,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11958-3702,MaNGA_DAP_proxy,238.60757,234.33698,1.01822414029574,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11958-12702,MaNGA_DAP_proxy,225.34479,90.38806,2.49308138707701,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11958-6102,MaNGA_DAP_proxy,77.93471,23.99464,3.2480049711102144,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11958-3703,MaNGA_DAP_proxy,113.38607,39.13546,2.897271937010578,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11958-6104,MaNGA_DAP_proxy,120.11737,79.45362,1.511792288381574,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11958-3704,MaNGA_DAP_proxy,51.442635,28.052341,1.8338089858525535,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12489-9102,MaNGA_DAP_proxy,474.896,424.31207,1.11921397852293,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12489-12705,MaNGA_DAP_proxy,161.4213,51.70525,3.1219518327442572,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12489-1901,MaNGA_DAP_proxy,96.169205,66.14482,1.4539189160995527,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12489-12701,MaNGA_DAP_proxy,111.12386,32.932182,3.3743242400397278,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12489-1902,MaNGA_DAP_proxy,56.71318,45.261497,1.253011582891304,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12489-6102,MaNGA_DAP_proxy,164.21646,118.86883,1.381493028912626,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12489-12702,MaNGA_DAP_proxy,25.400793,21.053003,1.2065163815347388,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12489-3703,MaNGA_DAP_proxy,63.320915,31.376684,2.018088176558109,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12489-9101,MaNGA_DAP_proxy,149.8128,108.140274,1.3853562087331128,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12489-6101,MaNGA_DAP_proxy,71.69376,38.319237,1.8709600089375473,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12489-3702,MaNGA_DAP_proxy,117.441696,67.012375,1.752537438047823,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12489-3704,MaNGA_DAP_proxy,506.07874,451.76974,1.120213894804021,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12489-12703,MaNGA_DAP_proxy,124.225586,31.816055,3.904493690371104,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12489-6103,MaNGA_DAP_proxy,72.75165,29.295933,2.4833361681978174,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12489-6104,MaNGA_DAP_proxy,416.13,352.2099,1.1814829736472483,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12489-12704,MaNGA_DAP_proxy,300.49792,149.29518,2.012777103721634,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12489-3701,MaNGA_DAP_proxy,85.29274,51.347538,1.6610872365487124,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12490-3702,MaNGA_DAP_proxy,79.80961,51.25848,1.5570030558846069,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12490-12701,MaNGA_DAP_proxy,107.20694,47.678474,2.2485396659297443,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12490-9102,MaNGA_DAP_proxy,77.93059,30.429613,2.5610115383327416,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12490-1901,MaNGA_DAP_proxy,196.76147,477.5642,0.41201051083812396,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12490-12702,MaNGA_DAP_proxy,162.62201,45.810284,3.5499018080743614,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12490-3701,MaNGA_DAP_proxy,126.89925,89.83774,1.4125383163022578,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12490-12703,MaNGA_DAP_proxy,119.27728,31.350956,3.8045819081242693,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12490-9101,MaNGA_DAP_proxy,215.00372,53.83048,3.9940888507774774,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12490-3704,MaNGA_DAP_proxy,118.23937,62.724483,1.8850592997314939,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12490-6103,MaNGA_DAP_proxy,93.097946,31.25264,2.9788826159966004,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12490-12704,MaNGA_DAP_proxy,30.626686,20.180035,1.5176725907561608,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12490-12705,MaNGA_DAP_proxy,330.13525,218.1267,1.513502244337809,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12490-6101,MaNGA_DAP_proxy,68.151566,28.971819,2.3523399065830146,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12490-1902,MaNGA_DAP_proxy,425.01117,403.13925,1.0542540077653069,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12490-6104,MaNGA_DAP_proxy,83.09159,27.849993,2.983540785809174,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12490-6102,MaNGA_DAP_proxy,165.73236,124.20115,1.334386678384218,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12490-3703,MaNGA_DAP_proxy,50.317543,68.29258,0.7367937043819401,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8240-1902,MaNGA_DAP_proxy,591.1606,674.9775,0.8758226755706673,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8240-3701,MaNGA_DAP_proxy,284.7337,178.49496,1.59519181942168,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8240-9101,MaNGA_DAP_proxy,43.701206,22.36189,1.9542715754348134,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8240-3702,MaNGA_DAP_proxy,67.793106,21.606083,3.1376860859046034,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8240-6103,MaNGA_DAP_proxy,136.27533,59.039505,2.3082058360753535,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8240-12704,MaNGA_DAP_proxy,458.53674,251.0804,1.8262546180426669,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8240-3703,MaNGA_DAP_proxy,387.92194,108.14042,3.587205782999548,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8240-1901,MaNGA_DAP_proxy,104.869095,56.05232,1.870914442078401,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8240-6104,MaNGA_DAP_proxy,106.72104,30.246326,3.528396804292859,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8240-12703,MaNGA_DAP_proxy,481.7834,446.75534,1.0784054646106749,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8240-6102,MaNGA_DAP_proxy,62.317734,13.345463,4.669582014501858,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8240-12705,MaNGA_DAP_proxy,514.38257,33.294487,15.44948177156176,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8240-9102,MaNGA_DAP_proxy,469.0389,350.10846,1.3396959902082917,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8240-6101,MaNGA_DAP_proxy,36.905632,23.015074,1.603541748334157,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8240-3704,MaNGA_DAP_proxy,390.94733,315.91077,1.2375245389702922,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8240-12702,MaNGA_DAP_proxy,66.762856,40.26859,1.6579387557398955,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
8240-12701,MaNGA_DAP_proxy,195.16902,91.088875,2.1426219173307386,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12511-6104,MaNGA_DAP_proxy,76.164566,20.887497,3.6464190036747817,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12511-12702,MaNGA_DAP_proxy,347.1703,274.04056,1.266857358633335,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12511-12703,MaNGA_DAP_proxy,128.7249,29.705582,4.333357279450037,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12511-9101,MaNGA_DAP_proxy,92.79935,31.52986,2.943221124356404,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12511-3702,MaNGA_DAP_proxy,86.88081,112.46364,0.7725235462768233,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12511-9102,MaNGA_DAP_proxy,75.8983,21.102898,3.596581853354928,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12511-1901,MaNGA_DAP_proxy,218.28375,137.81532,1.5838859569458603,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12511-12705,MaNGA_DAP_proxy,222.63937,70.71142,3.148563131669538,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12511-6101,MaNGA_DAP_proxy,107.88463,136.54327,0.7901131267765888,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12511-3704,MaNGA_DAP_proxy,465.92914,390.94894,1.1917902629432888,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12511-12701,MaNGA_DAP_proxy,113.394165,41.040752,2.7629650889437896,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12511-3701,MaNGA_DAP_proxy,136.57053,893.9903,0.1527651138944125,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12511-12704,MaNGA_DAP_proxy,85.47036,21.588955,3.9589855090253327,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12511-6102,MaNGA_DAP_proxy,495.63477,458.0076,1.0821540297584582,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12511-1902,MaNGA_DAP_proxy,609.02234,492.3753,1.2369067660380202,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12511-6103,MaNGA_DAP_proxy,56.248196,21.243841,2.647741338301299,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12511-3703,MaNGA_DAP_proxy,231.48962,79.3669,2.9167023028491728,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10843-3703,MaNGA_DAP_proxy,60.49686,45.053772,1.3427701458603731,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10843-6103,MaNGA_DAP_proxy,67.929214,22.21585,3.05769142301555,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10843-1902,MaNGA_DAP_proxy,362.31317,753.6099,0.4807701836188723,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10843-3702,MaNGA_DAP_proxy,184.99487,64.344864,2.8750526226926207,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10843-3704,MaNGA_DAP_proxy,384.96457,533.98663,0.7209254845949982,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10843-9102,MaNGA_DAP_proxy,123.73462,38.61569,3.2042576476038627,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10843-3701,MaNGA_DAP_proxy,160.42383,67.95026,2.3609009001584393,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10843-9101,MaNGA_DAP_proxy,160.33582,102.22648,1.5684372581350743,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10843-12702,MaNGA_DAP_proxy,102.94107,38.155643,2.6979251797696087,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10843-6101,MaNGA_DAP_proxy,291.2234,175.43283,1.6600279434584737,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10843-12704,MaNGA_DAP_proxy,91.67684,23.363556,3.923924936769043,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10843-6104,MaNGA_DAP_proxy,71.727325,34.588417,2.0737382979972745,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10843-12705,MaNGA_DAP_proxy,386.46298,279.67102,1.381848501857647,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10843-1901,MaNGA_DAP_proxy,61.728172,154.6579,0.3991271832864664,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10843-6102,MaNGA_DAP_proxy,301.59836,190.74623,1.5811497820953002,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10843-12703,MaNGA_DAP_proxy,168.05133,36.49911,4.604258295613236,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
10843-12701,MaNGA_DAP_proxy,425.9384,333.3525,1.2777417298505336,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12484-6102,MaNGA_DAP_proxy,161.23425,154.3508,1.0445961407391475,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12484-12705,MaNGA_DAP_proxy,303.9789,96.227295,3.158967525794007,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12484-6103,MaNGA_DAP_proxy,111.58101,39.497776,2.8249947541350178,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12484-1901,MaNGA_DAP_proxy,61.394806,58.41591,1.0509946006147983,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12484-12701,MaNGA_DAP_proxy,274.38672,110.05321,2.493218689395793,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12484-12702,MaNGA_DAP_proxy,142.64784,46.939526,3.0389706108238075,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12484-9102,MaNGA_DAP_proxy,416.89908,248.72688,1.676131988629456,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12484-3702,MaNGA_DAP_proxy,118.40055,233.4261,0.5072292687064557,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12484-3704,MaNGA_DAP_proxy,122.798904,59.629253,2.059373509173425,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12484-9101,MaNGA_DAP_proxy,115.73497,42.88552,2.698695736929388,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12484-12704,MaNGA_DAP_proxy,58.154793,20.986526,2.771053818054498,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12484-1902,MaNGA_DAP_proxy,93.91806,469.24948,0.20014526174861183,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12484-6104,MaNGA_DAP_proxy,385.792,346.99677,1.111802856262898,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12484-12703,MaNGA_DAP_proxy,124.36832,32.42576,3.8354789525365023,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12484-3703,MaNGA_DAP_proxy,80.34415,56.557617,1.4205716977078435,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12484-6101,MaNGA_DAP_proxy,351.55392,158.32721,2.220426419438579,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12484-3701,MaNGA_DAP_proxy,139.17143,68.21238,2.0402664443023393,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11865-6103,MaNGA_DAP_proxy,155.4362,29.757452,5.223437813156853,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11865-12702,MaNGA_DAP_proxy,120.7402,27.240097,4.43244383454288,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11865-12701,MaNGA_DAP_proxy,125.11876,41.98669,2.979962459531818,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11865-12704,MaNGA_DAP_proxy,99.728035,24.054918,4.145848054855144,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11865-3704,MaNGA_DAP_proxy,543.8948,364.58414,1.4918224363791581,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11865-3701,MaNGA_DAP_proxy,73.58902,23.51743,3.129126779584334,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11865-6104,MaNGA_DAP_proxy,167.45422,49.480827,3.3842243582549663,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11865-6101,MaNGA_DAP_proxy,62.924095,37.002407,1.7005405891568082,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11865-6102,MaNGA_DAP_proxy,91.47594,67.06276,1.364034823499659,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11865-12703,MaNGA_DAP_proxy,106.815895,28.116146,3.799094477600166,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11865-3703,MaNGA_DAP_proxy,75.123856,26.136467,2.8742926884494375,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11865-9102,MaNGA_DAP_proxy,105.99579,38.227184,2.7727857223278596,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11865-12705,MaNGA_DAP_proxy,396.79474,118.29168,3.354375726171105,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11865-9101,MaNGA_DAP_proxy,393.9129,430.26047,0.915521939535835,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11865-1902,MaNGA_DAP_proxy,87.404816,51.639706,1.6925893420074856,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
11865-1901,MaNGA_DAP_proxy,121.35741,89.55144,1.3551698331149113,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12510-6102,MaNGA_DAP_proxy,115.23355,48.5444,2.3737763779138272,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12510-12701,MaNGA_DAP_proxy,100.382706,20.428087,4.913955281275236,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12510-9102,MaNGA_DAP_proxy,168.21292,49.37959,3.406527271692616,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12510-3703,MaNGA_DAP_proxy,479.0071,478.92276,1.0001761035537338,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12510-9101,MaNGA_DAP_proxy,93.99347,29.988657,3.1343007457786456,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12510-1901,MaNGA_DAP_proxy,688.6849,459.48962,1.4988040426245102,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12510-12702,MaNGA_DAP_proxy,133.02664,26.6244,4.996418323042021,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12510-1902,MaNGA_DAP_proxy,57.290543,30.107487,1.9028669845477306,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12510-12704,MaNGA_DAP_proxy,243.64902,19.483051,12.50569122875057,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12510-6104,MaNGA_DAP_proxy,142.66112,51.874413,2.7501249990048082,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12510-12703,MaNGA_DAP_proxy,68.28088,16.87048,4.047358462829747,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12510-12705,MaNGA_DAP_proxy,29.123922,21.519861,1.3533508418107347,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12510-6101,MaNGA_DAP_proxy,435.0697,436.73514,0.9961866132411512,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
12510-6103,MaNGA_DAP_proxy,322.70056,322.0741,1.0019450803402075,False,True,IFU_Vrot_sigma_proxy_only_not_direct_endpoint_overlap
