object_name,source_family,sfr_msun_yr,sfe_per_yr,depletion_time_yr,endpoint_overlap,proxy_only,crossmatch_role
GASS6565,xCOLD_GASS,0.5409573176907377,0.5409573176907377,1.848574679179577,False,True,SFR_SFE_H2_depletion_proxy_only
GASS6583,xCOLD_GASS,0.2310835336488545,0.2310835336488545,4.327439451049597,False,True,SFR_SFE_H2_depletion_proxy_only
GASS26822,xCOLD_GASS,2.7985946527852477,5.256019889685083e-10,1902580319.3068123,False,True,SFR_SFE_H2_depletion_proxy_only
GASS40494,xCOLD_GASS,1.2196493818260699,5.088760365263326e-10,1965115132.6090267,False,True,SFR_SFE_H2_depletion_proxy_only
GASS40500,xCOLD_GASS,0.1642835201373419,0.1642835201373419,6.087037818303349,False,True,SFR_SFE_H2_depletion_proxy_only
GASS30508,xCOLD_GASS,0.09495263036346437,0.09495263036346437,10.53156712112293,False,True,SFR_SFE_H2_depletion_proxy_only
GASS13227,xCOLD_GASS,1.2674738269079528,4.351419964799494e-10,2298100408.807768,False,True,SFR_SFE_H2_depletion_proxy_only
GASS40439,xCOLD_GASS,5.3194532935163625,8.57635994843266e-10,1165995837.409729,False,True,SFR_SFE_H2_depletion_proxy_only
GASS25154,xCOLD_GASS,0.09348609084968884,0.09348609084968884,10.696778428866441,False,True,SFR_SFE_H2_depletion_proxy_only
GASS6749,xCOLD_GASS,1.09146546808058,4.706282579688347e-10,2124819287.97871,False,True,SFR_SFE_H2_depletion_proxy_only
GASS40570,xCOLD_GASS,0.10494143534476529,0.10494143534476529,9.529124475138811,False,True,SFR_SFE_H2_depletion_proxy_only
GASS25214,xCOLD_GASS,0.19236187429091348,0.19236187429091348,5.198535331838554,False,True,SFR_SFE_H2_depletion_proxy_only
GASS40781,xCOLD_GASS,2.1778702378507315,4.490130878299957e-10,2227106574.6275477,False,True,SFR_SFE_H2_depletion_proxy_only
GASS25448,xCOLD_GASS,1.845780272571225,1.4968800490714843e-09,668056201.7112198,False,True,SFR_SFE_H2_depletion_proxy_only
GASS25347,xCOLD_GASS,0.09387025551115148,0.09387025551115148,10.65300179012726,False,True,SFR_SFE_H2_depletion_proxy_only
GASS40024,xCOLD_GASS,0.16271927478549153,1.5219661730858997e-10,6570448264.118943,False,True,SFR_SFE_H2_depletion_proxy_only
GASS13512,xCOLD_GASS,0.47801882496953607,1.2199808117348805e-09,819685023.2242132,False,True,SFR_SFE_H2_depletion_proxy_only
GASS13551,xCOLD_GASS,0.08257736107305087,0.08257736107305087,12.109856587877207,False,True,SFR_SFE_H2_depletion_proxy_only
GASS7031,xCOLD_GASS,0.05898016728450254,0.05898016728450254,16.95485187717935,False,True,SFR_SFE_H2_depletion_proxy_only
GASS7050,xCOLD_GASS,0.2831633228352287,2.841076971841377e-10,3519792001.1011653,False,True,SFR_SFE_H2_depletion_proxy_only
GASS13624,xCOLD_GASS,2.7284374378036764,1.2421527351763594e-09,805053977.4064267,False,True,SFR_SFE_H2_depletion_proxy_only
GASS40317,xCOLD_GASS,0.3298033023805205,0.3298033023805205,3.0321103299512138,False,True,SFR_SFE_H2_depletion_proxy_only
GASS40257,xCOLD_GASS,0.29424155022481374,0.29424155022481374,3.398568282541861,False,True,SFR_SFE_H2_depletion_proxy_only
GASS40247,xCOLD_GASS,0.4875419611995002,0.4875419611995002,2.0511055039030865,False,True,SFR_SFE_H2_depletion_proxy_only
GASS9301,xCOLD_GASS,1.3097035358649527,4.467267923730292e-10,2238504645.508193,False,True,SFR_SFE_H2_depletion_proxy_only
GASS30746,xCOLD_GASS,0.018166530820905295,0.018166530820905295,55.04628318188529,False,True,SFR_SFE_H2_depletion_proxy_only
GASS7286,xCOLD_GASS,1.4263200920573842,3.2601906683216737e-09,306730526.44334877,False,True,SFR_SFE_H2_depletion_proxy_only
GASS9384,xCOLD_GASS,0.8135907456992894,0.8135907456992894,1.2291191920336926,False,True,SFR_SFE_H2_depletion_proxy_only
GASS38462,xCOLD_GASS,0.7092641355637249,3.6272375606706086e-10,2756918959.05246,False,True,SFR_SFE_H2_depletion_proxy_only
GASS38472,xCOLD_GASS,0.07015069854606021,0.07015069854606021,14.25502554822616,False,True,SFR_SFE_H2_depletion_proxy_only
GASS38591,xCOLD_GASS,0.026425608709754432,0.026425608709754432,37.84208004377481,False,True,SFR_SFE_H2_depletion_proxy_only
GASS41323,xCOLD_GASS,0.11833194418493279,0.11833194418493279,8.450803431718906,False,True,SFR_SFE_H2_depletion_proxy_only
GASS30811,xCOLD_GASS,0.602537387367747,0.602537387367747,1.659648050005019,False,True,SFR_SFE_H2_depletion_proxy_only
GASS9507,xCOLD_GASS,0.16310264351421128,0.16310264351421128,6.131108475337919,False,True,SFR_SFE_H2_depletion_proxy_only
GASS9514,xCOLD_GASS,0.21204400577753668,4.5492101557181e-10,2198183785.2512846,False,True,SFR_SFE_H2_depletion_proxy_only
GASS9463,xCOLD_GASS,0.872284187921534,0.872284187921534,1.1464153699527506,False,True,SFR_SFE_H2_depletion_proxy_only
GASS7457,xCOLD_GASS,0.0524326731853911,0.0524326731853911,19.072077375574704,False,True,SFR_SFE_H2_depletion_proxy_only
GASS7493,xCOLD_GASS,2.5772111404920635,8.821227038851256e-10,1133629137.5289497,False,True,SFR_SFE_H2_depletion_proxy_only
GASS9619,xCOLD_GASS,0.6216787174717637,1.0097410211208978e-09,990352950.9872893,False,True,SFR_SFE_H2_depletion_proxy_only
GASS9607,xCOLD_GASS,0.018254502441971018,0.018254502441971018,54.7810055726737,False,True,SFR_SFE_H2_depletion_proxy_only
GASS7561,xCOLD_GASS,0.2951046141323722,3.3149348696356224e-10,3016650520.5271797,False,True,SFR_SFE_H2_depletion_proxy_only
GASS9814,xCOLD_GASS,0.536276788576508,2.6174958392471754e-10,3820445423.4686103,False,True,SFR_SFE_H2_depletion_proxy_only
GASS9601,xCOLD_GASS,0.08998269578063639,0.08998269578063639,11.113247845317305,False,True,SFR_SFE_H2_depletion_proxy_only
GASS9917,xCOLD_GASS,0.06974771752340851,0.06974771752340851,14.337386734761365,False,True,SFR_SFE_H2_depletion_proxy_only
GASS9704,xCOLD_GASS,0.37252549460202217,2.5097762196186277e-10,3984418978.0073485,False,True,SFR_SFE_H2_depletion_proxy_only
GASS38758,xCOLD_GASS,0.17574743690451042,3.9043073650366834e-10,2561273758.7082987,False,True,SFR_SFE_H2_depletion_proxy_only
GASS38748,xCOLD_GASS,0.04286057568465286,0.04286057568465286,23.3314644991591,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10019,xCOLD_GASS,1.0351779198406075,4.5331490614641157e-10,2205972021.7473288,False,True,SFR_SFE_H2_depletion_proxy_only
GASS41783,xCOLD_GASS,0.9838751689933213,4.715785035713735e-10,2120537709.897224,False,True,SFR_SFE_H2_depletion_proxy_only
GASS38964,xCOLD_GASS,0.24927056610929776,0.24927056610929776,4.011705094622081,False,True,SFR_SFE_H2_depletion_proxy_only
GASS39119,xCOLD_GASS,0.6911319973921117,4.187752436701134e-10,2387915749.8329616,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10218,xCOLD_GASS,3.568559973980269,7.689781503728793e-10,1300427066.1202762,False,True,SFR_SFE_H2_depletion_proxy_only
GASS39270,xCOLD_GASS,1.4301809864086878,1.590501195936211e-09,628732630.0382777,False,True,SFR_SFE_H2_depletion_proxy_only
GASS42025,xCOLD_GASS,0.6362488348051925,4.524723029309433e-10,2210080028.152841,False,True,SFR_SFE_H2_depletion_proxy_only
GASS42020,xCOLD_GASS,0.05180181779663705,0.05180181779663705,19.304341865487963,False,True,SFR_SFE_H2_depletion_proxy_only
GASS41969,xCOLD_GASS,4.45844075509819,1.5371243415224605e-09,650565457.1897156,False,True,SFR_SFE_H2_depletion_proxy_only
GASS42140,xCOLD_GASS,0.06519570710561846,0.06519570710561846,15.338433225058488,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10367,xCOLD_GASS,0.5383379544916687,0.5383379544916687,1.8575691935826086,False,True,SFR_SFE_H2_depletion_proxy_only
GASS42141,xCOLD_GASS,1.220691723523642,1.220691723523642,0.8192076514727284,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10358,xCOLD_GASS,0.3392469876321235,0.3392469876321235,2.9477048771451178,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10404,xCOLD_GASS,0.11860964334496621,0.11860964334496621,8.431017679494945,False,True,SFR_SFE_H2_depletion_proxy_only
GASS41974,xCOLD_GASS,0.08124618923243729,0.08124618923243729,12.308269587132255,False,True,SFR_SFE_H2_depletion_proxy_only
GASS42174,xCOLD_GASS,0.018225481047130107,0.018225481047130107,54.868236257471295,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10447,xCOLD_GASS,0.15810732829361027,0.15810732829361027,6.324817519798757,False,True,SFR_SFE_H2_depletion_proxy_only
GASS42167,xCOLD_GASS,0.03541555075535094,0.03541555075535094,28.236183785703513,False,True,SFR_SFE_H2_depletion_proxy_only
GASS39465,xCOLD_GASS,0.03840917686178675,0.03840917686178675,26.035444695897635,False,True,SFR_SFE_H2_depletion_proxy_only
GASS39548,xCOLD_GASS,2.4376199747663243,1.3313063393080765e-09,751141920.13818,False,True,SFR_SFE_H2_depletion_proxy_only
GASS39605,xCOLD_GASS,0.019244782182526624,0.019244782182526624,51.962136568526816,False,True,SFR_SFE_H2_depletion_proxy_only
GASS39607,xCOLD_GASS,0.07510329652451779,0.07510329652451779,13.314994764225107,False,True,SFR_SFE_H2_depletion_proxy_only
GASS39595,xCOLD_GASS,3.1842121855313823,7.799450390032962e-10,1282141625.3610837,False,True,SFR_SFE_H2_depletion_proxy_only
GASS39606,xCOLD_GASS,0.05592178172201414,0.05592178172201414,17.882119796736387,False,True,SFR_SFE_H2_depletion_proxy_only
GASS39567,xCOLD_GASS,1.1158941478721147,1.025710969221685e-09,974933514.4176193,False,True,SFR_SFE_H2_depletion_proxy_only
GASS26958,xCOLD_GASS,20.62481206914999,6.598815715033382e-09,151542343.83630475,False,True,SFR_SFE_H2_depletion_proxy_only
GASS47221,xCOLD_GASS,0.8259162290952832,8.67287326147723e-10,1153020423.3950403,False,True,SFR_SFE_H2_depletion_proxy_only
GASS42402,xCOLD_GASS,1.2963372482744704,1.2066880170041065e-09,828714618.781697,False,True,SFR_SFE_H2_depletion_proxy_only
GASS31156,xCOLD_GASS,0.0347239402297956,0.0347239402297956,28.7985750863011,False,True,SFR_SFE_H2_depletion_proxy_only
GASS29487,xCOLD_GASS,0.5526154210678368,0.5526154210678368,1.8095767180504434,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10817,xCOLD_GASS,0.03137451347998672,0.03137451347998672,31.87300420253157,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10827,xCOLD_GASS,0.03988320033570682,0.03988320033570682,25.073213573202533,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10831,xCOLD_GASS,0.24111043134597493,5.726074576741435e-10,1746397093.8518143,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10813,xCOLD_GASS,0.016607795939061108,0.016607795939061108,60.212685877722386,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10836,xCOLD_GASS,0.03800047278942539,0.03800047278942539,26.315462061258245,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10850,xCOLD_GASS,0.35043461655758756,4.446517439671607e-10,2248951035.428423,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10841,xCOLD_GASS,0.4451373130783827,6.394329327432124e-10,1563885669.3069112,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10885,xCOLD_GASS,1.5983835452183845,1.2527141989985852e-09,798266676.3092461,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10889,xCOLD_GASS,0.13215907795219944,0.13215907795219944,7.566638746993147,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10844,xCOLD_GASS,0.021041466257756127,0.021041466257756127,47.52520512354449,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10872,xCOLD_GASS,0.07751861415874252,0.07751861415874252,12.90012741910222,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10884,xCOLD_GASS,0.07469129683759383,0.07469129683759383,13.388440719865466,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10942,xCOLD_GASS,0.013851952703099267,0.013851952703099267,72.19198776041574,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10943,xCOLD_GASS,0.35561248502612386,6.801582966470977e-10,1470245977.9283605,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10944,xCOLD_GASS,0.020230471279141595,0.020230471279141595,49.43038578794944,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10950,xCOLD_GASS,0.02369097857622609,0.02369097857622609,42.21016015790502,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10949,xCOLD_GASS,0.09232557051437072,0.09232557051437072,10.831235533435965,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10948,xCOLD_GASS,0.1328235244539328,4.025659143773973e-10,2484065253.131492,False,True,SFR_SFE_H2_depletion_proxy_only
GASS10952,xCOLD_GASS,0.08558782696846491,1.4684088726432578e-10,6810092329.392678,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11016,xCOLD_GASS,0.15837258301256424,0.15837258301256424,6.3142242235240085,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11015,xCOLD_GASS,0.056896427748354,0.056896427748354,17.575795872860045,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11086,xCOLD_GASS,0.25332263686445033,0.25332263686445033,3.947535097446057,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11087,xCOLD_GASS,0.466683020417568,0.466683020417568,2.142782051734479,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11071,xCOLD_GASS,0.7192386215158203,1.3346088487740708e-09,749283208.273771,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11126,xCOLD_GASS,0.5860612404811744,0.5860612404811744,1.7063063224910917,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11120,xCOLD_GASS,2.521767248396168,2.2698178133584785e-09,440563993.33670545,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11223,xCOLD_GASS,4.643890812254112,5.892939738493146e-10,1696945912.1869538,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11311,xCOLD_GASS,0.5342899436327027,2.240680837244167e-10,4462929228.376446,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11298,xCOLD_GASS,0.3478900438536641,1.9389651350221854e-10,5157390310.623394,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11295,xCOLD_GASS,0.5555408513180561,1.5077523012574675e-10,6632389147.514474,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11270,xCOLD_GASS,0.9697616375032911,1.525225297844578e-09,655640842.9713188,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11349,xCOLD_GASS,1.0735765087477764,9.99859552173047e-10,1000140467.5553159,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11437,xCOLD_GASS,0.4498016042032891,8.017500579665846e-10,1247271503.2116382,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11408,xCOLD_GASS,1.199178959824233,1.356759902432868e-09,737050083.958742,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11514,xCOLD_GASS,1.8226865968538344,1.6277098814794332e-09,614360096.5861896,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11808,xCOLD_GASS,4.330878499506722,2.124975856217793e-09,470593582.0748017,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11845,xCOLD_GASS,3.1707061865593515,7.837417819530877e-10,1275930444.2184975,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11824,xCOLD_GASS,0.9389403439004511,1.6771542227496885e-09,596248088.8373542,False,True,SFR_SFE_H2_depletion_proxy_only
GASS3505,xCOLD_GASS,0.2512036815649639,0.2512036815649639,3.9808333770036306,False,True,SFR_SFE_H2_depletion_proxy_only
GASS4216,xCOLD_GASS,9.646171966247751,1.0164850602627481e-09,983782289.669376,False,True,SFR_SFE_H2_depletion_proxy_only
GASS29596,xCOLD_GASS,0.11287428180314964,0.11287428180314964,8.8594140669172,False,True,SFR_SFE_H2_depletion_proxy_only
GASS23685,xCOLD_GASS,2.464688280298892,4.907428717445166e-10,2037727000.3844402,False,True,SFR_SFE_H2_depletion_proxy_only
GASS24149,xCOLD_GASS,0.32479325377007884,0.32479325377007884,3.078881683632198,False,True,SFR_SFE_H2_depletion_proxy_only
GASS24426,xCOLD_GASS,1.2563597081803377,7.640714987234446e-10,1308778041.938127,False,True,SFR_SFE_H2_depletion_proxy_only
GASS28168,xCOLD_GASS,12.719352400857735,8.199813977304663e-09,121953986.12307386,False,True,SFR_SFE_H2_depletion_proxy_only
GASS35981,xCOLD_GASS,1.2416122820962312,9.4857134261627e-10,1054216962.9981482,False,True,SFR_SFE_H2_depletion_proxy_only
GASS9483,xCOLD_GASS,2.2335670798463485,1.136658489625134e-09,879771724.8650442,False,True,SFR_SFE_H2_depletion_proxy_only
GASS9551,xCOLD_GASS,1.8901227090020973,2.4038977999827914e-10,4159910625.1819797,False,True,SFR_SFE_H2_depletion_proxy_only
GASS9948,xCOLD_GASS,0.4049925180446416,0.4049925180446416,2.4691814180373868,False,True,SFR_SFE_H2_depletion_proxy_only
GASS38717,xCOLD_GASS,4.5995145814187035,2.6091677386479504e-09,383263975.4001373,False,True,SFR_SFE_H2_depletion_proxy_only
GASS42013,xCOLD_GASS,4.964722741248779,6.348498188461589e-10,1575175687.7201326,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11112,xCOLD_GASS,2.887028027055258,5.691621352663972e-10,1756968600.049173,False,True,SFR_SFE_H2_depletion_proxy_only
GASS1977,xCOLD_GASS,1.3231771730815143,5.149190982209542e-10,1942052651.484477,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11513,xCOLD_GASS,0.19112742115916603,5.232653774283279e-10,1911076182.6334875,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11386,xCOLD_GASS,0.160553212587696,0.160553212587696,6.22846459365482,False,True,SFR_SFE_H2_depletion_proxy_only
GASS4054,xCOLD_GASS,1.5394160137917183,1.5394160137917183,0.6495969842076095,False,True,SFR_SFE_H2_depletion_proxy_only
GASS23194,xCOLD_GASS,4.987592922572759,2.992044166524416e-09,334219665.3338873,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11019,xCOLD_GASS,0.32871233395562044,3.874815247246895e-10,2580768207.4919896,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11340,xCOLD_GASS,3.844412671043011,1.1311286431413383e-09,884072741.0304353,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11994,xCOLD_GASS,0.9117966662861702,8.350125445114846e-10,1197586798.6331148,False,True,SFR_SFE_H2_depletion_proxy_only
GASS4230,xCOLD_GASS,0.5662810126280605,8.861393044724108e-10,1128490740.6238792,False,True,SFR_SFE_H2_depletion_proxy_only
GASS4037,xCOLD_GASS,0.18969941866820106,0.18969941866820106,5.271497440638325,False,True,SFR_SFE_H2_depletion_proxy_only
GASS4045,xCOLD_GASS,4.542939989620412,1.2637611490117915e-09,791288765.9048216,False,True,SFR_SFE_H2_depletion_proxy_only
GASS4041,xCOLD_GASS,0.9434220010896229,1.3027677527860915e-09,767596525.0608989,False,True,SFR_SFE_H2_depletion_proxy_only
GASS3981,xCOLD_GASS,4.367983609043996,2.4927400993322496e-09,401164967.12508374,False,True,SFR_SFE_H2_depletion_proxy_only
GASS3985,xCOLD_GASS,0.018077900844449657,0.018077900844449657,55.31615692576518,False,True,SFR_SFE_H2_depletion_proxy_only
GASS51276,xCOLD_GASS,2.490898321544442,1.1901563003979953e-09,840225775.1066765,False,True,SFR_SFE_H2_depletion_proxy_only
GASS51336,xCOLD_GASS,0.6137153700415654,2.519213645373385e-10,3969492630.5140147,False,True,SFR_SFE_H2_depletion_proxy_only
GASS56320,xCOLD_GASS,0.00640743191363061,0.00640743191363061,156.0687672502126,False,True,SFR_SFE_H2_depletion_proxy_only
GASS51580,xCOLD_GASS,0.09820938693518924,0.09820938693518924,10.182326060745337,False,True,SFR_SFE_H2_depletion_proxy_only
GASS56312,xCOLD_GASS,1.161066246994875,1.010096811026133e-09,990004115.5303957,False,True,SFR_SFE_H2_depletion_proxy_only
GASS26650,xCOLD_GASS,0.33893545388439333,0.33893545388439333,2.9504142707392527,False,True,SFR_SFE_H2_depletion_proxy_only
GASS19918,xCOLD_GASS,1.8060218488202149,9.45020000370775e-10,1058178662.4702692,False,True,SFR_SFE_H2_depletion_proxy_only
GASS56486,xCOLD_GASS,0.16012126039614688,0.16012126039614688,6.245266852921074,False,True,SFR_SFE_H2_depletion_proxy_only
GASS56509,xCOLD_GASS,0.033801268588427864,0.033801268588427864,29.58468843806525,False,True,SFR_SFE_H2_depletion_proxy_only
GASS19989,xCOLD_GASS,0.015346381844628778,0.015346381844628778,65.16193915440722,False,True,SFR_SFE_H2_depletion_proxy_only
GASS19949,xCOLD_GASS,1.7647126546423018,6.957576657153116e-10,1437282044.1322706,False,True,SFR_SFE_H2_depletion_proxy_only
GASS56662,xCOLD_GASS,0.4573018938999956,2.9415009975120955e-10,3399624888.2655287,False,True,SFR_SFE_H2_depletion_proxy_only
GASS56650,xCOLD_GASS,0.03517280465193124,0.03517280465193124,28.431056604554644,False,True,SFR_SFE_H2_depletion_proxy_only
GASS56632,xCOLD_GASS,0.8978938563473039,4.1967973594883986e-10,2382769322.276506,False,True,SFR_SFE_H2_depletion_proxy_only
GASS16655,xCOLD_GASS,0.7629604047159517,6.16030195244594e-10,1623297052.189059,False,True,SFR_SFE_H2_depletion_proxy_only
GASS20041,xCOLD_GASS,0.08996094316486006,0.08996094316486006,11.115935036023648,False,True,SFR_SFE_H2_depletion_proxy_only
GASS16756,xCOLD_GASS,0.013013796162014845,0.013013796162014845,76.8415293701032,False,True,SFR_SFE_H2_depletion_proxy_only
GASS16815,xCOLD_GASS,0.09512003469074501,0.09512003469074501,10.513032330688354,False,True,SFR_SFE_H2_depletion_proxy_only
GASS14712,xCOLD_GASS,4.249276583090431,7.939314390517602e-10,1259554604.8590288,False,True,SFR_SFE_H2_depletion_proxy_only
GASS25844,xCOLD_GASS,0.01776695490310806,0.01776695490310806,56.28426511202914,False,True,SFR_SFE_H2_depletion_proxy_only
GASS16841,xCOLD_GASS,1.1278543008997455,1.0162510328724816e-09,984008839.9944378,False,True,SFR_SFE_H2_depletion_proxy_only
GASS20165,xCOLD_GASS,0.05587724689200102,0.05587724689200102,17.8963720587879,False,True,SFR_SFE_H2_depletion_proxy_only
GASS14784,xCOLD_GASS,1.3640302445208532,1.2671936851029085e-09,789145346.7263689,False,True,SFR_SFE_H2_depletion_proxy_only
GASS26056,xCOLD_GASS,1.7270225171747675,1.7406201229331562e-09,574507893.3793311,False,True,SFR_SFE_H2_depletion_proxy_only
GASS18702,xCOLD_GASS,0.6588264097529923,6.059209936821274e-10,1650380182.2793596,False,True,SFR_SFE_H2_depletion_proxy_only
GASS18673,xCOLD_GASS,3.3990613243399124,1.243563595860378e-09,804140619.208248,False,True,SFR_SFE_H2_depletion_proxy_only
GASS18681,xCOLD_GASS,0.467429373284448,6.632098992694276e-10,1507818265.5318785,False,True,SFR_SFE_H2_depletion_proxy_only
GASS26040,xCOLD_GASS,0.789185323373761,1.47933999885898e-09,675977125.4554757,False,True,SFR_SFE_H2_depletion_proxy_only
GASS5035,xCOLD_GASS,1.1040506556715313,9.037680831047432e-10,1106478552.0690975,False,True,SFR_SFE_H2_depletion_proxy_only
GASS18798,xCOLD_GASS,0.7210775923982794,0.7210775923982794,1.3868133062823853,False,True,SFR_SFE_H2_depletion_proxy_only
GASS18877,xCOLD_GASS,0.7241991320817445,4.1824619629730834e-10,2390936268.7644258,False,True,SFR_SFE_H2_depletion_proxy_only
GASS18887,xCOLD_GASS,0.6664936253828456,3.086924445713582e-10,3239470280.487663,False,True,SFR_SFE_H2_depletion_proxy_only
GASS8724,xCOLD_GASS,1.35812267441526,6.393799303854052e-10,1564015309.953849,False,True,SFR_SFE_H2_depletion_proxy_only
GASS26320,xCOLD_GASS,0.13796025867603456,0.13796025867603456,7.248464228733087,False,True,SFR_SFE_H2_depletion_proxy_only
GASS23088,xCOLD_GASS,1.2922811217691617,4.373337559501492e-10,2286583156.215337,False,True,SFR_SFE_H2_depletion_proxy_only
GASS23026,xCOLD_GASS,1.3707428840358693,4.516915852660035e-10,2213899998.626485,False,True,SFR_SFE_H2_depletion_proxy_only
GASS26598,xCOLD_GASS,1.544791958381654,1.0570998227350886e-09,945984455.2926408,False,True,SFR_SFE_H2_depletion_proxy_only
GASS26570,xCOLD_GASS,0.5832167655271131,9.056575250600136e-10,1104170144.1543643,False,True,SFR_SFE_H2_depletion_proxy_only
GASS23227,xCOLD_GASS,1.021064083712341,6.599529887407841e-10,1515259445.8402843,False,True,SFR_SFE_H2_depletion_proxy_only
GASS23228,xCOLD_GASS,0.06075611563320622,0.06075611563320622,16.459248416030245,False,True,SFR_SFE_H2_depletion_proxy_only
GASS26629,xCOLD_GASS,0.4251977913938486,0.4251977913938486,2.351846646996641,False,True,SFR_SFE_H2_depletion_proxy_only
GASS15211,xCOLD_GASS,1.2014010301487834,4.6375862529580024e-10,2156294126.8470592,False,True,SFR_SFE_H2_depletion_proxy_only
GASS26639,xCOLD_GASS,0.07179943058079974,8.387451077065401e-11,11922573268.229181,False,True,SFR_SFE_H2_depletion_proxy_only
GASS15165,xCOLD_GASS,0.4583085929245126,3.6047321503540597e-10,2774131220.545136,False,True,SFR_SFE_H2_depletion_proxy_only
GASS15151,xCOLD_GASS,1.4049795403938616,3.818396295340162e-10,2618900508.6254807,False,True,SFR_SFE_H2_depletion_proxy_only
GASS23320,xCOLD_GASS,1.1297256776728868,1.0827894110196498e-09,923540616.3219789,False,True,SFR_SFE_H2_depletion_proxy_only
GASS23245,xCOLD_GASS,0.9002248559572902,1.6664604076549242e-09,600074262.4346051,False,True,SFR_SFE_H2_depletion_proxy_only
GASS29594,xCOLD_GASS,0.04294009490827859,0.04294009490827859,23.28825779579742,False,True,SFR_SFE_H2_depletion_proxy_only
GASS15242,xCOLD_GASS,0.1274377220951469,0.1274377220951469,7.8469701400766185,False,True,SFR_SFE_H2_depletion_proxy_only
GASS8953,xCOLD_GASS,0.22677647481006055,0.22677647481006055,4.409628471549187,False,True,SFR_SFE_H2_depletion_proxy_only
GASS8945,xCOLD_GASS,3.8020778055220195,8.205442377394458e-10,1218703336.1600893,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11132,xCOLD_GASS,0.03194133031637472,0.03194133031637472,31.307399851387842,False,True,SFR_SFE_H2_depletion_proxy_only
GASS11297,xCOLD_GASS,0.05648394220766739,0.05648394220766739,17.70414671701607,False,True,SFR_SFE_H2_depletion_proxy_only
GASS8096,xCOLD_GASS,0.9299508591700137,9.973624194424608e-10,1002644555.7864649,False,True,SFR_SFE_H2_depletion_proxy_only
GASS20042,xCOLD_GASS,1.9782537606870843,1.9782537606870843,0.5054963219949504,False,True,SFR_SFE_H2_depletion_proxy_only
GASS22822,xCOLD_GASS,3.224519443280674,1.2886381961572876e-09,776013005.8087637,False,True,SFR_SFE_H2_depletion_proxy_only
GASS33737,xCOLD_GASS,1.3278101984832387,1.0911262398719832e-09,916484237.5317868,False,True,SFR_SFE_H2_depletion_proxy_only
GASS55541,xCOLD_GASS,4.683914943511216,8.54468387703252e-10,1170318310.6491818,False,True,SFR_SFE_H2_depletion_proxy_only
GASS23419,xCOLD_GASS,4.031159665897692,1.552926853783227e-09,643945333.0102501,False,True,SFR_SFE_H2_depletion_proxy_only
GASS48521,xCOLD_GASS,1.2879826119741624,1.41128589165792e-09,708573653.2271583,False,True,SFR_SFE_H2_depletion_proxy_only
