r_kpc,a_b_m_s2,a_qv_m_s2,a_total_m_s2,v_newton_km_s,v_cghstc34_km_s
37.562814070351756,5.623898706257095e-12,2.3386878642277547e-11,2.9010777348534643e-11,80.73708734587727,183.37241974260434
37.811557788944725,5.552042447802691e-12,2.3236991869079805e-11,2.8789034316882498e-11,80.48481434264062,183.2741045851529
38.06030150753769,5.481554598141988e-12,2.3089014113062895e-11,2.8570568711204885e-11,80.23488914044836,183.17695167117307
38.30904522613065,5.412400630480039e-12,2.2942909134015712e-11,2.835530976449575e-11,79.98727558429646,183.08094049393924
38.55778894472362,5.344547100139374e-12,2.2798641603256845e-11,2.8143188703396218e-11,79.74193829304643,182.98605102666477
38.80653266331658,5.277961604115586e-12,2.2656177075154692e-11,2.7934138679270278e-11,79.49884263828275,182.89226370853638
39.05527638190955,5.212612742385526e-12,2.2515481959708678e-11,2.7728094702094204e-11,79.25795472387084,182.79955943123355
39.30402010050251,5.1484700808819135e-12,2.2376523496145863e-11,2.7524993577027775e-11,79.01924136618906,182.7079195259136
39.552763819095475,5.085504116052741e-12,2.2239269727489203e-11,2.7324773843541943e-11,78.78267007500799,182.61732575064292
39.801507537688444,5.023686240928526e-12,2.210368947605614e-11,2.7127375716984666e-11,78.54820903499248,182.52776027825777
40.050251256281406,4.962988712624458e-12,2.1969752319847945e-11,2.6932741032472403e-11,78.31582708780276,182.43920568463702
40.29899497487437,4.903384621208535e-12,2.1837428569792283e-11,2.6740813191000818e-11,78.08549371477136,182.35164493737017
40.54773869346734,4.844847859870486e-12,2.170668924780332e-11,2.6551537107673806e-11,77.85717902013482,182.26506138480644
40.7964824120603,4.787353096329708e-12,2.157750606562523e-11,2.636485916195494e-11,77.63085371479855,182.1794387454685
41.04522613065326,4.730875745423743e-12,2.144985140442666e-11,2.61807271498504e-11,77.40648910061567,182.0947610978183
41.29396984924623,4.675391942821944e-12,2.132369829511529e-11,2.5999090237937235e-11,77.18405705516015,182.01101287036008
41.54271356783919,4.620878519811841e-12,2.1199020399343004e-11,2.5819898919154845e-11,76.96353001697645,181.92817883206857
41.79145728643216,4.56731297910844e-12,2.107579199117349e-11,2.5643104970281928e-11,76.74488097128777,181.84624408312953
42.040201005025125,4.514673471639363e-12,2.0953987939385624e-11,2.5468661411024986e-11,76.52808343614653,181.76519404598113
42.28894472361809,4.4629387742610224e-12,2.083358369038689e-11,2.529652246464791e-11,76.3131114490108,181.68501445664424
42.537688442211056,4.412088268363458e-12,2.0714555251712587e-11,2.5126643520076044e-11,76.09993955373125,181.6056913563317
42.78643216080402,4.362101919323547e-12,2.0596879176087436e-11,2.4958981095410983e-11,75.88854278793423,181.52721108332526
43.03517587939698,4.3129602567683266e-12,2.0480532546027373e-11,2.4793492802795702e-11,75.6788966707862,181.44956026511093
43.28391959798995,4.264644355612189e-12,2.0365492958960325e-11,2.4630137314572514e-11,75.47097719112672,181.37272581076274
43.53266331658291,4.217135817833415e-12,2.0251738512845624e-11,2.4468874330679037e-11,75.2647607959564,181.2966949035663
43.78140703517588,4.170416754957297e-12,2.0139247792272663e-11,2.430966454722996e-11,75.06022437926752,181.2214549938727
44.030150753768844,4.1244697712147395e-12,2.0027999855020406e-11,2.4152469626235144e-11,74.8573452712055,181.14699379217527
44.278894472361806,4.079277947346679e-12,1.9917974219059748e-11,2.3997252166406426e-11,74.65610122754937,181.07329926240016
44.527638190954775,4.034824825026231e-12,1.9809150849982106e-11,2.3843975675008337e-11,74.45647041950058,181.00035961540425
44.77638190954774,3.991094391871751e-12,1.9701510148837797e-11,2.3692604540709547e-11,74.25843142376935,180.92816330267138
45.0251256281407,3.948071067025324e-12,1.9595032940368803e-11,2.3543104007394128e-11,74.0619632129483,180.8566990102017
45.27386934673367,3.905739687272464e-12,1.9489700461621098e-11,2.3395440148893563e-11,73.86704514616372,180.7859556525858
45.52261306532663,3.864085493679906e-12,1.9385494350922215e-11,2.3249579844602122e-11,73.6736569599951,180.7159223672578
45.7713567839196,3.82309411872952e-12,1.928239663721062e-11,2.310549075594014e-11,73.48177875965379,180.64658850892107
46.02010050251256,3.782751573927409e-12,1.9180389729703737e-11,2.2963141303631147e-11,73.291391010412,180.57794364414045
46.268844221105525,3.7430442378682285e-12,1.907945640789219e-11,2.282250064576042e-11,73.10247452927405,180.50997754609523
46.517587939698494,3.703958844735721e-12,1.8979579811848336e-11,2.268353865658406e-11,72.91501047688163,180.4426801894876
46.766331658291456,3.6654824732213485e-12,1.8880743432837606e-11,2.2546225906058954e-11,72.72898034964555,180.37604174560033
47.01507537688442,3.627602535843719e-12,1.8782931104221653e-11,2.2410533640065373e-11,72.54436597209619,180.31005257750022
47.26381909547739,3.5903067686523388e-12,1.868612699264281e-11,2.227643376129515e-11,72.36114948944574,180.2447032353803
47.51256281407035,3.5535832212999792e-12,1.8590315589479786e-11,2.2143898810779765e-11,72.17931336035555,180.17998445203818
47.76130653266332,3.517420247468615e-12,1.8495481702564835e-11,2.201290195003345e-11,71.99884034990139,180.115887138484
48.01005025125628,3.4818064956346626e-12,1.840161044815317e-11,2.1883416943787834e-11,71.81971352273082,180.05240237967524
48.25879396984924,3.4467309001597997e-12,1.8308687243135715e-11,2.1755418143295514e-11,71.64191623640608,179.98952143037332
48.50753768844221,3.4121826726943577e-12,1.821669779748659e-11,2.1628880470180947e-11,71.46543213492694,179.92723571111787
48.756281407035175,3.3781512938807715e-12,1.8125628106937114e-11,2.1503779400817885e-11,71.29024514242748,179.8655368043154
49.00502512562814,3.3446265053452214e-12,1.8035464445868544e-11,2.1380090951213765e-11,71.1163394570415,179.80441645043803
49.253768844221106,3.3115983019660387e-12,1.7946193360415763e-11,2.12577916623818e-11,70.94369954493126,179.74386654432865
49.50251256281407,3.2790569244080406e-12,1.7857801661774912e-11,2.1136858586182953e-11,70.77231013447434,179.68387913161
49.75125628140703,3.2469928519123544e-12,1.7770276419707696e-11,2.101726927162005e-11,70.60215621060368,179.6244464051926
50.0,3.2153967953318114e-12,1.768360495623587e-11,2.0899001751567682e-11,70.43322300929638,179.56556070188017
